Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
ALB,22,0 days 00:01:49.181000,HARD,22.0,True,0 days 01:36:34.083000,27.0,4,43.4,0 days 00:00:39.106000,0 days 00:00:44.289000,0 days 00:00:25.786000,1,109.181,5794.083,0.9230000000006839,True,False,22.0,0.0,0.0,39.106,44.289,25.786,0,0,0,0.0,109.7098,0.4648146942599662,-1.1376576655819994,0,0,109.213,109.247,0.034000000000006025,0.0,-0.031999999999996476,-0.2496666666666698,0.0,0.1479999999999997,0.09933176732546276,-0.2496666666666698,0,1,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,23,0 days 00:01:49.247000,HARD,23.0,True,0 days 01:38:23.330000,26.9,4,44.1,0 days 00:00:39.162000,0 days 00:00:44.297000,0 days 00:00:25.788000,1,109.247,5903.33,0.14199999999982538,True,False,23.0,0.0,0.0,39.162,44.297,25.788,0,0,0,0.0,109.48299999999999,0.36068753790501185,-0.6543059440610374,0,0,109.181,110.191,1.0100000000000051,0.0,0.0660000000000025,-0.19866666666666788,0.0,0.14000000000000057,0.07116881339463171,-0.19866666666666788,0,1,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,24,0 days 00:01:50.191000,HARD,24.0,True,0 days 01:40:13.521000,26.5,5,43.6,0 days 00:00:39.959000,0 days 00:00:44.557000,0 days 00:00:25.675000,1,110.191,6013.521,1.287000000000262,True,False,24.0,0.0,0.0,39.959,44.557,25.675,0,0,0,0.0,109.34,0.24718009628603943,3.442833839724752,0,0,109.247,109.231,-0.016000000000005343,0.0660000000000025,0.9440000000000026,-0.01166666666666553,0.0,-0.004999999999999005,0.07657806474441585,-0.01166666666666553,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,25,0 days 00:01:49.231000,HARD,25.0,True,0 days 01:42:02.752000,26.2,5,43.3,0 days 00:00:39.182000,0 days 00:00:44.349000,0 days 00:00:25.700000,1,109.231,6122.752,0.6349999999993088,True,False,25.0,0.0,0.0,39.182,44.349,25.7,0,0,0,0.0,109.42279999999998,0.43108723015183065,-0.4449215531910646,0,0,110.191,109.179,-1.0120000000000005,1.0100000000000051,-0.960000000000008,0.3260000000000029,0.0,0.02499999999999858,0.07236711960552274,0.3260000000000029,0,1,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,26,0 days 00:01:49.179000,HARD,26.0,True,0 days 01:43:51.931000,26.3,5,43.3,0 days 00:00:39.218000,0 days 00:00:44.282000,0 days 00:00:25.679000,1,109.179,6231.931,0.39800000000013824,True,False,26.0,0.0,0.0,39.218,44.282,25.679,0,0,0,0.0,109.4126,0.4358288654965131,-0.5359901982028414,0,0,109.231,109.077,-0.15399999999999636,0.04999999999999716,-0.0519999999999925,0.01666666666666572,0.0,0.003999999999997783,0.06967424201238223,0.01666666666666572,0,1,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,27,0 days 00:01:49.077000,HARD,27.0,True,0 days 01:45:41.008000,26.5,5,43.3,0 days 00:00:39.170000,0 days 00:00:44.256000,0 days 00:00:25.651000,1,109.077,6341.008,0.46200000000044383,True,False,27.0,0.0,0.0,39.17,44.256,25.651,0,0,0,0.0,109.4058,0.43996727151002596,-0.7473283157438414,0,0,109.179,109.115,-0.06400000000000716,0.0,-0.10200000000000387,-0.022666666666665947,0.0,-0.02400000000000091,0.0753345870102176,-0.022666666666665947,0,1,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,28,0 days 00:01:49.115000,HARD,28.0,True,0 days 01:47:30.123000,26.8,5,43.3,0 days 00:00:39.007000,0 days 00:00:44.331000,0 days 00:00:25.777000,1,109.115,6450.123,0.39200000000073487,True,False,28.0,0.0,0.0,39.007,44.331,25.777,0,0,0,0.0,109.38499999999999,0.45543825047966435,-0.5928355813672521,0,0,109.077,109.187,0.10999999999999943,0.0,0.0379999999999967,-0.3713333333333348,0.0,0.12600000000000122,0.06504229393248709,-0.3713333333333348,0,1,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,29,0 days 00:01:49.187000,HARD,29.0,True,0 days 01:49:19.310000,27.0,5,43.1,0 days 00:00:39.233000,0 days 00:00:44.255000,0 days 00:00:25.699000,1,109.187,6559.31,0.4719999999997526,True,False,29.0,0.0,0.0,39.233,44.255,25.699,0,0,0,0.0,109.3586,0.4690594845006096,-0.3658384611552929,0,0,109.115,109.041,-0.07399999999999807,0.0379999999999967,0.07200000000000273,-0.03866666666666655,0.0,0.04800000000000182,0.059039817072887954,-0.03866666666666655,0,1,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,30,0 days 00:01:49.041000,HARD,30.0,True,0 days 01:51:08.351000,26.7,5,43.2,0 days 00:00:39.005000,0 days 00:00:44.311000,0 days 00:00:25.725000,1,109.041,6668.351,0.34100000000034925,True,False,30.0,0.0,0.0,39.005,44.311,25.725,0,0,0,0.0,109.1578,0.06127968668306026,-1.9060149671471018,1,0,109.187,107.551,-1.6359999999999957,0.10999999999999943,-0.1460000000000008,0.0026666666666651886,0.0,0.07400000000000162,0.05698420833880309,0.0026666666666651886,0,1,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,33,0 days 00:01:47.551000,MEDIUM,2.0,True,0 days 01:56:54.340000,26.5,11,42.8,0 days 00:00:38.466000,0 days 00:00:43.959000,0 days 00:00:25.126000,1,107.551,7014.34,2.6669999999994616,False,True,2.0,0.0,0.0,38.466,43.959,25.126,0,0,0,0.0,109.11979999999998,0.0634129324347499,-24.73943310560874,1,1,109.041,108.556,-0.48499999999999943,0.0,-1.4899999999999949,-0.012000000000000455,0.0,-0.5730000000000004,0.05884556058021821,-0.012000000000000455,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
