Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_INTERMEDIATE,compound_MEDIUM,compound_WET,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
OCO,18,0 days 00:01:27.402000,INTERMEDIATE,18.0,True,0 days 00:32:31.667000,18.0,14,26.7,0 days 00:00:25.287000,0 days 00:00:28.150000,0 days 00:00:33.965000,1,87.402,1951.667,2.1929999999999836,False,True,False,False,18.0,0.0,0.0,25.287,28.15,33.965,0,0,0,0.0,89.453,1.2938952816976477,-1.5851360067632363,1,0,88.208,87.561,-0.6469999999999914,0.0,-0.8059999999999974,-0.6243333333333349,0.0,-0.17499999999999716,0.33530314642126907,-0.6243333333333349,0,0,2024,Canadian Grand Prix,0.0,14,0.0
OCO,19,0 days 00:01:27.561000,INTERMEDIATE,19.0,True,0 days 00:33:59.228000,18.1,14,26.7,0 days 00:00:25.258000,0 days 00:00:28.201000,0 days 00:00:34.102000,1,87.561,2039.228,1.6330000000000382,False,True,False,False,19.0,0.0,0.0,25.258,28.201,34.102,0,0,0,0.0,88.6846,1.0889659315145634,-1.0318045473077957,0,1,87.402,87.138,-0.2639999999999958,0.0,0.15900000000000603,-0.7059999999999983,0.0,0.13699999999999335,0.2737151804339723,-0.7059999999999983,0,0,2024,Canadian Grand Prix,0.0,14,0.0
OCO,20,0 days 00:01:27.138000,INTERMEDIATE,20.0,True,0 days 00:35:26.366000,18.2,14,27.0,0 days 00:00:25.291000,0 days 00:00:27.810000,0 days 00:00:34.037000,1,87.138,2126.366,2.525000000000091,False,True,False,False,20.0,0.0,0.0,25.291,27.81,34.037,0,0,0,0.0,88.1806,0.8345434680107099,-1.24930580606571,0,0,87.561,87.829,0.26799999999998647,0.15900000000000603,-0.4230000000000018,-0.21699999999999875,0.0,0.07199999999999562,0.30046497300018277,-0.21699999999999875,0,0,2024,Canadian Grand Prix,0.0,14,0.0
OCO,21,0 days 00:01:27.829000,INTERMEDIATE,21.0,True,0 days 00:36:54.195000,18.2,14,26.9,0 days 00:00:25.769000,0 days 00:00:27.997000,0 days 00:00:34.063000,1,87.829,2214.195,3.4299999999998363,False,True,False,False,21.0,0.0,0.0,25.769,27.997,34.063,0,0,0,0.0,87.7042,0.48582116051002827,0.2568846525107612,0,0,87.138,86.654,-0.48400000000000887,0.0,0.6909999999999883,-0.3566666666666644,0.0,0.09799999999999898,0.2271316798687512,-0.3566666666666644,0,0,2024,Canadian Grand Prix,0.0,14,0.0
OCO,22,0 days 00:01:26.654000,INTERMEDIATE,22.0,True,0 days 00:38:20.849000,18.3,14,27.3,0 days 00:00:25.120000,0 days 00:00:27.572000,0 days 00:00:33.962000,1,86.654,2300.849,1.9409999999998035,False,True,False,False,22.0,0.0,0.0,25.12,27.572,33.962,0,0,0,0.0,87.6276,0.4100198775660803,-2.3745190252223702,1,0,87.829,86.736,-1.0929999999999893,0.6909999999999883,-1.1749999999999972,0.14233333333333084,0.0,-0.07499999999999574,0.13618994089139214,0.14233333333333084,0,0,2024,Canadian Grand Prix,0.0,14,0.0
OCO,23,0 days 00:01:26.736000,INTERMEDIATE,23.0,True,0 days 00:39:47.585000,18.4,14,27.2,0 days 00:00:25.063000,0 days 00:00:27.787000,0 days 00:00:33.886000,1,86.736,2387.585,0.2889999999997599,False,True,False,False,23.0,0.0,0.0,25.063,27.787,33.886,0,0,0,0.0,87.3168,0.447357463332492,-1.2982906235059841,0,1,86.654,87.201,0.546999999999997,0.0,0.08200000000000784,-0.3023333333333369,0.0,-0.07600000000000051,0.13148878279153847,-0.3023333333333369,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,24,0 days 00:01:27.201000,INTERMEDIATE,24.0,True,0 days 00:41:14.786000,18.4,14,26.1,0 days 00:00:25.085000,0 days 00:00:27.995000,0 days 00:00:34.121000,12,87.201,2474.786,0.6269999999999527,False,True,False,False,24.0,0.0,0.0,25.085,27.995,34.121,0,0,1,0.0,87.1836,0.5103609506998656,0.03409351749214765,0,0,86.736,91.187,4.450999999999993,0.08200000000000784,0.4649999999999892,-0.13400000000000034,0.0,0.23499999999999943,0.10011343566175698,-0.13400000000000034,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,30,0 days 00:01:31.187000,INTERMEDIATE,30.0,True,0 days 00:52:07.900000,17.9,10,22.5,0 days 00:00:25.180000,0 days 00:00:28.683000,0 days 00:00:37.324000,1,91.187,3127.9,0.1269999999999527,False,True,False,False,30.0,0.0,0.0,25.18,28.683,37.324,0,0,0,0.0,87.1116,0.4673930893790191,8.71942716443369,0,0,87.201,91.377,4.176000000000002,0.546999999999997,3.986000000000004,-0.20933333333333337,0.0,3.4379999999999953,0.13087283904615607,-0.20933333333333337,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,31,0 days 00:01:31.377000,INTERMEDIATE,31.0,True,0 days 00:53:39.277000,17.7,10,22.3,0 days 00:00:26.206000,0 days 00:00:29.610000,0 days 00:00:35.561000,1,91.377,3219.277,0.900000000000091,False,True,False,False,31.0,0.0,0.0,26.206,29.61,35.561,0,0,0,0.0,87.92139999999999,1.884352222913574,1.8338397450222848,0,0,91.187,91.386,0.19899999999999807,4.533000000000001,0.18999999999999773,1.5110000000000003,0.0,1.6749999999999972,1.5227601583965855,1.5110000000000003,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,32,0 days 00:01:31.386000,INTERMEDIATE,32.0,True,0 days 00:55:10.663000,17.6,10,22.0,0 days 00:00:26.772000,0 days 00:00:29.508000,0 days 00:00:35.106000,1,91.386,3310.663,1.1829999999999927,False,True,False,False,32.0,0.0,0.0,26.772,29.508,35.106,0,0,0,0.0,88.631,2.4299231469327163,1.133780713796493,0,0,91.377,90.147,-1.2299999999999898,4.722999999999999,0.009000000000000341,1.546999999999997,0.0,0.9849999999999994,1.5240023950112391,1.546999999999997,0,0,2024,Canadian Grand Prix,0.0,14,0.0
OCO,33,0 days 00:01:30.147000,INTERMEDIATE,33.0,True,0 days 00:56:40.810000,17.4,10,21.5,0 days 00:00:26.757000,0 days 00:00:29.187000,0 days 00:00:34.203000,1,90.147,3400.81,0.9099999999998545,False,True,False,False,33.0,0.0,0.0,26.757,29.187,34.203,0,0,0,0.0,89.5774,2.3885789289867487,0.23846815070148697,0,0,91.386,88.896,-2.489999999999995,4.6499999999999915,-1.23899999999999,1.3950000000000007,0.0,-0.9029999999999987,1.39881067339365,1.3950000000000007,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,34,0 days 00:01:28.896000,INTERMEDIATE,34.0,True,0 days 00:58:09.706000,17.4,10,21.5,0 days 00:00:26.367000,0 days 00:00:28.521000,0 days 00:00:34.008000,1,88.896,3489.706,1.16399999999976,False,True,False,False,34.0,0.0,0.0,26.367,28.521,34.008,0,0,0,0.0,90.2596,1.785017030730958,-0.7639142801016391,0,0,90.147,88.819,-1.328000000000003,2.946000000000012,-1.2510000000000048,-0.346666666666664,0.0,-0.19500000000000028,1.6255266838781806,-0.346666666666664,0,0,2024,Canadian Grand Prix,0.0,14,0.0
OCO,35,0 days 00:01:28.819000,INTERMEDIATE,35.0,True,0 days 00:59:38.525000,17.2,10,21.3,0 days 00:00:26.562000,0 days 00:00:28.610000,0 days 00:00:33.647000,1,88.819,3578.525,0.9789999999998145,False,True,False,False,35.0,0.0,0.0,26.562,28.61,33.647,0,0,0,0.0,90.5986,1.0810769167823282,-1.64613634087825,1,0,88.896,87.907,-0.9890000000000043,0.0,-0.07699999999999818,-0.8269999999999982,0.0,-0.3610000000000042,1.691828005442632,-0.8269999999999982,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,36,0 days 00:01:27.907000,INTERMEDIATE,36.0,True,0 days 01:01:06.432000,17.1,10,21.2,0 days 00:00:26.082000,0 days 00:00:28.340000,0 days 00:00:33.485000,1,87.907,3666.432,1.4090000000001055,False,True,False,False,36.0,0.0,0.0,26.082,28.34,33.485,0,0,0,0.0,90.125,1.262357516712099,-1.7570299781451328,1,1,88.819,87.67,-1.149000000000001,0.0,-0.9120000000000061,-0.8556666666666644,0.0,-0.16199999999999903,1.0572517202634386,-0.8556666666666644,0,0,2024,Canadian Grand Prix,0.0,14,0.0
OCO,37,0 days 00:01:27.670000,INTERMEDIATE,37.0,True,0 days 01:02:34.102000,17.0,10,21.3,0 days 00:00:26.276000,0 days 00:00:27.971000,0 days 00:00:33.423000,1,87.67,3754.102,0.6550000000002001,False,True,False,False,37.0,0.0,0.0,26.276,27.971,33.423,0,0,0,0.0,89.43100000000001,1.3525925106991687,-1.301944219024051,0,1,87.907,86.721,-1.1859999999999928,0.0,-0.23699999999999477,-0.7466666666666697,0.0,-0.06199999999999761,0.6890799663319214,-0.7466666666666697,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,38,0 days 00:01:26.721000,INTERMEDIATE,38.0,True,0 days 01:04:00.823000,17.1,10,21.2,0 days 00:00:25.459000,0 days 00:00:27.919000,0 days 00:00:33.343000,1,86.721,3840.823,0.581000000000131,False,True,False,False,38.0,0.0,0.0,25.459,27.919,33.343,0,0,0,0.0,88.6878,0.979207689920491,-2.0085626575907414,1,0,87.67,86.213,-1.4570000000000078,0.0,-0.9489999999999981,-0.40866666666666634,0.0,-0.0799999999999983,0.3344193475264286,-0.40866666666666634,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,39,0 days 00:01:26.213000,INTERMEDIATE,39.0,True,0 days 01:05:27.036000,17.1,10,21.2,0 days 00:00:25.410000,0 days 00:00:27.799000,0 days 00:00:33.004000,1,86.213,3927.036,0.8139999999998508,False,True,False,False,39.0,0.0,0.0,25.41,27.799,33.004,0,0,0,0.0,88.0026,0.8981833331783394,-1.9924662748609163,1,1,86.721,85.435,-1.2860000000000014,0.0,-0.5080000000000098,-0.699333333333333,0.0,-0.33900000000000574,0.11928327627963094,-0.699333333333333,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,40,0 days 00:01:25.435000,INTERMEDIATE,40.0,True,0 days 01:06:52.471000,17.2,10,21.3,0 days 00:00:25.339000,0 days 00:00:27.402000,0 days 00:00:32.694000,1,85.435,4012.471,1.7080000000000837,False,True,False,False,40.0,0.0,0.0,25.339,27.402,32.694,0,0,0,0.0,87.466,1.023686963870937,-1.9840049465121972,1,1,86.213,85.547,-0.6659999999999968,0.0,-0.7779999999999916,-0.5646666666666675,0.0,-0.30999999999999517,0.14153338828701575,-0.5646666666666675,0,0,2024,Canadian Grand Prix,0.0,14,0.0
OCO,41,0 days 00:01:25.547000,INTERMEDIATE,41.0,True,0 days 01:08:18.018000,17.2,10,22.3,0 days 00:00:25.376000,0 days 00:00:27.303000,0 days 00:00:32.868000,12,85.547,4098.018,1.943000000000211,False,True,False,False,41.0,0.0,0.0,25.376,27.303,32.868,0,0,1,0.0,86.7892,1.0241826985451414,-1.21286954150324,0,1,85.435,85.187,-0.24800000000000466,0.0,0.11199999999999477,-0.7449999999999998,0.0,0.1739999999999995,0.12832302988942612,-0.7449999999999998,0,0,2024,Canadian Grand Prix,0.0,14,0.0
OCO,42,0 days 00:01:25.187000,INTERMEDIATE,42.0,True,0 days 01:09:43.205000,17.5,10,23.9,0 days 00:00:25.070000,0 days 00:00:27.075000,0 days 00:00:33.042000,1,85.187,4183.205,2.5039999999999054,False,True,False,False,42.0,0.0,0.0,25.07,27.075,33.042,0,0,0,0.0,86.3172,0.9186219026341338,-1.2303211982635853,0,0,85.547,84.927,-0.6199999999999903,0.11199999999999477,-0.35999999999999943,-0.39133333333333553,0.0,0.347999999999999,0.20940582608896618,-0.39133333333333553,0,0,2024,Canadian Grand Prix,0.0,14,0.0
OCO,43,0 days 00:01:24.927000,INTERMEDIATE,43.0,True,0 days 01:11:08.132000,17.7,9,24.9,0 days 00:00:25.331000,0 days 00:00:26.992000,0 days 00:00:32.604000,1,84.927,4268.132,0.86200000000008,False,True,False,False,43.0,0.0,0.0,25.331,26.992,32.604,0,0,0,0.0,85.8206,0.6304147840898879,-1.417479447741787,0,0,85.187,85.047,-0.14000000000000057,0.0,-0.2599999999999909,-0.34199999999999875,0.0,-0.09000000000000341,0.3000963178714495,-0.34199999999999875,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,46,0 days 00:01:25.047000,MEDIUM,2.0,True,0 days 01:15:47.889000,18.5,9,26.9,0 days 00:00:26.130000,0 days 00:00:26.593000,0 days 00:00:32.324000,1,85.047,4547.889,0.35199999999986176,False,False,True,False,2.0,0.0,0.0,26.13,26.593,32.324,0,0,0,0.0,85.4618,0.4831678797261426,-0.858500776655738,0,0,84.927,82.874,-2.0530000000000115,0.0,0.11999999999999034,-0.16933333333333186,0.0,-0.28000000000000114,0.30045099434017886,-0.16933333333333186,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,47,0 days 00:01:22.874000,MEDIUM,3.0,True,0 days 01:17:10.763000,18.7,9,27.0,0 days 00:00:24.560000,0 days 00:00:26.101000,0 days 00:00:32.213000,1,82.874,4630.763,0.7089999999998327,False,False,True,False,3.0,0.0,0.0,24.56,26.101,32.213,0,0,0,0.0,85.2286,0.25963975042168114,-9.068719239545937,1,0,85.047,81.453,-3.593999999999994,0.11999999999999034,-2.173000000000002,-0.16666666666666666,0.0,-0.1109999999999971,0.2867870289953879,-0.16666666666666666,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,48,0 days 00:01:21.453000,MEDIUM,4.0,True,0 days 01:18:32.216000,18.7,9,26.7,0 days 00:00:23.967000,0 days 00:00:25.927000,0 days 00:00:31.559000,1,81.453,4712.216,0.5029999999997017,False,False,True,False,4.0,0.0,0.0,23.967,25.927,31.559,0,0,0,0.0,84.7164,1.0558701624721616,-3.0907209200411807,1,1,82.874,80.768,-2.1059999999999945,0.0,-1.4209999999999923,-0.7710000000000008,0.0,-0.6539999999999999,0.24993239085801203,-0.7710000000000008,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,49,0 days 00:01:20.768000,MEDIUM,5.0,True,0 days 01:19:52.984000,18.9,9,26.4,0 days 00:00:23.741000,0 days 00:00:25.499000,0 days 00:00:31.528000,12,80.768,4792.984,0.4469999999992069,False,False,True,False,5.0,0.0,0.0,23.741,25.499,31.528,0,0,1,0.0,83.89759999999998,1.6633673076019388,-1.8814846159937442,1,1,81.453,79.789,-1.6640000000000015,0.0,-0.6850000000000023,-1.1580000000000013,0.0,-0.03100000000000236,0.36185881224588395,-1.1580000000000013,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,50,0 days 00:01:19.789000,MEDIUM,6.0,True,0 days 01:21:12.773000,18.8,9,27.0,0 days 00:00:23.427000,0 days 00:00:25.163000,0 days 00:00:31.199000,1,79.789,4872.773,0.5969999999997526,False,False,True,False,6.0,0.0,0.0,23.427,25.163,31.199,0,0,0,0.0,83.0138,1.955344905636559,-1.649223106728669,1,1,80.768,79.399,-1.3689999999999998,0.0,-0.9789999999999992,-1.4263333333333321,0.0,-0.3289999999999971,0.2527779658118995,-1.4263333333333321,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,51,0 days 00:01:19.399000,MEDIUM,7.0,True,0 days 01:22:32.172000,18.9,9,27.0,0 days 00:00:22.962000,0 days 00:00:25.224000,0 days 00:00:31.213000,1,79.399,4952.172,0.5570000000006985,False,False,True,False,7.0,0.0,0.0,22.962,25.224,31.213,0,0,0,0.0,81.9862,2.0465023088183276,-1.264205756744967,0,1,79.789,81.816,2.027000000000001,0.0,-0.39000000000000057,-1.0283333333333313,0.0,0.013999999999999346,0.24126437780990792,-1.0283333333333313,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,52,0 days 00:01:21.816000,MEDIUM,8.0,True,0 days 01:23:53.988000,19.0,9,26.9,0 days 00:00:22.877000,0 days 00:00:27.656000,0 days 00:00:31.283000,12,81.816,5033.988,0.3569999999999709,False,False,True,False,8.0,0.0,0.0,22.877,27.656,31.283,0,0,1,0.0,80.8566,1.387246661556142,0.6915857335160545,0,0,79.399,81.087,1.6880000000000024,0.0,2.4170000000000016,-0.6846666666666673,0.0,0.08399999999999963,0.2750321799353701,-0.6846666666666673,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,59,0 days 00:01:21.087000,MEDIUM,15.0,True,0 days 01:36:04.716000,18.8,9,25.7,0 days 00:00:23.813000,0 days 00:00:25.736000,0 days 00:00:31.538000,1,81.087,5764.716,0.6189999999996871,False,False,True,False,15.0,0.0,0.0,23.813,25.736,31.538,0,0,0,0.0,80.64500000000001,1.0397699264734728,0.4250940412357364,0,0,81.816,78.608,-3.2079999999999984,2.4170000000000016,-0.7289999999999992,0.34933333333333394,0.0,0.33899999999999864,0.3067404440239363,0.34933333333333394,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,60,0 days 00:01:18.608000,MEDIUM,16.0,True,0 days 01:37:23.324000,18.8,9,26.1,0 days 00:00:22.757000,0 days 00:00:25.102000,0 days 00:00:30.749000,1,78.608,5843.324,0.8070000000006985,False,False,True,False,16.0,0.0,0.0,22.757,25.102,30.749,0,0,0,0.0,80.57180000000001,0.9798207489120895,-2.004244145860806,1,0,81.087,79.077,-2.010000000000005,1.6880000000000024,-2.478999999999999,0.43266666666666725,0.0,-0.4640000000000022,0.23989018320890382,0.43266666666666725,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,61,0 days 00:01:19.077000,MEDIUM,17.0,True,0 days 01:38:42.401000,19.0,8,26.9,0 days 00:00:22.725000,0 days 00:00:24.931000,0 days 00:00:31.421000,1,79.077,5922.401,0.6720000000004802,False,False,True,False,17.0,0.0,0.0,22.725,24.931,31.421,0,0,0,0.0,80.13980000000001,1.2966390014181364,-0.8196575907693843,0,1,78.608,78.377,-0.23100000000000875,0.0,0.4689999999999941,-0.2636666666666656,0.0,0.6720000000000006,0.32417695784864453,-0.2636666666666656,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,62,0 days 00:01:18.377000,MEDIUM,18.0,True,0 days 01:40:00.778000,19.1,8,26.8,0 days 00:00:22.364000,0 days 00:00:24.755000,0 days 00:00:31.258000,1,78.377,6000.778,0.48099999999976717,False,False,True,False,18.0,0.0,0.0,22.364,24.755,31.258,0,0,0,0.0,79.9974,1.3811394933165215,-1.1732341359010359,0,0,79.077,77.902,-1.1749999999999972,0.4689999999999941,-0.7000000000000028,-0.9130000000000015,0.0,0.5090000000000003,0.42007380303942166,-0.9130000000000015,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,63,0 days 00:01:17.902000,MEDIUM,19.0,True,0 days 01:41:18.680000,19.1,8,26.7,0 days 00:00:22.132000,0 days 00:00:24.736000,0 days 00:00:31.034000,1,77.902,6078.68,0.6059999999997672,False,False,True,False,19.0,0.0,0.0,22.132,24.736,31.034,0,0,0,0.0,79.793,1.5563500570240008,-1.2150222833646505,0,0,78.377,77.857,-0.519999999999996,0.0,-0.4749999999999943,-0.903333333333336,0.0,0.28500000000000014,0.44385188971097445,-0.903333333333336,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,64,0 days 00:01:17.857000,MEDIUM,20.0,True,0 days 01:42:36.537000,19.0,8,27.7,0 days 00:00:22.056000,0 days 00:00:24.498000,0 days 00:00:31.303000,1,77.857,6156.537,0.3710000000000946,False,False,True,False,20.0,0.0,0.0,22.056,24.498,31.303,0,0,0,0.0,79.0102,1.2357563271124954,-0.9331936844657711,0,0,77.902,77.865,-0.03700000000000614,0.0,-0.045000000000001705,-0.23533333333333437,0.0,0.2690000000000019,0.43659214376807454,-0.23533333333333437,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,65,0 days 00:01:17.865000,MEDIUM,21.0,True,0 days 01:43:54.402000,18.7,8,28.0,0 days 00:00:22.041000,0 days 00:00:24.623000,0 days 00:00:31.201000,1,77.865,6234.402,0.46199999999953434,False,False,True,False,21.0,0.0,0.0,22.041,24.623,31.201,0,0,0,0.0,78.36420000000001,0.5095504881741733,-0.9796870213759481,0,0,77.857,78.377,0.519999999999996,0.0,0.007999999999995566,-0.4066666666666663,0.0,0.1670000000000016,0.4348731999100463,-0.4066666666666663,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,66,0 days 00:01:18.377000,MEDIUM,22.0,True,0 days 01:45:12.779000,18.6,8,28.0,0 days 00:00:22.337000,0 days 00:00:24.892000,0 days 00:00:31.148000,12,78.377,6312.779,0.4819999999999709,False,False,True,False,22.0,0.0,0.0,22.337,24.892,31.148,0,0,1,0.0,78.2156,0.5286584908979822,0.30530106444681426,0,0,77.865,78.275,0.4100000000000108,0.007999999999995566,0.5120000000000005,-0.17066666666666683,0.0,0.11400000000000077,0.20531634128827153,-0.17066666666666683,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,67,0 days 00:01:18.275000,MEDIUM,23.0,True,0 days 01:46:31.054000,18.6,9,28.2,0 days 00:00:22.269000,0 days 00:00:24.770000,0 days 00:00:31.236000,1,78.275,6391.054,0.39099999999962165,False,False,True,False,23.0,0.0,0.0,22.269,24.77,31.236,0,0,0,0.0,78.0756,0.2756624747739994,0.7233483634777947,0,0,78.377,77.754,-0.6229999999999905,0.519999999999996,-0.10199999999998965,0.15833333333333144,0.0,0.08800000000000097,0.15189206694229312,0.15833333333333144,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,68,0 days 00:01:17.754000,MEDIUM,24.0,True,0 days 01:47:48.808000,18.5,9,27.8,0 days 00:00:22.139000,0 days 00:00:24.727000,0 days 00:00:30.888000,1,77.754,6468.808,0.3789999999999054,False,False,True,False,24.0,0.0,0.0,22.139,24.727,30.888,0,0,0,0.0,78.05519999999999,0.25039808305681194,-1.202884608072826,0,0,78.275,78.293,0.018000000000000682,0.41800000000000637,-0.5210000000000008,0.13933333333333545,0.0,-0.259999999999998,0.08920369947486559,0.13933333333333545,0,1,2024,Canadian Grand Prix,0.0,14,0.0
OCO,69,0 days 00:01:18.293000,MEDIUM,25.0,True,0 days 01:49:07.101000,18.4,10,27.0,0 days 00:00:22.064000,0 days 00:00:25.417000,0 days 00:00:30.812000,1,78.293,6547.101,0.3470000000006621,False,False,True,False,25.0,0.0,0.0,22.064,25.417,30.812,0,0,0,0.0,78.0256,0.28002999839039394,0.9548976950220273,0,0,77.754,77.012,-0.7420000000000044,0.0,0.5390000000000015,-0.03699999999999667,0.0,-0.07600000000000051,0.2000082498298559,-0.03699999999999667,0,1,2024,Canadian Grand Prix,0.0,14,0.0
PER,2,0 days 00:01:42.780000,INTERMEDIATE,2.0,True,0 days 00:07:48.713000,16.2,17,20.4,0 days 00:00:30.398000,0 days 00:00:33.017000,0 days 00:00:39.365000,1,102.78,468.713,0.9259999999999877,False,True,False,False,2.0,0.0,0.0,30.398,33.017,39.365,0,0,0,0.0,77.9422,0.5752301278605989,43.178892754412864,0,0,102.78,100.055,-2.7249999999999943,25.768,0.0,-0.42100000000000176,0.0,8.992,0.23514421107057284,0.0,0,1,2024,Canadian Grand Prix,0.0,14,0.0
PER,3,0 days 00:01:40.055000,INTERMEDIATE,3.0,True,0 days 00:09:28.768000,16.2,17,20.0,0 days 00:00:30.513000,0 days 00:00:31.934000,0 days 00:00:37.608000,1,100.055,568.768,1.3669999999999618,False,True,False,False,3.0,0.0,0.0,30.513,31.934,37.608,0,0,0,0.0,,,0.0,0,0,102.78,99.37,-3.4099999999999966,0.0,-2.7249999999999943,0.0,0.0,0.0,0.0,0.0,0,0,2024,Canadian Grand Prix,0.0,14,0.0
PER,4,0 days 00:01:39.370000,INTERMEDIATE,4.0,True,0 days 00:11:08.138000,16.0,17,19.9,0 days 00:00:29.998000,0 days 00:00:31.635000,0 days 00:00:37.737000,1,99.37,668.138,0.9039999999999964,False,True,False,False,4.0,0.0,0.0,29.998,31.635,37.737,0,0,0,0.0,,,0.0,0,0,100.055,98.58,-1.4750000000000085,0.0,-0.6850000000000023,-1.3624999999999972,0.0,0.1290000000000049,0.0,0.0,0,1,2024,Canadian Grand Prix,0.0,14,0.0
PER,5,0 days 00:01:38.580000,INTERMEDIATE,5.0,True,0 days 00:12:46.718000,16.0,17,20.0,0 days 00:00:29.893000,0 days 00:00:31.351000,0 days 00:00:37.336000,1,98.58,766.718,1.1700000000000728,False,True,False,False,5.0,0.0,0.0,29.893,31.351,37.336,0,0,0,0.0,100.73500000000001,1.8038361899019508,-1.1946761086532764,0,0,99.37,96.377,-2.993000000000009,0.0,-0.7900000000000063,-1.1366666666666656,0.0,-0.27199999999999847,5.15469808362559,-1.7049999999999983,0,0,2024,Canadian Grand Prix,0.0,14,0.0
PER,6,0 days 00:01:36.377000,INTERMEDIATE,6.0,True,0 days 00:14:23.095000,16.0,16,20.1,0 days 00:00:28.708000,0 days 00:00:31.250000,0 days 00:00:36.419000,12,96.377,863.095,1.3669999999999618,False,True,False,False,6.0,0.0,0.0,28.708,31.25,36.419,0,0,1,0.0,100.19625,1.824889836857736,-2.092866058466493,1,0,98.58,94.071,-4.509,0.0,-2.203000000000003,-1.400000000000001,0.0,-0.9170000000000016,4.522922681555957,-1.400000000000001,0,0,2024,Canadian Grand Prix,0.0,14,0.0
PER,7,0 days 00:01:34.071000,INTERMEDIATE,7.0,True,0 days 00:15:57.166000,16.0,16,20.5,0 days 00:00:28.116000,0 days 00:00:29.762000,0 days 00:00:36.193000,1,94.071,957.166,2.6399999999999864,False,True,False,False,7.0,0.0,0.0,28.116,29.762,36.193,0,0,0,0.0,99.4324,2.327015534971776,-2.3039811807981896,1,1,96.377,93.132,-3.2449999999999903,0.0,-2.3059999999999974,-1.2260000000000038,0.0,-0.2259999999999991,4.159454687816662,-1.2260000000000038,0,0,2024,Canadian Grand Prix,0.0,14,0.0
PER,8,0 days 00:01:33.132000,INTERMEDIATE,8.0,True,0 days 00:17:30.298000,16.1,16,23.0,0 days 00:00:27.194000,0 days 00:00:30.320000,0 days 00:00:35.618000,1,93.132,1050.298,2.369999999999891,False,True,False,False,8.0,0.0,0.0,27.194,30.32,35.618,0,0,0,0.0,97.6906,2.450961709207211,-1.8599229775297161,1,1,94.071,93.168,-0.9029999999999916,0.0,-0.938999999999993,-1.7663333333333355,0.0,-0.5749999999999957,0.4036801952040763,-1.7663333333333355,0,0,2024,Canadian Grand Prix,0.0,14,0.0
PER,9,0 days 00:01:33.168000,INTERMEDIATE,9.0,True,0 days 00:19:03.466000,16.5,16,24.5,0 days 00:00:27.547000,0 days 00:00:30.072000,0 days 00:00:35.549000,1,93.168,1143.466,0.9620000000002165,False,True,False,False,9.0,0.0,0.0,27.547,30.072,35.549,0,0,0,0.0,96.30600000000001,2.7218428499823166,-1.1528953627945098,0,1,93.132,91.205,-1.9270000000000067,0.0,0.036000000000001364,-1.8159999999999978,0.0,-0.06900000000000261,0.39387523405261343,-1.8159999999999978,0,1,2024,Canadian Grand Prix,0.0,14,0.0
