Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
ALB,35,0 days 00:01:40.042000,HARD,17.0,True,0 days 01:43:21.075000,30.3,11,56.1,0 days 00:00:25.329000,0 days 00:00:30.462000,0 days 00:00:44.251000,1,100.042,6201.075,0.7160000000003492,True,False,17.0,0.0,0.0,25.329,30.462,44.251,0,0,0,0.0,99.755,0.17260793724502493,1.6627277087066767,0,0,99.729,100.095,0.36599999999999966,0.17799999999999727,0.3130000000000024,-0.03666666666666648,0.0,0.269999999999996,0.12919249204191163,-0.03666666666666648,0,1,2022,French Grand Prix,0.0,0,0.0
ALB,36,0 days 00:01:40.095000,HARD,18.0,True,0 days 01:45:01.170000,30.3,11,56.7,0 days 00:00:25.264000,0 days 00:00:30.607000,0 days 00:00:44.224000,1,100.095,6301.17,0.5379999999995562,True,False,18.0,0.0,0.0,25.264,30.607,44.224,0,0,0,0.0,99.8322,0.20121058620257068,1.3060943012979556,0,0,100.042,99.875,-0.1670000000000016,0.49099999999999966,0.05299999999999727,0.16366666666666654,0.0,0.1419999999999959,0.15636271934191684,0.16366666666666654,0,1,2022,French Grand Prix,0.0,0,0.0
ALB,37,0 days 00:01:39.875000,HARD,19.0,True,0 days 01:46:41.045000,30.2,11,56.2,0 days 00:00:25.210000,0 days 00:00:30.439000,0 days 00:00:44.226000,1,99.875,6401.045,0.5320000000001528,True,False,19.0,0.0,0.0,25.21,30.439,44.226,0,0,0,0.0,99.88340000000001,0.23337373459749558,-0.035993767741243445,0,0,100.095,100.713,0.617999999999995,0.5439999999999969,-0.21999999999999886,0.03166666666666629,0.0,0.14399999999999835,0.1556550673765519,0.03166666666666629,0,1,2022,French Grand Prix,0.0,0,0.0
ALB,38,0 days 00:01:40.713000,HARD,20.0,True,0 days 01:48:21.758000,30.0,11,56.0,0 days 00:00:25.387000,0 days 00:00:30.543000,0 days 00:00:44.783000,12,100.713,6501.758,0.37300000000050204,True,False,20.0,0.0,0.0,25.387,30.543,44.783,0,0,1,0.0,99.9482,0.14700238093304294,5.202636822245398,0,0,99.875,101.366,1.4909999999999997,0.1460000000000008,0.8379999999999939,0.048666666666666934,0.0,0.5590000000000046,0.06391556930826661,0.048666666666666934,0,1,2022,French Grand Prix,0.0,0,0.0
ALB,39,0 days 00:01:41.366000,HARD,21.0,True,0 days 01:50:03.124000,30.0,12,55.2,0 days 00:00:26.203000,0 days 00:00:30.412000,0 days 00:00:44.751000,1,101.366,6603.124,1.1270000000004075,True,False,21.0,0.0,0.0,26.203,30.412,44.751,0,0,0,0.0,100.0908,0.3764972775465734,3.3870098830721385,0,0,100.713,100.09,-0.6229999999999905,0.9839999999999947,0.6530000000000058,0.2236666666666641,0.0,0.527000000000001,0.18758384791874003,0.2236666666666641,0,0,2022,French Grand Prix,0.0,0,0.0
ALB,40,0 days 00:01:40.090000,HARD,22.0,True,0 days 01:51:43.214000,30.1,12,55.0,0 days 00:00:25.338000,0 days 00:00:30.435000,0 days 00:00:44.317000,1,100.09,6703.214,0.6099999999996726,True,False,22.0,0.0,0.0,25.338,30.435,44.317,0,0,0,0.0,100.4182,0.6177140924408148,-0.5313137647599343,0,0,101.366,99.854,-1.5120000000000005,1.4909999999999997,-1.2759999999999962,0.4236666666666669,0.0,0.09100000000000108,0.2029637898739606,0.4236666666666669,0,1,2022,French Grand Prix,0.0,0,0.0
ALB,41,0 days 00:01:39.854000,HARD,23.0,True,0 days 01:53:23.068000,29.9,12,55.1,0 days 00:00:25.241000,0 days 00:00:30.298000,0 days 00:00:44.315000,1,99.854,6803.068,0.41899999999986903,True,False,23.0,0.0,0.0,25.241,30.298,44.315,0,0,0,0.0,100.4278,0.610739469823245,-0.9395168125716026,0,0,100.09,99.853,-0.23700000000000898,0.2150000000000034,-0.2360000000000042,0.07166666666666781,0.0,-0.0020000000000024443,0.22984625296054104,0.07166666666666781,0,1,2022,French Grand Prix,0.0,0,0.0
ALB,42,0 days 00:01:39.853000,HARD,24.0,True,0 days 01:55:02.921000,29.9,12,55.6,0 days 00:00:25.335000,0 days 00:00:30.401000,0 days 00:00:44.117000,1,99.853,6902.921,0.6069999999999709,True,False,24.0,0.0,0.0,25.335,30.401,44.117,0,0,0,0.0,100.3796,0.6517064523234204,-0.8080325093032342,0,0,99.854,99.551,-0.30299999999999727,0.0,-0.0010000000000047748,-0.28633333333333155,0.0,-0.1980000000000004,0.26042215727545365,-0.28633333333333155,0,1,2022,French Grand Prix,0.0,0,0.0
ALB,43,0 days 00:01:39.551000,HARD,25.0,True,0 days 01:56:42.472000,29.8,12,56.4,0 days 00:00:25.292000,0 days 00:00:30.537000,0 days 00:00:43.722000,1,99.551,7002.472,0.6140000000004875,True,False,25.0,0.0,0.0,25.292,30.537,43.722,0,0,0,0.0,100.3752,0.6560249233070184,-1.2563547065334295,0,0,99.853,99.638,-0.2149999999999892,0.0,-0.3019999999999925,-0.5043333333333351,0.0,-0.394999999999996,0.33421295606245016,-0.5043333333333351,0,1,2022,French Grand Prix,0.0,0,0.0
ALB,44,0 days 00:01:39.638000,HARD,26.0,True,0 days 01:58:22.110000,29.7,12,56.4,0 days 00:00:25.140000,0 days 00:00:30.514000,0 days 00:00:43.984000,1,99.638,7102.11,0.5170000000007349,True,False,26.0,0.0,0.0,25.14,30.514,43.984,0,0,0,0.0,100.1428,0.7100392242686142,-0.7109466389268354,0,0,99.551,99.449,-0.10200000000000387,0.0,0.0870000000000033,-0.17966666666666717,0.0,0.26200000000000045,0.3468202704571917,-0.17966666666666717,0,1,2022,French Grand Prix,0.0,0,0.0
ALB,45,0 days 00:01:39.449000,HARD,27.0,True,0 days 02:00:01.559000,29.6,12,56.1,0 days 00:00:25.224000,0 days 00:00:30.220000,0 days 00:00:44.005000,1,99.449,7201.559,0.6539999999995416,True,False,27.0,0.0,0.0,25.224,30.22,44.005,0,0,0,0.0,99.7972,0.210968481058116,-1.6504835141894305,1,0,99.638,99.857,0.2189999999999941,0.0870000000000033,-0.18900000000000716,-0.071999999999998,0.0,0.28300000000000125,0.25516915957850284,-0.071999999999998,0,1,2022,French Grand Prix,0.0,0,0.0
ALB,46,0 days 00:01:39.857000,HARD,28.0,True,0 days 02:01:41.416000,29.6,12,55.6,0 days 00:00:25.064000,0 days 00:00:30.377000,0 days 00:00:44.416000,1,99.857,7301.416,0.3580000000001746,True,False,28.0,0.0,0.0,25.064,30.377,44.416,0,0,0,0.0,99.669,0.18122223925326,1.0374002703789043,0,1,99.449,101.357,1.9080000000000013,0.0,0.40800000000000125,-0.13466666666666546,0.0,0.6939999999999955,0.293029861959493,-0.13466666666666546,0,1,2022,French Grand Prix,0.0,0,0.0
ALB,47,0 days 00:01:41.357000,HARD,29.0,True,0 days 02:03:22.773000,29.9,13,56.8,0 days 00:00:26.126000,0 days 00:00:30.588000,0 days 00:00:44.643000,1,101.357,7402.773,9.331000000000131,True,False,29.0,0.0,0.0,26.126,30.588,44.643,0,0,0,0.0,99.6696,0.18199120857878134,9.271876444897314,0,0,99.857,99.495,-0.36199999999999477,0.40800000000000125,1.5,0.10199999999999913,0.0,0.6589999999999989,0.43073623019197943,0.10199999999999913,0,0,2022,French Grand Prix,0.0,0,0.0
ALB,48,0 days 00:01:39.495000,HARD,30.0,True,0 days 02:05:02.268000,29.9,13,56.9,0 days 00:00:25.077000,0 days 00:00:30.280000,0 days 00:00:44.138000,1,99.495,7502.268,8.903999999999542,True,False,30.0,0.0,0.0,25.077,30.28,44.138,0,0,0,0.0,99.9704,0.7895826745819378,-0.6020902120879293,0,0,101.357,99.475,-1.882000000000005,1.9080000000000013,-1.8619999999999948,0.5729999999999981,0.0,0.13299999999999557,0.4384270748938727,0.5729999999999981,0,0,2022,French Grand Prix,0.0,0,0.0
ALB,51,0 days 00:01:39.475000,HARD,33.0,True,0 days 02:10:32.660000,29.6,13,56.1,0 days 00:00:25.119000,0 days 00:00:30.353000,0 days 00:00:44.003000,1,99.475,7832.66,10.16399999999976,True,False,33.0,0.0,0.0,25.119,30.353,44.003,0,0,0,0.0,99.9592,0.7973777022214537,-0.6072404566255675,0,0,99.495,99.306,-0.18900000000000716,0.04600000000000648,-0.020000000000010232,0.015333333333335494,0.0,-0.134999999999998,0.2536468016750845,0.015333333333335494,0,0,2022,French Grand Prix,0.0,0,0.0
