Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,Position,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,TyreAge,AirTemp,TrackTemp,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,RaceKey
ALB,27,0 days 00:01:45.885000,HARD,12.0,True,0 days 01:49:46.097000,17,0 days 00:00:37.661000,0 days 00:00:42.965000,0 days 00:00:25.259000,1,105.885,6586.097,5.028000000000247,True,False,12.0,0.0,0.0,0.0,0.0,37.661,42.965,25.259,0,0,0,0.0,105.94659999999999,0.9314761403279047,-0.06613159192494128,0,0,105.412,106.263,0.8509999999999991,0.0,0.472999999999999,-0.12933333333333033,0.0,-0.05900000000000105,0.07365663581782649,-0.12933333333333033,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,28,0 days 00:01:46.263000,HARD,13.0,True,0 days 01:51:32.360000,17,0 days 00:00:37.847000,0 days 00:00:43.347000,0 days 00:00:25.069000,1,106.263,6692.36,5.347999999999956,True,False,13.0,0.0,0.0,0.0,0.0,37.847,43.347,25.069,0,0,0,0.0,105.6058,0.22146376678863766,2.9675283209068994,0,0,105.885,107.472,1.586999999999989,0.472999999999999,0.3780000000000001,0.125,0.0,-0.19000000000000128,0.07826749005813301,0.125,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,29,0 days 00:01:47.472000,HARD,14.0,True,0 days 01:53:19.832000,15,0 days 00:00:38.687000,0 days 00:00:43.822000,0 days 00:00:24.963000,1,107.472,6799.832,0.03600000000005821,True,False,14.0,0.0,0.0,0.0,0.0,38.687,43.822,24.963,0,0,0,0.0,105.69839999999999,0.3699693230528758,4.793910979874729,0,0,106.263,105.865,-0.39800000000001035,0.8509999999999991,1.208999999999989,0.28033333333333604,0.0,-0.1059999999999981,0.11670775466951612,0.28033333333333604,0,1,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,30,0 days 00:01:45.865000,HARD,15.0,True,0 days 01:55:05.697000,15,0 days 00:00:37.518000,0 days 00:00:43.159000,0 days 00:00:25.188000,1,105.865,6905.697,1.9290000000000873,True,False,15.0,0.0,0.0,0.0,0.0,37.518,43.159,25.188,0,0,0,0.0,106.09079999999999,0.8496738786147026,-0.2657490193392009,0,0,107.472,105.255,-2.2169999999999987,2.059999999999988,-1.6069999999999993,0.6866666666666627,0.0,0.22499999999999787,0.11026649536463881,0.6866666666666627,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,31,0 days 00:01:45.255000,HARD,16.0,True,0 days 01:56:50.952000,15,0 days 00:00:37.376000,0 days 00:00:42.741000,0 days 00:00:25.138000,1,105.255,7010.952,3.8029999999998836,True,False,16.0,0.0,0.0,0.0,0.0,37.376,42.741,25.138,0,0,0,0.0,106.17939999999999,0.7829791184955972,-1.1806189694766291,0,0,105.865,105.205,-0.6599999999999966,0.45299999999998875,-0.6099999999999994,-0.0066666666666700776,0.0,0.1750000000000007,0.1559342810288994,-0.0066666666666700776,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,32,0 days 00:01:45.205000,HARD,17.0,True,0 days 01:58:36.157000,15,0 days 00:00:37.309000,0 days 00:00:42.796000,0 days 00:00:25.100000,1,105.205,7116.157,5.438999999999396,True,False,17.0,0.0,0.0,0.0,0.0,37.309,42.796,25.1,0,0,0,0.0,106.148,0.8235453842989794,-1.1450492200896747,0,0,105.255,105.523,0.2680000000000007,0.0,-0.04999999999999716,-0.33600000000000324,0.0,0.13700000000000045,0.18142629357400178,-0.33600000000000324,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,33,0 days 00:01:45.523000,HARD,18.0,True,0 days 02:00:21.680000,15,0 days 00:00:37.436000,0 days 00:00:43.035000,0 days 00:00:25.052000,1,105.523,7221.68,6.634999999999309,True,False,18.0,0.0,0.0,0.0,0.0,37.436,43.035,25.052,0,0,0,0.0,106.01199999999999,0.9274303208328752,-0.5272633307490373,0,0,105.205,106.756,1.551000000000002,0.0,0.31799999999999784,-0.7556666666666653,0.0,-0.04800000000000182,0.18421373455852816,-0.7556666666666653,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,34,0 days 00:01:46.756000,HARD,19.0,True,0 days 02:02:08.436000,15,0 days 00:00:38.224000,0 days 00:00:43.844000,0 days 00:00:24.688000,1,106.756,7328.436,6.595000000000255,True,False,19.0,0.0,0.0,0.0,0.0,38.224,43.844,24.688,0,0,0,0.0,105.86399999999999,0.936363711385797,0.9526212828985763,0,0,105.523,106.426,0.9030000000000058,0.31799999999999784,1.233000000000004,-0.11399999999999959,0.0,-0.36400000000000077,0.1451044451421107,-0.11399999999999959,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,35,0 days 00:01:46.426000,HARD,20.0,True,0 days 02:03:54.862000,14,0 days 00:00:38.325000,0 days 00:00:43.260000,0 days 00:00:24.841000,1,106.426,7434.862,1.4809999999997672,True,False,20.0,0.0,0.0,0.0,0.0,38.325,43.26,24.841,0,0,0,0.0,105.72080000000001,0.6353299929959231,1.1099743562783695,0,0,106.756,106.019,-0.7369999999999948,1.551000000000002,-0.3299999999999983,0.500333333333335,0.0,0.15300000000000225,0.2406730146900563,0.500333333333335,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,36,0 days 00:01:46.019000,HARD,21.0,True,0 days 02:05:40.881000,13,0 days 00:00:37.873000,0 days 00:00:42.967000,0 days 00:00:25.179000,1,106.019,7540.881,2.496999999999389,True,False,21.0,0.0,0.0,0.0,0.0,37.873,42.967,25.179,0,0,0,0.0,105.833,0.7120649549024226,0.2612121249886472,0,0,106.426,105.724,-0.7019999999999982,1.2210000000000036,-0.4069999999999965,0.4070000000000012,0.0,0.49099999999999966,0.22750890092477793,0.4070000000000012,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,37,0 days 00:01:45.724000,HARD,22.0,True,0 days 02:07:26.605000,12,0 days 00:00:37.694000,0 days 00:00:42.993000,0 days 00:00:25.037000,1,105.724,7646.605,2.9830000000001746,True,False,22.0,0.0,0.0,0.0,0.0,37.694,42.993,25.037,0,0,0,0.0,105.9858,0.6348068210094883,-0.41240892714995064,0,0,106.019,105.049,-0.9699999999999989,0.8140000000000072,-0.2950000000000017,0.16533333333333644,0.0,0.3490000000000002,0.312580709577543,0.16533333333333644,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,38,0 days 00:01:45.049000,HARD,23.0,True,0 days 02:09:11.654000,12,0 days 00:00:37.316000,0 days 00:00:42.585000,0 days 00:00:25.148000,1,105.049,7751.654,3.845999999999549,True,False,23.0,0.0,0.0,0.0,0.0,37.316,42.585,25.148,0,0,0,0.0,106.08959999999999,0.5042165209512287,-2.063795922507342,1,0,105.724,105.264,-0.46000000000000796,0.20100000000000762,-0.6749999999999972,-0.3439999999999988,0.0,0.3069999999999986,0.3367412953589154,-0.3439999999999988,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,39,0 days 00:01:45.264000,HARD,24.0,True,0 days 02:10:56.918000,12,0 days 00:00:37.487000,0 days 00:00:42.759000,0 days 00:00:25.018000,1,105.264,7856.918,4.170000000000073,True,False,24.0,0.0,0.0,0.0,0.0,37.487,42.759,25.018,0,0,0,0.0,105.99479999999998,0.6583720073029911,-1.1100107414859524,0,1,105.049,105.559,0.5099999999999909,0.0,0.2149999999999892,-0.45899999999999846,0.0,-0.01899999999999835,0.33083863135976127,-0.45899999999999846,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,40,0 days 00:01:45.559000,HARD,25.0,True,0 days 02:12:42.477000,12,0 days 00:00:37.472000,0 days 00:00:42.905000,0 days 00:00:25.182000,1,105.559,7962.477,5.177999999999884,True,False,25.0,0.0,0.0,0.0,0.0,37.472,42.905,25.182,0,0,0,0.0,105.6964,0.5575045291297762,-0.24645539689959267,0,0,105.264,105.05,-0.21399999999999864,0.2149999999999892,0.2950000000000017,-0.25166666666666987,0.0,0.16399999999999793,0.19538986667685598,-0.25166666666666987,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,41,0 days 00:01:45.050000,HARD,26.0,True,0 days 02:14:27.527000,12,0 days 00:00:37.231000,0 days 00:00:42.604000,0 days 00:00:25.215000,1,105.05,8067.527,5.864999999999782,True,False,26.0,0.0,0.0,0.0,0.0,37.231,42.604,25.215,0,0,0,0.0,105.523,0.38061463450613126,-1.2427267822051637,0,0,105.559,105.036,-0.5229999999999961,0.5099999999999909,-0.5090000000000003,-0.05500000000000208,0.0,0.19699999999999918,0.19399432981404321,-0.05500000000000208,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,42,0 days 00:01:45.036000,HARD,27.0,True,0 days 02:16:12.563000,12,0 days 00:00:37.222000,0 days 00:00:42.668000,0 days 00:00:25.146000,1,105.036,8172.563,5.894000000000233,True,False,27.0,0.0,0.0,0.0,0.0,37.222,42.668,25.146,0,0,0,0.0,105.32919999999999,0.30388764371105637,-0.9648302787814768,0,0,105.05,105.098,0.04800000000000182,0.000999999999990564,-0.013999999999995794,0.000333333333330188,0.0,0.1280000000000001,0.14397499782948348,0.000333333333330188,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,43,0 days 00:01:45.098000,HARD,28.0,True,0 days 02:17:57.661000,12,0 days 00:00:37.239000,0 days 00:00:42.770000,0 days 00:00:25.089000,1,105.098,8277.661,5.443999999999505,True,False,28.0,0.0,0.0,0.0,0.0,37.239,42.77,25.089,0,0,0,0.0,105.1916,0.22628588113329295,-0.4136360586494579,0,0,105.036,105.133,0.0969999999999942,0.0,0.06199999999999761,-0.07599999999999814,0.0,-0.05700000000000216,0.11827214380402384,-0.07599999999999814,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,44,0 days 00:01:45.133000,HARD,29.0,True,0 days 02:19:42.794000,12,0 days 00:00:37.146000,0 days 00:00:42.932000,0 days 00:00:25.055000,1,105.133,8382.794,4.923000000000684,True,False,29.0,0.0,0.0,0.0,0.0,37.146,42.932,25.055,0,0,0,0.0,105.20139999999999,0.21952630821901617,-0.31157996758983375,0,0,105.098,104.758,-0.3400000000000034,0.06199999999999761,0.03499999999999659,-0.15366666666666617,0.0,-0.03399999999999892,0.11356187740610806,-0.15366666666666617,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
