Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,Position,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,TyreAge,AirTemp,TrackTemp,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,RaceKey
ALB,38,0 days 00:01:27.370000,HARD,26.0,True,0 days 02:17:55.058000,6,0 days 00:00:28.615000,0 days 00:00:30.113000,0 days 00:00:28.642000,1,87.37,8275.058,0.5079999999998108,True,False,26.0,0.0,0.0,0.0,0.0,28.615,30.113,28.642,0,0,0,0.0,86.665,0.23737312400528945,2.970007674433642,0,0,86.831,86.802,-0.028999999999996362,0.4420000000000073,0.5390000000000015,0.08400000000000318,0.0,0.21499999999999986,0.027398905087613522,0.08400000000000318,0,1,2023,Italian Grand Prix,2023_Italian Grand Prix
ALB,39,0 days 00:01:26.802000,HARD,27.0,True,0 days 02:19:21.860000,6,0 days 00:00:28.267000,0 days 00:00:30.116000,0 days 00:00:28.419000,1,86.802,8361.86,0.49799999999959255,True,False,27.0,0.0,0.0,0.0,0.0,28.267,30.116,28.419,0,0,0,0.0,86.86120000000001,0.3368088478647875,-0.1757673540208483,0,0,87.37,86.572,-0.7980000000000018,0.8250000000000028,-0.5679999999999978,0.27500000000000097,0.0,-0.04499999999999815,0.07787361555751739,0.27500000000000097,0,1,2023,Italian Grand Prix,2023_Italian Grand Prix
ALB,40,0 days 00:01:26.572000,HARD,28.0,True,0 days 02:20:48.432000,6,0 days 00:00:28.148000,0 days 00:00:30.040000,0 days 00:00:28.384000,1,86.572,8448.432,0.6869999999998981,True,False,28.0,0.0,0.0,0.0,0.0,28.148,30.04,28.384,0,0,0,0.0,86.9058,0.30318426740185306,-1.1009806110999953,0,0,86.802,86.675,-0.12700000000000955,0.257000000000005,-0.23000000000000398,-0.059666666666662614,0.0,-0.03500000000000014,0.09589577675789426,-0.059666666666662614,0,1,2023,Italian Grand Prix,2023_Italian Grand Prix
ALB,41,0 days 00:01:26.675000,HARD,29.0,True,0 days 02:22:15.107000,6,0 days 00:00:28.205000,0 days 00:00:30.008000,0 days 00:00:28.462000,1,86.675,8535.107,0.5740000000005239,True,False,29.0,0.0,0.0,0.0,0.0,28.205,30.008,28.462,0,0,0,0.0,86.9112,0.2952891802961918,-0.7998938524028366,0,0,86.572,86.708,0.13599999999999568,0.0,0.10299999999999443,-0.08633333333333344,0.0,0.0779999999999994,0.10422955435000149,-0.08633333333333344,0,1,2023,Italian Grand Prix,2023_Italian Grand Prix
ALB,42,0 days 00:01:26.708000,HARD,30.0,True,0 days 02:23:41.815000,6,0 days 00:00:28.164000,0 days 00:00:30.191000,0 days 00:00:28.353000,1,86.708,8621.815,0.488999999999578,True,False,30.0,0.0,0.0,0.0,0.0,28.164,30.191,28.353,0,0,0,0.0,86.85,0.3086154565150706,-0.460119533880383,0,0,86.675,86.913,0.23799999999999955,0.10299999999999443,0.03300000000000125,-0.23166666666666913,0.0,-0.030999999999998806,0.10518887773904569,-0.23166666666666913,0,1,2023,Italian Grand Prix,2023_Italian Grand Prix
ALB,43,0 days 00:01:26.913000,HARD,31.0,True,0 days 02:25:08.728000,6,0 days 00:00:28.435000,0 days 00:00:30.083000,0 days 00:00:28.395000,1,86.913,8708.728,0.386000000000422,True,False,31.0,0.0,0.0,0.0,0.0,28.435,30.083,28.395,0,0,0,0.0,86.82539999999999,0.31533759687041607,0.2777975124736144,0,0,86.708,87.725,1.016999999999996,0.13599999999999568,0.2049999999999983,-0.0313333333333361,0.0,0.04199999999999804,0.11168616745147926,-0.0313333333333361,0,1,2023,Italian Grand Prix,2023_Italian Grand Prix
ALB,44,0 days 00:01:27.725000,HARD,32.0,True,0 days 02:26:36.453000,6,0 days 00:00:28.419000,0 days 00:00:30.879000,0 days 00:00:28.427000,1,87.725,8796.453,0.6520000000000437,True,False,32.0,0.0,0.0,0.0,0.0,28.419,30.879,28.427,0,0,0,0.0,86.734,0.12948552042611192,7.653365385865612,0,0,86.913,86.907,-0.006000000000000227,0.340999999999994,0.8119999999999976,0.11366666666666465,0.0,0.07399999999999807,0.05486984599941827,0.11366666666666465,0,1,2023,Italian Grand Prix,2023_Italian Grand Prix
ALB,45,0 days 00:01:26.907000,HARD,33.0,True,0 days 02:28:03.360000,6,0 days 00:00:28.291000,0 days 00:00:30.171000,0 days 00:00:28.445000,1,86.907,8883.36,0.30099999999947613,True,False,33.0,0.0,0.0,0.0,0.0,28.291,30.171,28.445,0,0,0,0.0,86.9186,0.467476523474701,-0.02481408031740263,0,0,87.725,87.252,-0.472999999999999,1.1529999999999916,-0.8179999999999978,0.34999999999999903,0.0,0.09199999999999875,0.055301898701580685,0.34999999999999903,0,1,2023,Italian Grand Prix,2023_Italian Grand Prix
ALB,46,0 days 00:01:27.252000,HARD,34.0,True,0 days 02:29:30.612000,6,0 days 00:00:28.431000,0 days 00:00:30.313000,0 days 00:00:28.508000,1,87.252,8970.612,0.24200000000018917,True,False,34.0,0.0,0.0,0.0,0.0,28.431,30.313,28.508,0,0,0,0.0,86.9856,0.4276959200179304,0.6228724370081011,0,0,86.907,88.491,1.5840000000000032,0.23199999999999932,0.34499999999999886,0.06633333333333269,0.0,0.11299999999999955,0.04935585071701128,0.06633333333333269,0,1,2023,Italian Grand Prix,2023_Italian Grand Prix
ALB,47,0 days 00:01:28.491000,HARD,35.0,True,0 days 02:30:59.103000,7,0 days 00:00:28.978000,0 days 00:00:31.009000,0 days 00:00:28.504000,1,88.491,9059.103,0.3710000000010041,True,False,35.0,0.0,0.0,0.0,0.0,28.978,31.009,28.504,0,0,0,0.0,87.101,0.3998768560444131,3.476070142568135,0,0,87.252,86.822,-0.4299999999999926,0.5439999999999969,1.2390000000000043,0.11299999999999955,0.0,0.07700000000000173,0.056156032623395975,0.11299999999999955,0,1,2023,Italian Grand Prix,2023_Italian Grand Prix
