Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,Position,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_SOFT,TyreAge,AirTemp,TrackTemp,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,RaceKey
PER,21,0 days 00:01:36.165000,HARD,9.0,True,0 days 01:34:23.757000,2,0 days 00:00:30.849000,0 days 00:00:41.610000,0 days 00:00:23.706000,1,96.165,5663.757,2.3740000000007058,True,False,9.0,0.0,0.0,0.0,0.0,30.849,41.61,23.706,0,0,0,0.0,96.17280000000001,0.2642701269534238,-0.029515254296517014,0,0,96.278,96.037,-0.24099999999999966,0.49500000000000455,-0.11299999999999955,-0.05866666666666257,0.0,0.03300000000000125,0.034831020656880436,-0.05866666666666257,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,22,0 days 00:01:36.037000,HARD,10.0,True,0 days 01:35:59.794000,2,0 days 00:00:30.824000,0 days 00:00:41.536000,0 days 00:00:23.677000,1,96.037,5759.794,2.3450000000002547,True,False,10.0,0.0,0.0,0.0,0.0,30.824,41.536,23.677,0,0,0,0.0,96.2492,0.1567536283470967,-1.3537166714261002,0,0,96.165,96.249,0.08399999999998897,0.12700000000000955,-0.1280000000000001,-0.048666666666666934,0.0,0.0030000000000001137,0.021428952377566646,-0.048666666666666934,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,23,0 days 00:01:36.249000,HARD,11.0,True,0 days 01:37:36.043000,2,0 days 00:00:30.840000,0 days 00:00:41.729000,0 days 00:00:23.680000,1,96.249,5856.043,2.244999999999891,True,False,11.0,0.0,0.0,0.0,0.0,30.84,41.729,23.68,0,0,0,0.0,96.16580000000002,0.12902984150954028,0.6448120762345115,0,0,96.037,96.211,0.17399999999999238,0.0,0.21199999999998909,-0.000333333333330188,0.0,0.006000000000000227,0.019728152473052856,-0.000333333333330188,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,24,0 days 00:01:36.211000,HARD,12.0,True,0 days 01:39:12.254000,2,0 days 00:00:30.792000,0 days 00:00:41.687000,0 days 00:00:23.732000,1,96.211,5952.254,2.2340000000003783,True,False,12.0,0.0,0.0,0.0,0.0,30.792,41.687,23.732,0,0,0,0.0,96.1534,0.11364990101173096,0.5068196231341036,0,0,96.249,96.344,0.09499999999999886,0.21199999999998909,-0.0379999999999967,-0.00966666666667019,0.0,0.054999999999999716,0.020760539492027243,-0.00966666666667019,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,25,0 days 00:01:36.344000,HARD,13.0,True,0 days 01:40:48.598000,2,0 days 00:00:30.878000,0 days 00:00:41.719000,0 days 00:00:23.747000,1,96.344,6048.598,2.1099999999996726,True,False,13.0,0.0,0.0,0.0,0.0,30.878,41.719,23.747,0,0,0,0.0,96.188,0.09444575162482514,1.6517418445636782,0,0,96.211,96.347,0.13599999999999568,0.17399999999999238,0.13299999999999557,0.015333333333330756,0.0,0.07000000000000028,0.023660092983756566,0.015333333333330756,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,26,0 days 00:01:36.347000,HARD,14.0,True,0 days 01:42:24.945000,2,0 days 00:00:30.938000,0 days 00:00:41.666000,0 days 00:00:23.743000,1,96.347,6144.945,1.9840000000003783,True,False,14.0,0.0,0.0,0.0,0.0,30.938,41.666,23.743,0,0,0,0.0,96.2012,0.11296548145331112,1.290659749547065,0,0,96.344,96.233,-0.11099999999999,0.30699999999998795,0.0030000000000001137,0.10233333333332932,0.0,0.06299999999999883,0.029500847445455093,0.10233333333332932,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,27,0 days 00:01:36.233000,HARD,15.0,True,0 days 01:44:01.178000,2,0 days 00:00:30.853000,0 days 00:00:41.543000,0 days 00:00:23.837000,1,96.233,6241.178,2.0230000000001382,True,False,15.0,0.0,0.0,0.0,0.0,30.853,41.543,23.837,0,0,0,0.0,96.2376,0.1268534587623881,-0.036262314365528986,0,0,96.347,96.226,-0.12099999999999511,0.30999999999998806,-0.11399999999999011,0.03266666666666632,0.0,0.10500000000000043,0.03231563089280479,0.03266666666666632,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,28,0 days 00:01:36.226000,HARD,16.0,True,0 days 01:45:37.404000,2,0 days 00:00:30.929000,0 days 00:00:41.588000,0 days 00:00:23.709000,1,96.226,6337.404,2.3309999999992215,True,False,16.0,0.0,0.0,0.0,0.0,30.929,41.588,23.709,0,0,0,0.0,96.2768,0.06415761840954158,-0.7917999648260053,0,0,96.233,96.437,0.20399999999999352,0.02200000000000557,-0.007000000000005002,0.00733333333333519,0.0,-0.03399999999999892,0.03561881525261643,0.00733333333333519,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,29,0 days 00:01:36.437000,HARD,17.0,True,0 days 01:47:13.841000,2,0 days 00:00:30.926000,0 days 00:00:41.749000,0 days 00:00:23.762000,1,96.437,6433.841,2.493999999999687,True,False,17.0,0.0,0.0,0.0,0.0,30.926,41.749,23.762,0,0,0,0.0,96.2722,0.06739213603962962,2.445389175720588,0,0,96.226,96.313,0.0870000000000033,0.015000000000000568,0.21099999999999852,-0.039333333333331666,0.0,0.053000000000000824,0.05162073226911817,-0.039333333333331666,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,30,0 days 00:01:36.313000,HARD,18.0,True,0 days 01:48:50.154000,2,0 days 00:00:30.916000,0 days 00:00:41.643000,0 days 00:00:23.754000,1,96.313,6530.154,2.5179999999991196,True,False,18.0,0.0,0.0,0.0,0.0,30.916,41.643,23.754,0,0,0,0.0,96.31739999999999,0.08855111518206128,-0.049688815222070734,0,0,96.437,96.339,-0.09799999999999898,0.21099999999999852,-0.12399999999999523,0.030000000000001137,0.0,0.045000000000001705,0.051597480558647234,0.030000000000001137,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,31,0 days 00:01:36.339000,HARD,19.0,True,0 days 01:50:26.493000,2,0 days 00:00:30.843000,0 days 00:00:41.752000,0 days 00:00:23.744000,1,96.339,6626.493,2.7159999999994398,True,False,19.0,0.0,0.0,0.0,0.0,30.843,41.752,23.744,0,0,0,0.0,96.3112,0.08729948453448291,0.31844403375621627,0,0,96.313,96.276,-0.03700000000000614,0.0870000000000033,0.02599999999999625,0.0266666666666661,0.0,0.03500000000000014,0.050545029429212705,0.0266666666666661,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,32,0 days 00:01:36.276000,HARD,20.0,True,0 days 01:52:02.769000,2,0 days 00:00:30.856000,0 days 00:00:41.671000,0 days 00:00:23.749000,1,96.276,6722.769,3.201999999999316,True,False,20.0,0.0,0.0,0.0,0.0,30.856,41.671,23.749,0,0,0,0.0,96.3096,0.08654940785462653,-0.3882175607306695,0,0,96.339,96.564,0.22499999999999432,0.11299999999999955,-0.06300000000000239,0.037666666666666515,0.0,0.004999999999999005,0.04979156555080387,0.037666666666666515,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,33,0 days 00:01:36.564000,HARD,21.0,True,0 days 01:53:39.333000,2,0 days 00:00:30.907000,0 days 00:00:41.752000,0 days 00:00:23.905000,1,96.564,6819.333,3.1940000000004147,True,False,21.0,0.0,0.0,0.0,0.0,30.907,41.752,23.905,0,0,0,0.0,96.3182,0.0788270258222874,3.118219892681673,0,0,96.276,96.378,0.10200000000000387,0.04999999999999716,0.2879999999999967,-0.05366666666666712,0.0,0.16100000000000136,0.0356258333235874,-0.05366666666666712,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,34,0 days 00:01:36.378000,HARD,22.0,True,0 days 01:55:15.711000,2,0 days 00:00:30.840000,0 days 00:00:41.734000,0 days 00:00:23.804000,1,96.378,6915.711,3.367000000000189,True,False,22.0,0.0,0.0,0.0,0.0,30.84,41.734,23.804,0,0,0,0.0,96.38579999999999,0.11610641670464984,-0.0671797495898136,0,0,96.564,96.776,0.2120000000000033,0.2879999999999967,-0.18599999999999284,0.08366666666666352,0.0,0.05999999999999872,0.05942390091537324,0.08366666666666352,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,35,0 days 00:01:36.776000,HARD,23.0,True,0 days 01:56:52.487000,2,0 days 00:00:30.938000,0 days 00:00:41.910000,0 days 00:00:23.928000,1,96.776,7012.487,33.097999999999956,True,False,23.0,0.0,0.0,0.0,0.0,30.938,41.91,23.928,0,0,0,0.0,96.374,0.11254554633566215,3.571887232223776,0,0,96.378,94.804,-1.573999999999998,0.10200000000000387,0.39799999999999613,0.013000000000000492,0.0,0.17900000000000205,0.059305986207128354,0.013000000000000492,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,38,0 days 00:01:34.804000,SOFT,2.0,True,0 days 02:02:02.464000,2,0 days 00:00:30.581000,0 days 00:00:40.931000,0 days 00:00:23.292000,1,94.804,7322.464,1.9099999999998545,False,True,2.0,0.0,0.0,0.0,0.0,30.581,40.931,23.292,0,0,0,0.0,96.4666,0.20351609272979385,-8.1693785375853,1,0,96.776,94.607,-2.168999999999997,0.5,-1.9719999999999942,0.16666666666666666,0.0,-0.5119999999999969,0.07760798927945638,0.16666666666666666,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,39,0 days 00:01:34.607000,SOFT,3.0,True,0 days 02:03:37.071000,2,0 days 00:00:30.563000,0 days 00:00:40.893000,0 days 00:00:23.151000,1,94.607,7417.071,2.0119999999997162,False,True,3.0,0.0,0.0,0.0,0.0,30.563,40.893,23.151,0,0,0,0.0,96.1596,0.7814069362374305,-1.9869288689398588,1,1,94.804,94.364,-0.4399999999999977,0.0,-0.19700000000000273,-0.5866666666666637,0.0,-0.1410000000000018,0.2834789233787929,-0.5866666666666637,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,40,0 days 00:01:34.364000,SOFT,4.0,True,0 days 02:05:11.435000,2,0 days 00:00:30.400000,0 days 00:00:40.772000,0 days 00:00:23.192000,1,94.364,7511.435,2.3869999999997162,False,True,4.0,0.0,0.0,0.0,0.0,30.4,40.772,23.192,0,0,0,0.0,95.8258,1.0346850728603034,-1.4127970320079795,0,1,94.607,94.4,-0.20699999999999363,0.0,-0.242999999999995,-0.5903333333333336,0.0,0.04100000000000037,0.2875696437386945,-0.5903333333333336,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,41,0 days 00:01:34.400000,SOFT,5.0,True,0 days 02:06:45.835000,2,0 days 00:00:30.351000,0 days 00:00:40.884000,0 days 00:00:23.165000,1,94.4,7605.835,3.0280000000002474,False,True,5.0,0.0,0.0,0.0,0.0,30.351,40.884,23.165,0,0,0,0.0,95.3858,1.1074986230239252,-0.8901139735129959,0,0,94.364,94.525,0.16100000000000136,0.0,0.036000000000001364,-0.8039999999999973,0.0,0.013999999999999346,0.26996351605355784,-0.8039999999999973,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,42,0 days 00:01:34.525000,SOFT,6.0,True,0 days 02:08:20.360000,2,0 days 00:00:30.299000,0 days 00:00:40.985000,0 days 00:00:23.241000,1,94.525,7700.36,3.3640000000004875,False,True,6.0,0.0,0.0,0.0,0.0,30.299,40.985,23.241,0,0,0,0.0,94.9902,1.0137870585087632,-0.45887348442214765,0,0,94.4,94.797,0.39699999999999136,0.036000000000001364,0.125,-0.13466666666666546,0.0,0.08999999999999986,0.26496735648000047,-0.13466666666666546,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,43,0 days 00:01:34.797000,SOFT,7.0,True,0 days 02:09:55.157000,2,0 days 00:00:30.403000,0 days 00:00:41.148000,0 days 00:00:23.246000,1,94.797,7795.157,3.36200000000008,False,True,7.0,0.0,0.0,0.0,0.0,30.403,41.148,23.246,0,0,0,0.0,94.54,0.17676679552395272,1.4538929624097083,0,0,94.525,94.799,0.2740000000000009,0.16100000000000136,0.27199999999999136,-0.02733333333333121,0.0,0.08099999999999952,0.24514750661591356,-0.02733333333333121,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,44,0 days 00:01:34.799000,SOFT,8.0,True,0 days 02:11:29.956000,2,0 days 00:00:30.389000,0 days 00:00:41.028000,0 days 00:00:23.382000,1,94.799,7889.956,3.069999999999709,False,True,8.0,0.0,0.0,0.0,0.0,30.389,41.028,23.382,0,0,0,0.0,94.5386,0.1741617064678835,1.4951621988615709,0,0,94.797,94.592,-0.2049999999999983,0.4329999999999927,0.0020000000000095497,0.1443333333333309,0.0,0.2170000000000023,0.09350668425305286,0.1443333333333309,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,45,0 days 00:01:34.592000,SOFT,9.0,True,0 days 02:13:04.548000,2,0 days 00:00:30.338000,0 days 00:00:40.986000,0 days 00:00:23.268000,1,94.592,7984.548,3.268000000000029,False,True,9.0,0.0,0.0,0.0,0.0,30.338,40.986,23.268,0,0,0,0.0,94.57700000000001,0.2104079371121907,0.07129008632401673,0,0,94.799,94.844,0.044999999999987494,0.4350000000000023,-0.20700000000000784,0.1330000000000003,0.0,0.027000000000001023,0.07806599771987907,0.1330000000000003,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,46,0 days 00:01:34.844000,SOFT,10.0,True,0 days 02:14:39.392000,2,0 days 00:00:30.410000,0 days 00:00:41.109000,0 days 00:00:23.325000,1,94.844,8079.392,3.2770000000000437,False,True,10.0,0.0,0.0,0.0,0.0,30.41,41.109,23.325,0,0,0,0.0,94.6226,0.17431666586936,1.270102310044839,0,0,94.592,94.73,0.13800000000000523,0.19199999999999307,0.25199999999999534,0.022333333333331023,0.0,0.07900000000000063,0.08041579446850068,0.022333333333331023,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,47,0 days 00:01:34.730000,SOFT,11.0,True,0 days 02:16:14.122000,2,0 days 00:00:30.281000,0 days 00:00:41.074000,0 days 00:00:23.375000,1,94.73,8174.122,3.4479999999994106,False,True,11.0,0.0,0.0,0.0,0.0,30.281,41.074,23.375,0,0,0,0.0,94.7114,0.14281561539207302,0.1302378591370673,0,0,94.844,94.885,0.04100000000001103,0.3189999999999884,-0.11399999999999011,0.01566666666666568,0.0,0.10699999999999932,0.07055636045035271,0.01566666666666568,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,48,0 days 00:01:34.885000,SOFT,12.0,True,0 days 02:17:49.007000,2,0 days 00:00:30.358000,0 days 00:00:41.147000,0 days 00:00:23.380000,1,94.885,8269.007,3.543999999999869,False,True,12.0,0.0,0.0,0.0,0.0,30.358,41.147,23.38,0,0,0,0.0,94.7524,0.09846471449113414,1.3466753108998264,0,0,94.73,94.966,0.23599999999999,0.13800000000000523,0.15500000000000114,-0.02300000000000087,0.0,0.11199999999999832,0.07043578635892474,-0.02300000000000087,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,49,0 days 00:01:34.966000,SOFT,13.0,True,0 days 02:19:23.973000,2,0 days 00:00:30.400000,0 days 00:00:41.133000,0 days 00:00:23.433000,1,94.966,8363.973,4.018000000000029,False,True,13.0,0.0,0.0,0.0,0.0,30.4,41.133,23.433,0,0,0,0.0,94.77000000000001,0.11491953706756096,1.7055411551541122,0,0,94.885,95.082,0.19699999999998852,0.29300000000000637,0.08099999999998886,0.09766666666666879,0.0,0.10800000000000054,0.06946078030082926,0.09766666666666879,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,50,0 days 00:01:35.082000,SOFT,14.0,True,0 days 02:20:59.055000,2,0 days 00:00:30.366000,0 days 00:00:41.337000,0 days 00:00:23.379000,1,95.082,8459.055,4.07799999999952,False,True,14.0,0.0,0.0,0.0,0.0,30.366,41.337,23.379,0,0,0,0.0,94.8034,0.1456221137047005,1.9131709663613023,0,0,94.966,94.94,-0.02599999999999625,0.3739999999999952,0.11599999999999966,0.04066666666666663,0.0,0.004000000000001336,0.03580921669067816,0.04066666666666663,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,51,0 days 00:01:34.940000,SOFT,15.0,True,0 days 02:22:33.995000,2,0 days 00:00:30.360000,0 days 00:00:41.144000,0 days 00:00:23.436000,1,94.94,8553.995,4.420000000000073,False,True,15.0,0.0,0.0,0.0,0.0,30.36,41.144,23.436,0,0,0,0.0,94.9014,0.1320333291250047,0.2923504258796446,0,0,95.082,95.183,0.1010000000000133,0.35199999999998965,-0.1419999999999959,0.11733333333332989,0.0,0.05699999999999861,0.045535700280109,0.11733333333332989,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,52,0 days 00:01:35.183000,SOFT,16.0,True,0 days 02:24:09.178000,2,0 days 00:00:30.577000,0 days 00:00:41.129000,0 days 00:00:23.477000,1,95.183,8649.178,4.319999999999709,False,True,16.0,0.0,0.0,0.0,0.0,30.577,41.129,23.477,0,0,0,0.0,94.92060000000001,0.12853326417637254,2.041494874353583,0,0,94.94,95.842,0.902000000000001,0.20999999999999375,0.2430000000000092,0.01833333333333087,0.0,0.09799999999999898,0.04693932253452251,0.01833333333333087,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,53,0 days 00:01:35.842000,SOFT,17.0,True,0 days 02:25:45.020000,2,0 days 00:00:30.638000,0 days 00:00:41.522000,0 days 00:00:23.682000,1,95.842,8745.02,3.6890000000003056,False,True,17.0,0.0,0.0,0.0,0.0,30.638,41.522,23.682,0,0,0,0.0,95.0112,0.11996541168121172,6.925329462526335,0,0,95.183,95.459,0.27599999999999625,0.2980000000000018,0.6589999999999918,0.07233333333333765,0.0,0.30299999999999727,0.0456858840343484,0.07233333333333765,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,54,0 days 00:01:35.459000,SOFT,18.0,True,0 days 02:27:20.479000,2,0 days 00:00:30.578000,0 days 00:00:41.382000,0 days 00:00:23.499000,1,95.459,8840.479,3.5390000000006694,False,True,18.0,0.0,0.0,0.0,0.0,30.578,41.382,23.499,0,0,0,0.0,95.2026,0.37037116518414387,0.6922785143722526,0,0,95.842,95.611,-0.23099999999999454,0.902000000000001,-0.38299999999999557,0.253333333333335,0.0,0.06299999999999883,0.11331593003633564,0.253333333333335,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,55,0 days 00:01:35.611000,SOFT,19.0,True,0 days 02:28:56.090000,2,0 days 00:00:30.683000,0 days 00:00:41.420000,0 days 00:00:23.508000,1,95.611,8936.09,3.334999999999127,False,True,19.0,0.0,0.0,0.0,0.0,30.683,41.42,23.508,0,0,0,0.0,95.3012,0.35701918715927494,0.8677404776617805,0,0,95.459,95.568,0.10899999999999466,0.5190000000000055,0.15200000000000102,0.17300000000000182,0.0,0.030999999999998806,0.11567411119174299,0.17300000000000182,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PER,56,0 days 00:01:35.568000,SOFT,20.0,True,0 days 02:30:31.658000,2,0 days 00:00:30.539000,0 days 00:00:41.406000,0 days 00:00:23.623000,1,95.568,9031.658,3.0720000000001164,False,True,20.0,0.0,0.0,0.0,0.0,30.539,41.406,23.623,0,0,0,0.0,95.40700000000001,0.35419274413781693,0.4545547661962883,0,0,95.611,95.746,0.1349999999999909,0.6710000000000065,-0.043000000000006366,0.14266666666666575,0.0,0.12400000000000233,0.11028508512033645,0.14266666666666575,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PIA,2,0 days 00:01:38.382000,SOFT,5.0,True,0 days 01:03:21.110000,8,0 days 00:00:31.429000,0 days 00:00:42.789000,0 days 00:00:24.164000,1,98.382,3801.11,0.4899999999997817,False,True,5.0,0.0,0.0,0.0,0.0,31.429,42.789,24.164,0,0,0,0.0,95.6452,0.15057456624508303,18.17571232810622,0,0,98.382,98.258,-0.12400000000000944,2.923000000000002,0.0,0.09566666666666397,0.0,0.6560000000000024,0.10520123573418638,0.0,0,1,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PIA,3,0 days 00:01:38.258000,SOFT,6.0,True,0 days 01:04:59.368000,8,0 days 00:00:31.147000,0 days 00:00:42.993000,0 days 00:00:24.118000,1,98.258,3899.368,0.5349999999998545,False,True,6.0,0.0,0.0,0.0,0.0,31.147,42.993,24.118,0,0,0,0.0,,,0.0,0,0,98.382,97.897,-0.48499999999999943,0.0,-0.12400000000000944,0.0,0.0,0.0,0.0,0.0,0,1,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PIA,4,0 days 00:01:37.897000,SOFT,7.0,True,0 days 01:06:37.265000,8,0 days 00:00:31.113000,0 days 00:00:42.572000,0 days 00:00:24.212000,1,97.897,3997.265,0.9250000000001819,False,True,7.0,0.0,0.0,0.0,0.0,31.113,42.572,24.212,0,0,0,0.0,,,0.0,0,0,98.258,97.859,-0.3990000000000009,0.0,-0.36099999999999,-0.06200000000000472,0.0,0.0940000000000012,0.0,0.0,0,1,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PIA,5,0 days 00:01:37.859000,SOFT,8.0,True,0 days 01:08:15.124000,7,0 days 00:00:30.894000,0 days 00:00:42.780000,0 days 00:00:24.185000,1,97.859,4095.124,0.8940000000002328,False,True,8.0,0.0,0.0,0.0,0.0,30.894,42.78,24.185,0,0,0,0.0,98.17900000000002,0.2519662675835749,-1.2700112720202936,0,0,97.897,97.955,0.057999999999992724,0.0,-0.038000000000010914,-0.1616666666666665,0.0,0.06700000000000017,0.3547337029378528,-0.24249999999999972,0,1,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PIA,6,0 days 00:01:37.955000,SOFT,9.0,True,0 days 01:09:53.079000,7,0 days 00:00:31.412000,0 days 00:00:42.350000,0 days 00:00:24.193000,1,97.955,4193.079,0.9920000000001892,False,True,9.0,0.0,0.0,0.0,0.0,31.412,42.35,24.193,0,0,0,0.0,98.099,0.2606236111074104,-0.5525209300421325,0,0,97.859,97.984,0.125,0.0,0.09600000000000364,-0.17433333333333678,0.0,0.07500000000000284,0.3037481138487403,-0.17433333333333678,0,1,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PIA,7,0 days 00:01:37.984000,SOFT,10.0,True,0 days 01:11:31.063000,7,0 days 00:00:31.164000,0 days 00:00:42.581000,0 days 00:00:24.239000,1,97.984,4291.063,1.0159999999996217,False,True,10.0,0.0,0.0,0.0,0.0,31.164,42.581,24.239,0,0,0,0.0,98.0702,0.234714081384139,-0.36725534101606827,0,0,97.955,97.956,0.0010000000000047748,0.09600000000000364,0.028999999999996362,-0.10099999999999909,0.0,0.054000000000002046,0.26932935228080945,-0.10099999999999909,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PIA,8,0 days 00:01:37.956000,SOFT,11.0,True,0 days 01:13:09.019000,7,0 days 00:00:31.179000,0 days 00:00:42.533000,0 days 00:00:24.244000,1,97.956,4389.019,1.1629999999995562,False,True,11.0,0.0,0.0,0.0,0.0,31.179,42.533,24.244,0,0,0,0.0,97.9906,0.15723644615673307,-0.2200507633294401,0,0,97.984,98.096,0.11200000000000898,0.125,-0.027999999999991587,0.028999999999996362,0.0,0.05900000000000105,0.03551760127035675,0.028999999999996362,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PIA,9,0 days 00:01:38.096000,SOFT,12.0,True,0 days 01:14:47.115000,7,0 days 00:00:31.211000,0 days 00:00:42.534000,0 days 00:00:24.351000,1,98.096,4487.115,1.9630000000006476,False,True,12.0,0.0,0.0,0.0,0.0,31.211,42.534,24.351,0,0,0,0.0,97.9302,0.050859610694537226,3.2599541706246837,0,0,97.956,98.073,0.11699999999999022,0.09700000000000841,0.14000000000000057,0.032333333333336135,0.0,0.1579999999999977,0.0157066864742378,0.032333333333336135,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PIA,10,0 days 00:01:38.073000,SOFT,13.0,True,0 days 01:16:25.188000,7,0 days 00:00:31.294000,0 days 00:00:42.462000,0 days 00:00:24.317000,12,98.073,4585.188,2.2770000000000437,False,True,13.0,0.0,0.0,0.0,0.0,31.294,42.462,24.317,0,0,1,0.0,97.97,0.08487343518439742,1.2135717115280527,0,0,98.096,98.397,0.30100000000000193,0.23700000000000898,-0.023000000000010346,0.04700000000000178,0.0,0.0779999999999994,0.04289871792955897,0.04700000000000178,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PIA,11,0 days 00:01:38.397000,SOFT,14.0,True,0 days 01:18:03.585000,7,0 days 00:00:31.276000,0 days 00:00:42.727000,0 days 00:00:24.394000,1,98.397,4683.585,2.1159999999999854,False,True,14.0,0.0,0.0,0.0,0.0,31.276,42.727,24.394,0,0,0,0.0,98.0128,0.06697536860667339,5.7364372603352205,0,0,98.073,96.796,-1.2769999999999868,0.117999999999995,0.3240000000000123,0.029666666666666213,0.0,0.14999999999999858,0.04217463692789617,0.029666666666666213,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PIA,14,0 days 00:01:36.796000,HARD,2.0,True,0 days 01:23:19.809000,10,0 days 00:00:30.920000,0 days 00:00:42.057000,0 days 00:00:23.819000,1,96.796,4999.809,2.6039999999993597,True,False,2.0,0.0,0.0,0.0,0.0,30.92,42.057,23.819,0,0,0,0.0,98.10119999999999,0.17545569241264838,-7.4389151018841195,1,0,98.397,96.823,-1.5740000000000123,0.4410000000000025,-1.600999999999999,0.14700000000000082,0.0,-0.4980000000000011,0.05036069896258233,0.14700000000000082,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PIA,15,0 days 00:01:36.823000,HARD,3.0,True,0 days 01:24:56.632000,9,0 days 00:00:31.008000,0 days 00:00:41.928000,0 days 00:00:23.887000,1,96.823,5096.632,3.0450000000000728,True,False,3.0,0.0,0.0,0.0,0.0,31.008,41.928,23.887,0,0,0,0.0,97.8636,0.6186035079111588,-1.6821760411831652,1,1,96.796,96.427,-0.3689999999999998,0.0,0.026999999999986812,-0.4333333333333324,0.0,0.06800000000000139,0.2758945450711195,-0.4333333333333324,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PIA,16,0 days 00:01:36.427000,HARD,4.0,True,0 days 01:26:33.059000,7,0 days 00:00:30.706000,0 days 00:00:41.849000,0 days 00:00:23.872000,1,96.427,5193.059,3.7089999999998327,True,False,4.0,0.0,0.0,0.0,0.0,30.706,41.849,23.872,0,0,0,0.0,97.637,0.7662006917250782,-1.5792207094928543,1,1,96.823,96.872,0.049000000000006594,0.026999999999986812,-0.3959999999999866,-0.4166666666666667,0.0,0.053000000000000824,0.27649086784195964,-0.4166666666666667,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
PIA,17,0 days 00:01:36.872000,HARD,5.0,True,0 days 01:28:09.931000,7,0 days 00:00:30.863000,0 days 00:00:42.130000,0 days 00:00:23.879000,1,96.872,5289.931,3.94800000000032,True,False,5.0,0.0,0.0,0.0,0.0,30.863,42.13,23.879,0,0,0,0.0,97.3032,0.8724334931672296,-0.49424970886273717,0,1,96.427,97.095,0.6679999999999922,0.0,0.4449999999999932,-0.6566666666666663,0.0,0.060000000000002274,0.26437700353850785,-0.6566666666666663,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
