Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_INTERMEDIATE,compound_MEDIUM,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
LAW,30,0 days 00:01:31.312000,INTERMEDIATE,29.0,True,0 days 02:04:14.651000,15.8,15,19.1,0 days 00:00:32.176000,0 days 00:00:19.287000,0 days 00:00:39.849000,1,91.312,7454.651,12.706000000000131,False,True,False,29.0,0.0,0.0,32.176,19.287,39.849,0,0,0,0.0,91.2138,0.4365978698987699,0.22492093244238726,0,0,90.803,91.649,0.8460000000000036,0.0,0.5090000000000003,-0.1086666666666692,0.0,0.37599999999999767,0.06976245408527072,-0.1086666666666692,0,0,2025,Australian Grand Prix,0.0,14,0.0
LAW,31,0 days 00:01:31.649000,INTERMEDIATE,30.0,True,0 days 02:05:46.300000,15.8,15,19.1,0 days 00:00:32.217000,0 days 00:00:19.208000,0 days 00:00:40.224000,1,91.649,7546.3,12.680999999999585,False,True,False,30.0,0.0,0.0,32.217,19.208,40.224,0,0,0,0.0,91.0844,0.18239325645468174,3.095509181504645,0,0,91.312,93.76,2.4480000000000075,0.5090000000000003,0.3370000000000033,0.07266666666666784,0.0,0.7509999999999977,0.24370617554752114,0.07266666666666784,0,0,2025,Australian Grand Prix,0.0,14,0.0
LAW,32,0 days 00:01:33.760000,INTERMEDIATE,31.0,True,0 days 02:07:20.060000,15.9,15,19.0,0 days 00:00:33.259000,0 days 00:00:20.172000,0 days 00:00:40.329000,1,93.76,7640.06,10.076000000000022,False,True,False,31.0,0.0,0.0,33.259,20.172,40.329,0,0,0,0.0,91.1884,0.31455253933189453,8.175422794112706,0,0,91.649,84.098,-7.551000000000002,0.8460000000000036,2.111000000000004,0.18833333333333258,0.0,0.8560000000000016,0.4147026645682412,0.18833333333333258,0,0,2025,Australian Grand Prix,0.0,14,0.0
LAW,42,0 days 00:01:24.098000,MEDIUM,9.0,True,0 days 02:27:04.460000,16.6,14,19.3,0 days 00:00:29.498000,0 days 00:00:18.790000,0 days 00:00:35.810000,1,84.098,8824.46,28.037000000000262,False,False,True,9.0,0.0,0.0,29.498,18.79,35.81,0,0,0,0.0,91.7216,1.1809400069436808,-6.45553538297866,1,0,93.76,82.97,-10.790000000000006,2.957000000000008,-9.662000000000006,0.9856666666666692,0.0,-4.038999999999994,0.47511924818933665,0.9856666666666692,0,0,2025,Australian Grand Prix,0.0,14,0.0
LAW,43,0 days 00:01:22.970000,MEDIUM,10.0,True,0 days 02:28:27.430000,16.6,14,19.3,0 days 00:00:28.841000,0 days 00:00:18.234000,0 days 00:00:35.895000,1,82.97,8907.43,33.572000000000116,False,False,True,10.0,0.0,0.0,28.841,18.234,35.895,0,0,0,0.0,90.3244,3.658222970241178,-2.010374998961624,1,1,84.098,86.332,2.2339999999999947,0.0,-1.1280000000000001,-2.404666666666666,0.0,0.08500000000000085,2.0475747361207572,-2.404666666666666,0,0,2025,Australian Grand Prix,0.0,14,0.0
LAW,44,0 days 00:01:26.332000,MEDIUM,11.0,True,0 days 02:29:53.762000,16.4,7,19.3,0 days 00:00:28.698000,0 days 00:00:18.777000,0 days 00:00:38.857000,12,86.332,8993.762,40.81399999999849,False,False,True,11.0,0.0,0.0,28.698,18.777,38.857,0,0,1,0.0,88.7578,4.8764060741493065,-0.49745652087089415,0,1,82.97,97.844,14.873999999999995,0.0,3.3619999999999948,-2.8930000000000007,0.0,3.046999999999997,2.0604544886990315,-2.8930000000000007,0,0,2025,Australian Grand Prix,0.0,14,0.0
LAW,45,0 days 00:01:37.844000,MEDIUM,12.0,True,0 days 02:31:31.606000,16.1,7,19.3,0 days 00:00:31.402000,0 days 00:00:18.773000,0 days 00:00:47.669000,21,97.844,9091.606,39.22899999999936,False,False,True,12.0,0.0,0.0,31.402,18.773,47.669,0,0,1,0.0,87.7618,4.730693205017665,2.1312309978812825,0,0,86.332,99.457,13.125,3.3619999999999948,11.512,-2.476000000000004,0.0,11.858999999999995,2.5886141079736054,-2.476000000000004,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,8,0 days 00:01:38.190000,INTERMEDIATE,8.0,True,0 days 01:29:47.114000,15.9,5,19.1,0 days 00:00:35.371000,0 days 00:00:20.374000,0 days 00:00:42.445000,1,98.19,5387.114,1.204000000000633,False,True,False,8.0,0.0,0.0,35.371,20.374,42.445,0,0,0,0.0,90.1402,7.883109044025725,1.0211453317521477,0,0,98.19,94.933,-3.256999999999991,15.219999999999999,0.0,5.495666666666665,0.0,3.588000000000001,7.101888889584231,0.0,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,9,0 days 00:01:34.933000,INTERMEDIATE,9.0,True,0 days 01:31:22.047000,15.9,5,19.1,0 days 00:00:33.915000,0 days 00:00:19.833000,0 days 00:00:41.185000,1,94.933,5482.047,1.680000000000291,False,True,False,9.0,0.0,0.0,33.915,19.833,41.185,0,0,0,0.0,,,0.0,0,0,98.19,93.539,-4.650999999999996,0.0,-3.256999999999991,0.0,0.0,0.0,0.0,0.0,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,10,0 days 00:01:33.539000,INTERMEDIATE,10.0,True,0 days 01:32:55.586000,15.9,5,19.1,0 days 00:00:33.253000,0 days 00:00:19.497000,0 days 00:00:40.789000,1,93.539,5575.586,2.5739999999996144,False,True,False,10.0,0.0,0.0,33.253,19.497,40.789,0,0,0,0.0,,,0.0,0,0,94.933,94.251,-0.6820000000000022,0.0,-1.3940000000000055,-1.6284999999999954,0.0,-0.3960000000000008,0.0,0.0,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,11,0 days 00:01:34.251000,INTERMEDIATE,11.0,True,0 days 01:34:29.837000,16.0,5,19.1,0 days 00:00:33.495000,0 days 00:00:19.791000,0 days 00:00:40.965000,1,94.251,5669.837,2.4589999999998327,False,True,False,11.0,0.0,0.0,33.495,19.791,40.965,0,0,0,0.0,95.55400000000002,2.386876829666744,-0.5459016501416776,0,0,93.539,93.536,-0.0030000000000001137,0.0,0.7120000000000033,-1.550333333333332,0.0,0.17600000000000193,2.194797484963021,-2.325499999999998,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,12,0 days 00:01:33.536000,INTERMEDIATE,12.0,True,0 days 01:36:03.373000,15.9,5,19.3,0 days 00:00:33.168000,0 days 00:00:19.953000,0 days 00:00:40.415000,1,93.536,5763.373,2.196000000000822,False,True,False,12.0,0.0,0.0,33.168,19.953,40.415,0,0,0,0.0,95.22825,2.054890001111165,-0.8235233998340209,0,0,94.251,92.198,-2.0530000000000115,0.7120000000000033,-0.7150000000000034,-1.3129999999999977,0.0,-0.37400000000000233,1.8462285882306126,-1.3129999999999977,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,13,0 days 00:01:32.198000,INTERMEDIATE,13.0,True,0 days 01:37:35.571000,16.0,5,19.3,0 days 00:00:32.808000,0 days 00:00:19.510000,0 days 00:00:39.880000,1,92.198,5855.571,2.7600000000002183,False,True,False,13.0,0.0,0.0,32.808,19.51,39.88,0,0,0,0.0,94.88980000000001,1.9338230787742674,-1.3919577388155813,0,0,93.536,92.448,-1.088000000000008,0.0,-1.338000000000008,-0.4656666666666685,0.0,-0.5349999999999966,1.6888313118840503,-0.4656666666666685,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,14,0 days 00:01:32.448000,INTERMEDIATE,14.0,True,0 days 01:39:08.019000,16.0,5,19.3,0 days 00:00:32.779000,0 days 00:00:19.371000,0 days 00:00:40.298000,1,92.448,5948.019,2.7460000000000946,False,True,False,14.0,0.0,0.0,32.779,19.371,40.298,0,0,0,0.0,93.6914,1.0164080381421676,-1.2233275941744282,0,0,92.198,91.846,-0.35199999999998965,0.0,0.25,-0.44700000000000273,0.0,0.41799999999999926,0.29956835613929567,-0.44700000000000273,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,15,0 days 00:01:31.846000,INTERMEDIATE,15.0,True,0 days 01:40:39.865000,16.0,5,19.3,0 days 00:00:32.501000,0 days 00:00:19.473000,0 days 00:00:39.872000,1,91.846,6039.865,3.4450000000006185,False,True,False,15.0,0.0,0.0,32.501,19.473,39.872,0,0,0,0.0,93.1944,0.8517290061985731,-1.583132651567382,1,0,92.448,91.832,-0.6159999999999997,0.25,-0.6019999999999897,-0.6010000000000039,0.0,-0.008000000000002672,0.41458195812167176,-0.6010000000000039,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,16,0 days 00:01:31.832000,INTERMEDIATE,16.0,True,0 days 01:42:11.697000,16.0,5,19.3,0 days 00:00:32.449000,0 days 00:00:19.424000,0 days 00:00:39.959000,1,91.832,6131.697,3.7460000000000946,False,True,False,16.0,0.0,0.0,32.449,19.424,39.959,0,0,0,0.0,92.8558,1.0034880168691638,-1.0202413808529744,0,1,91.846,92.502,0.6559999999999917,0.0,-0.014000000000010004,-0.5633333333333326,0.0,0.0870000000000033,0.3908321890530504,-0.5633333333333326,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,17,0 days 00:01:32.502000,INTERMEDIATE,17.0,True,0 days 01:43:44.199000,16.0,5,19.4,0 days 00:00:32.353000,0 days 00:00:19.305000,0 days 00:00:40.844000,1,92.502,6224.199,3.8890000000001237,False,True,False,17.0,0.0,0.0,32.353,19.305,40.844,0,0,0,0.0,92.372,0.6998614148529754,0.18575106048288922,0,0,91.832,92.614,0.7820000000000107,0.0,0.6700000000000017,-0.12199999999999989,0.0,0.9720000000000013,0.378981925690394,-0.12199999999999989,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,18,0 days 00:01:32.614000,INTERMEDIATE,18.0,True,0 days 01:45:16.813000,16.0,5,19.4,0 days 00:00:32.366000,0 days 00:00:19.295000,0 days 00:00:40.953000,1,92.614,6316.813,4.719000000000051,False,True,False,18.0,0.0,0.0,32.366,19.295,40.953,0,0,0,0.0,92.1652,0.3191382145716922,1.4062872432946627,0,0,92.502,91.861,-0.6409999999999911,0.6700000000000017,0.11200000000000898,0.018000000000000682,0.0,1.081000000000003,0.5565282562458074,0.018000000000000682,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,19,0 days 00:01:31.861000,INTERMEDIATE,19.0,True,0 days 01:46:48.674000,16.0,5,19.4,0 days 00:00:32.446000,0 days 00:00:19.130000,0 days 00:00:40.285000,1,91.861,6408.674,6.354000000000269,False,True,False,19.0,0.0,0.0,32.446,19.13,40.285,0,0,0,0.0,92.2484,0.3785271456580206,-1.0234404703698452,0,0,92.614,91.756,-0.8580000000000041,0.7820000000000107,-0.7530000000000001,0.2560000000000002,0.0,0.3259999999999934,0.4987990577376835,0.2560000000000002,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,20,0 days 00:01:31.756000,INTERMEDIATE,20.0,True,0 days 01:48:20.430000,16.0,5,19.4,0 days 00:00:32.640000,0 days 00:00:19.249000,0 days 00:00:39.867000,1,91.756,6500.43,7.1469999999999345,False,True,False,20.0,0.0,0.0,32.64,19.249,39.867,0,0,0,0.0,92.131,0.39193621930106315,-0.956788328133426,0,0,91.861,91.159,-0.7019999999999982,0.029000000000010573,-0.10500000000000398,0.00966666666667019,0.0,-0.41799999999999926,0.5047031800969769,0.00966666666667019,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,21,0 days 00:01:31.159000,INTERMEDIATE,21.0,True,0 days 01:49:51.589000,16.0,5,19.2,0 days 00:00:32.503000,0 days 00:00:19.048000,0 days 00:00:39.608000,1,91.159,6591.589,8.0,False,True,False,21.0,0.0,0.0,32.503,19.048,39.608,0,0,0,0.0,92.11299999999999,0.40994999695086254,-2.3271130798772215,1,0,91.756,90.695,-1.061000000000007,0.0,-0.5969999999999942,-0.24866666666666504,0.0,-0.25900000000000034,0.625110630208766,-0.24866666666666504,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,22,0 days 00:01:30.695000,INTERMEDIATE,22.0,True,0 days 01:51:22.284000,15.9,5,19.2,0 days 00:00:32.110000,0 days 00:00:19.024000,0 days 00:00:39.561000,1,90.695,6682.284,8.872000000000298,False,True,False,22.0,0.0,0.0,32.11,19.024,39.561,0,0,0,0.0,91.9784,0.5943074120352289,-2.159488463394638,1,1,91.159,91.551,0.3919999999999959,0.0,-0.46400000000001285,-0.48499999999999943,0.0,-0.046999999999997044,0.6859419071612415,-0.48499999999999943,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,23,0 days 00:01:31.551000,INTERMEDIATE,23.0,True,0 days 01:52:53.835000,15.9,5,19.2,0 days 00:00:32.450000,0 days 00:00:19.025000,0 days 00:00:40.076000,1,91.551,6773.835,9.113999999999578,False,True,False,23.0,0.0,0.0,32.45,19.025,40.076,0,0,0,0.0,91.617,0.7301907285086703,-0.09038734322852857,0,1,90.695,90.732,0.03700000000000614,0.0,0.8560000000000088,-0.3886666666666703,0.0,0.5150000000000006,0.5969826630648499,-0.3886666666666703,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,24,0 days 00:01:30.732000,INTERMEDIATE,24.0,True,0 days 01:54:24.567000,15.8,5,19.2,0 days 00:00:32.099000,0 days 00:00:19.026000,0 days 00:00:39.607000,1,90.732,6864.567,9.761999999999716,False,True,False,24.0,0.0,0.0,32.099,19.026,39.607,0,0,0,0.0,91.4044,0.4788181283118071,-1.4042910245915505,0,0,91.551,90.251,-1.2999999999999972,0.8560000000000088,-0.8190000000000026,-0.06833333333333276,0.0,0.045999999999999375,0.3914004343380302,-0.06833333333333276,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,25,0 days 00:01:30.251000,INTERMEDIATE,25.0,True,0 days 01:55:54.818000,15.7,5,19.2,0 days 00:00:31.754000,0 days 00:00:18.940000,0 days 00:00:39.557000,1,90.251,6954.818,10.890999999999622,False,True,False,25.0,0.0,0.0,31.754,18.94,39.557,0,0,0,0.0,91.1786,0.47586163955504535,-1.9493061068493587,1,0,90.732,90.34,-0.3919999999999959,0.03700000000000614,-0.48099999999999454,-0.14233333333333556,0.0,-0.003999999999997783,0.35568286436093566,-0.14233333333333556,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,26,0 days 00:01:30.340000,INTERMEDIATE,26.0,True,0 days 01:57:25.158000,15.7,5,19.2,0 days 00:00:31.933000,0 days 00:00:19.002000,0 days 00:00:39.405000,1,90.34,7045.158,11.755999999999403,False,True,False,26.0,0.0,0.0,31.933,19.002,39.405,0,0,0,0.0,90.8776,0.49493009607418836,-1.0862140012584993,0,1,90.251,90.563,0.3119999999999976,0.0,0.08899999999999864,-0.14799999999999613,0.0,-0.15200000000000102,0.2846255434777415,-0.14799999999999613,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,27,0 days 00:01:30.563000,INTERMEDIATE,27.0,True,0 days 01:58:55.721000,15.7,5,19.1,0 days 00:00:32.068000,0 days 00:00:19.011000,0 days 00:00:39.484000,1,90.563,7135.721,12.259000000000015,False,True,False,27.0,0.0,0.0,32.068,19.011,39.484,0,0,0,0.0,90.71379999999999,0.5136873562781146,-0.2935637760146568,0,0,90.34,89.723,-0.6170000000000044,0.08899999999999864,0.22299999999999898,-0.4036666666666662,0.0,0.07900000000000063,0.25837821115566173,-0.4036666666666662,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,28,0 days 00:01:29.723000,INTERMEDIATE,28.0,True,0 days 02:00:25.444000,15.7,5,19.1,0 days 00:00:31.671000,0 days 00:00:18.863000,0 days 00:00:39.189000,1,89.723,7225.444,13.24499999999989,False,True,False,28.0,0.0,0.0,31.671,18.863,39.189,0,0,0,0.0,90.6874,0.5182666302203897,-1.8608182425133037,1,0,90.563,89.492,-1.070999999999998,0.3119999999999976,-0.8400000000000034,-0.05633333333333231,0.0,-0.21600000000000108,0.24992538886635723,-0.05633333333333231,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,29,0 days 00:01:29.492000,INTERMEDIATE,29.0,True,0 days 02:01:54.936000,15.7,5,19.1,0 days 00:00:31.588000,0 days 00:00:18.944000,0 days 00:00:38.960000,1,89.492,7314.936,13.78400000000056,False,True,False,29.0,0.0,0.0,31.588,18.944,38.96,0,0,0,0.0,90.32180000000001,0.38417014459740734,-2.1599804453039892,1,1,89.723,89.367,-0.35599999999999454,0.0,-0.23099999999999454,-0.17600000000000193,0.0,-0.2289999999999992,0.12838535742054052,-0.17600000000000193,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,30,0 days 00:01:29.367000,INTERMEDIATE,30.0,True,0 days 02:03:24.303000,15.7,5,19.1,0 days 00:00:31.248000,0 days 00:00:18.963000,0 days 00:00:39.156000,1,89.367,7404.303,14.601000000000568,False,True,False,30.0,0.0,0.0,31.248,18.963,39.156,0,0,0,0.0,90.0738,0.4480878262126595,-1.5773693429121607,1,1,89.492,89.546,0.054000000000002046,0.0,-0.125,-0.28266666666666634,0.0,0.19599999999999795,0.13597904250287962,-0.28266666666666634,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,31,0 days 00:01:29.546000,INTERMEDIATE,31.0,True,0 days 02:04:53.849000,15.8,5,19.1,0 days 00:00:31.524000,0 days 00:00:18.867000,0 days 00:00:39.155000,1,89.546,7493.849,15.136999999999716,False,True,False,31.0,0.0,0.0,31.524,18.867,39.155,0,0,0,0.0,89.897,0.5279692225878134,-0.6648114795017616,0,1,89.367,89.337,-0.030000000000001137,0.0,0.17900000000000205,-0.398666666666666,0.0,0.19500000000000028,0.19112901401932567,-0.398666666666666,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,32,0 days 00:01:29.337000,INTERMEDIATE,32.0,True,0 days 02:06:23.186000,15.8,5,19.1,0 days 00:00:31.356000,0 days 00:00:18.945000,0 days 00:00:39.036000,1,89.337,7583.186,16.29200000000037,False,True,False,32.0,0.0,0.0,31.356,18.945,39.036,0,0,0,0.0,89.73819999999999,0.4785056948459194,-0.8384435218251196,0,0,89.546,86.831,-2.7150000000000034,0.17900000000000205,-0.20900000000000318,-0.0589999999999975,0.0,0.07600000000000051,0.2131044344916352,-0.0589999999999975,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,42,0 days 00:01:26.831000,HARD,9.0,True,0 days 02:26:47.401000,16.6,5,19.3,0 days 00:00:30.927000,0 days 00:00:18.992000,0 days 00:00:36.912000,1,86.831,8807.401,0.7199999999993452,True,False,False,9.0,0.0,0.0,30.927,18.992,36.912,0,0,0,0.0,89.49300000000001,0.15485638507974864,-17.190121018446334,1,0,89.337,85.271,-4.0660000000000025,0.0,-2.5060000000000002,-0.05166666666666705,0.0,-2.1240000000000023,0.212848067879414,-0.05166666666666705,0,1,2025,Australian Grand Prix,0.0,14,0.0
LEC,43,0 days 00:01:25.271000,HARD,10.0,True,0 days 02:28:12.672000,16.6,6,19.3,0 days 00:00:29.433000,0 days 00:00:18.459000,0 days 00:00:37.379000,1,85.271,8892.672,0.4319999999988795,True,False,False,10.0,0.0,0.0,29.433,18.459,37.379,0,0,0,0.0,88.91460000000001,1.1679611722998051,-3.1196242532835905,1,1,86.831,96.363,9.531999999999996,0.0,-1.5600000000000023,-0.8453333333333338,0.0,0.46699999999999875,0.9917956946871677,-0.8453333333333338,0,1,2025,Australian Grand Prix,0.0,14,0.0
LEC,44,0 days 00:01:36.363000,HARD,11.0,True,0 days 02:29:49.035000,16.4,5,19.3,0 days 00:00:29.953000,0 days 00:00:18.038000,0 days 00:00:48.372000,12,96.363,8989.035,4.727000000000771,True,False,False,11.0,0.0,0.0,29.953,18.038,48.372,0,0,1,0.0,88.0704,1.9258501499337608,4.305942495206709,0,1,85.271,91.269,5.998000000000005,0.0,11.091999999999999,-1.4250000000000018,0.0,11.46,1.0640091634943758,-1.4250000000000018,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,45,0 days 00:01:31.269000,HARD,12.0,True,0 days 02:31:20.304000,16.1,5,19.3,0 days 00:00:29.782000,0 days 00:00:18.516000,0 days 00:00:42.971000,21,91.269,9080.304,11.30199999999968,True,False,False,12.0,0.0,0.0,29.782,18.516,42.971,0,0,1,0.0,89.4696,4.246552578268629,0.42373194887737453,0,0,96.363,96.429,0.0660000000000025,11.091999999999999,-5.093999999999994,2.3419999999999987,0.0,6.0589999999999975,5.3807009487612305,2.3419999999999987,0,0,2025,Australian Grand Prix,0.0,14,0.0
LEC,46,0 days 00:01:36.429000,HARD,13.0,True,0 days 02:32:56.733000,15.7,2,19.3,0 days 00:00:31.136000,0 days 00:00:17.831000,0 days 00:00:47.462000,1,96.429,9176.733,0.4140000000006694,True,False,False,13.0,0.0,0.0,31.136,17.831,47.462,0,0,0,0.0,89.8142,4.323513987487488,1.5299591996564912,0,0,91.269,96.38,5.11099999999999,5.998000000000005,5.159999999999997,1.479333333333334,0.0,10.083000000000006,5.522099990040022,1.479333333333334,0,1,2025,Australian Grand Prix,0.0,14,0.0
LEC,52,0 days 00:01:36.380000,INTERMEDIATE,5.0,True,0 days 02:45:52.194000,15.2,9,18.7,0 days 00:00:35.427000,0 days 00:00:19.167000,0 days 00:00:41.786000,1,96.38,9952.194,0.4819999999999709,False,True,False,5.0,0.0,0.0,35.427,19.167,41.786,0,0,0,0.0,91.2326,5.201914532169863,0.9895202945314188,0,0,96.429,92.731,-3.6980000000000075,11.158000000000001,-0.049000000000006594,3.7193333333333336,0.0,-1.1849999999999952,5.912081486244928,3.7193333333333336,0,1,2025,Australian Grand Prix,0.0,14,0.0
LEC,53,0 days 00:01:32.731000,INTERMEDIATE,6.0,True,0 days 02:47:24.925000,15.4,9,18.7,0 days 00:00:32.685000,0 days 00:00:18.763000,0 days 00:00:41.283000,1,92.731,10044.925,0.7900000000008731,False,True,False,6.0,0.0,0.0,32.685,18.763,41.283,0,0,0,0.0,93.1424,4.927591277693399,-0.08348906733851034,0,0,96.38,91.082,-5.298000000000002,11.108999999999995,-3.649000000000001,0.005666666666665303,0.0,-0.5030000000000001,5.6298843860242815,0.005666666666665303,0,1,2025,Australian Grand Prix,0.0,14,0.0
LEC,54,0 days 00:01:31.082000,INTERMEDIATE,7.0,True,0 days 02:48:56.007000,15.8,8,18.7,0 days 00:00:32.942000,0 days 00:00:18.901000,0 days 00:00:39.239000,1,91.082,10136.007,0.9729999999999563,False,True,False,7.0,0.0,0.0,32.942,18.901,39.239,0,0,0,0.0,94.6344,2.4599093072713374,-1.4441182809054522,0,0,92.731,89.975,-2.7560000000000002,1.461999999999989,-1.649000000000001,0.4873333333333297,0.0,-2.044000000000004,5.853634016574662,0.4873333333333297,0,1,2025,Australian Grand Prix,0.0,14,0.0
LEC,55,0 days 00:01:29.975000,INTERMEDIATE,8.0,True,0 days 02:50:25.982000,15.9,8,18.7,0 days 00:00:31.892000,0 days 00:00:18.590000,0 days 00:00:39.493000,1,89.975,10225.982,0.8719999999993888,False,True,False,8.0,0.0,0.0,31.892,18.59,39.493,0,0,0,0.0,93.5782,2.65792733158755,-1.3556427811921594,0,0,91.082,89.801,-1.2809999999999917,0.0,-1.1069999999999993,-1.7823333333333362,0.0,0.2540000000000049,5.324751637400568,-1.7823333333333362,0,1,2025,Australian Grand Prix,0.0,14,0.0
LEC,56,0 days 00:01:29.801000,INTERMEDIATE,9.0,True,0 days 02:51:55.783000,16.1,8,18.7,0 days 00:00:31.380000,0 days 00:00:18.561000,0 days 00:00:39.860000,1,89.801,10315.783,1.1660000000010768,False,True,False,9.0,0.0,0.0,31.38,18.561,39.86,0,0,0,0.0,93.3194,2.9822000771242885,-1.1798001170306336,0,0,89.975,90.964,0.9890000000000043,0.0,-0.17399999999999238,-2.1350000000000002,0.0,0.6210000000000022,4.970949858930386,-2.1350000000000002,0,0,2025,Australian Grand Prix,0.0,14,0.0
NOR,8,0 days 00:01:36.278000,INTERMEDIATE,8.0,True,0 days 01:29:42.812000,15.9,1,19.1,0 days 00:00:34.845000,0 days 00:00:20.542000,0 days 00:00:40.891000,1,96.278,5382.812,0.9539999999997235,False,True,False,8.0,0.0,0.0,34.845,20.542,40.891,0,0,0,0.0,90.91059999999999,1.1675449884265618,4.5971676065633895,0,0,96.278,94.638,-1.6400000000000006,6.477000000000004,0.0,-0.039333333333331666,0.0,1.3979999999999961,1.2531685840301048,0.0,0,1,2025,Australian Grand Prix,0.0,14,0.0
NOR,9,0 days 00:01:34.638000,INTERMEDIATE,9.0,True,0 days 01:31:17.450000,15.9,1,19.1,0 days 00:00:34.182000,0 days 00:00:19.932000,0 days 00:00:40.524000,1,94.638,5477.45,0.6310000000003129,False,True,False,9.0,0.0,0.0,34.182,19.932,40.524,0,0,0,0.0,,,0.0,0,0,96.278,92.13,-4.14800000000001,0.0,-1.6400000000000006,0.0,0.0,0.0,0.0,0.0,0,1,2025,Australian Grand Prix,0.0,14,0.0
NOR,10,0 days 00:01:32.130000,INTERMEDIATE,10.0,True,0 days 01:32:49.580000,15.9,1,19.1,0 days 00:00:32.775000,0 days 00:00:19.521000,0 days 00:00:39.834000,1,92.13,5569.58,1.15099999999984,False,True,False,10.0,0.0,0.0,32.775,19.521,39.834,0,0,0,0.0,,,0.0,0,0,94.638,92.189,-2.4490000000000123,0.0,-2.5080000000000098,-0.8200000000000003,0.0,-0.6899999999999977,0.0,0.0,0,0,2025,Australian Grand Prix,0.0,14,0.0
NOR,11,0 days 00:01:32.189000,INTERMEDIATE,11.0,True,0 days 01:34:21.769000,16.0,1,19.1,0 days 00:00:32.971000,0 days 00:00:19.542000,0 days 00:00:39.676000,1,92.189,5661.769,1.4149999999999636,False,True,False,11.0,0.0,0.0,32.971,19.542,39.676,0,0,0,0.0,94.34866666666666,2.089081456844928,-1.0337876771585255,0,0,92.13,91.778,-0.35199999999998965,0.0,0.0589999999999975,-1.38266666666667,0.0,-0.15800000000000125,1.0638176535478219,-2.074000000000005,0,0,2025,Australian Grand Prix,0.0,14,0.0
NOR,12,0 days 00:01:31.778000,INTERMEDIATE,12.0,True,0 days 01:35:53.547000,15.9,1,19.3,0 days 00:00:33.041000,0 days 00:00:19.428000,0 days 00:00:39.309000,1,91.778,5753.547,1.2280000000000655,False,True,False,12.0,0.0,0.0,33.041,19.428,39.309,0,0,0,0.0,93.80875,2.018798549467808,-1.0059200808002067,0,0,92.189,91.318,-0.8709999999999951,0.0589999999999975,-0.41099999999998715,-1.3630000000000042,0.0,-0.36700000000000443,0.8906632360213347,-1.3630000000000042,0,0,2025,Australian Grand Prix,0.0,14,0.0
NOR,13,0 days 00:01:31.318000,INTERMEDIATE,13.0,True,0 days 01:37:24.865000,16.0,1,19.3,0 days 00:00:32.701000,0 days 00:00:19.369000,0 days 00:00:39.248000,1,91.318,5844.865,1.1810000000004948,False,True,False,13.0,0.0,0.0,32.701,19.369,39.248,0,0,0,0.0,93.4026,1.9701395382053477,-1.0580976421086021,0,0,91.778,90.795,-0.9830000000000041,0.0,-0.46000000000000796,-0.9533333333333331,0.0,-0.06099999999999994,0.803657140825612,-0.9533333333333331,0,0,2025,Australian Grand Prix,0.0,14,0.0
