Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,Position,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,compound_None,TyreAge,AirTemp,TrackTemp,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,RaceKey
MSC,13,0 days 00:01:12.390000,MEDIUM,13.0,True,0 days 01:17:51.611000,6,0 days 00:00:17.611000,0 days 00:00:32.886000,0 days 00:00:21.893000,1,72.39,4671.611,0.4210000000002765,False,True,False,13.0,0.0,0.0,0.0,0.0,17.611,32.886,21.893,0,0,0,0.0,71.6714,0.033440992808321246,21.4885964695756,0,0,71.709,72.905,1.195999999999998,0.08200000000000784,0.6809999999999974,0.027333333333335947,0.0,-0.007999999999999119,0.05754302737951793,0.027333333333335947,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,14,0 days 00:01:12.905000,MEDIUM,14.0,True,0 days 01:19:04.516000,6,0 days 00:00:17.509000,0 days 00:00:32.592000,0 days 00:00:22.804000,1,72.905,4744.516,5.629000000000815,False,True,False,14.0,0.0,0.0,0.0,0.0,17.509,32.592,22.804,0,0,0,0.0,71.8198,0.320233820824746,3.388773856568687,0,0,72.39,72.213,-0.1770000000000067,0.7630000000000052,0.5150000000000006,0.23233333333333425,0.0,0.9109999999999978,0.07836325669597927,0.23233333333333425,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,15,0 days 00:01:12.213000,MEDIUM,15.0,True,0 days 01:20:16.729000,5,0 days 00:00:17.547000,0 days 00:00:32.453000,0 days 00:00:22.213000,1,72.213,4816.729,0.14699999999993452,False,True,False,15.0,0.0,0.0,0.0,0.0,17.547,32.453,22.213,0,0,0,0.0,72.0754,0.5531792656996759,0.24874395793911724,0,0,72.905,70.479,-2.426000000000002,1.2249999999999943,-0.6920000000000073,0.40833333333333144,0.0,0.3200000000000003,0.3791690915673364,0.40833333333333144,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,18,0 days 00:01:10.479000,HARD,2.0,True,0 days 01:24:11.687000,14,0 days 00:00:17.297000,0 days 00:00:31.522000,0 days 00:00:21.660000,1,70.479,5051.687,1.3230000000003201,True,False,False,2.0,0.0,0.0,0.0,0.0,17.297,31.522,21.66,0,0,0,0.0,72.1794,0.5105519562199711,-3.330513142265555,1,0,72.213,70.819,-1.3939999999999912,0.532999999999987,-1.7339999999999947,0.1679999999999969,0.0,-0.23300000000000054,0.3635308790185495,0.1679999999999969,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,19,0 days 00:01:10.819000,HARD,3.0,True,0 days 01:25:22.506000,13,0 days 00:00:17.392000,0 days 00:00:31.939000,0 days 00:00:21.488000,1,70.819,5122.506,0.8589999999994689,True,False,False,3.0,0.0,0.0,0.0,0.0,17.392,31.939,21.488,0,0,0,0.0,71.9392,0.92142997563571,-1.2157190775426556,0,1,70.479,70.681,0.20199999999999818,0.0,0.3400000000000034,-0.6370000000000005,0.0,-0.1720000000000006,0.4374511401288141,-0.6370000000000005,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,20,0 days 00:01:10.681000,HARD,4.0,True,0 days 01:26:33.187000,12,0 days 00:00:17.782000,0 days 00:00:31.462000,0 days 00:00:21.437000,1,70.681,5193.187,1.0929999999998472,True,False,False,4.0,0.0,0.0,0.0,0.0,17.782,31.462,21.437,0,0,0,0.0,71.7612,1.0535142144271297,-1.0253302567800533,0,0,70.819,70.72,-0.09900000000000375,0.3400000000000034,-0.13800000000000523,-0.6953333333333328,0.0,-0.05099999999999838,0.4696895783387144,-0.6953333333333328,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,21,0 days 00:01:10.720000,HARD,5.0,True,0 days 01:27:43.907000,12,0 days 00:00:17.618000,0 days 00:00:31.532000,0 days 00:00:21.570000,1,70.72,5263.907,1.9899999999997817,True,False,False,5.0,0.0,0.0,0.0,0.0,17.618,31.532,21.57,0,0,0,0.0,71.4194,1.0755086238612843,-0.6502969706454009,0,0,70.681,71.291,0.6099999999999994,0.20199999999999818,0.03900000000000148,-0.5106666666666655,0.0,0.13299999999999912,0.4739910336704685,-0.5106666666666655,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,22,0 days 00:01:11.291000,HARD,6.0,True,0 days 01:28:55.198000,12,0 days 00:00:17.235000,0 days 00:00:32.218000,0 days 00:00:21.838000,1,71.291,5335.198,2.2379999999993743,True,False,False,6.0,0.0,0.0,0.0,0.0,17.235,32.218,21.838,0,0,0,0.0,70.9824,0.6989605139061658,0.44151278056520865,0,0,70.72,72.021,1.301000000000002,0.24099999999999966,0.570999999999998,0.08033333333333322,0.0,0.4009999999999998,0.2272450219476767,0.08033333333333322,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,23,0 days 00:01:12.021000,HARD,7.0,True,0 days 01:30:07.219000,12,0 days 00:00:17.499000,0 days 00:00:32.415000,0 days 00:00:22.107000,1,72.021,5407.219,2.319999999999709,True,False,False,7.0,0.0,0.0,0.0,0.0,17.499,32.415,22.107,0,0,0,0.0,70.798,0.30208608044722685,4.048514907371417,0,0,71.291,73.024,1.733000000000004,0.8119999999999976,0.730000000000004,0.1573333333333314,0.0,0.6699999999999982,0.25678161927988535,0.1573333333333314,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,24,0 days 00:01:13.024000,HARD,8.0,True,0 days 01:31:20.243000,11,0 days 00:00:17.504000,0 days 00:00:33.271000,0 days 00:00:22.249000,1,73.024,5480.243,1.5339999999996508,True,False,False,8.0,0.0,0.0,0.0,0.0,17.504,33.271,22.249,0,0,0,0.0,71.1064,0.5664448781655407,3.3853249873319506,0,0,72.021,71.498,-0.5229999999999961,1.3400000000000034,1.0030000000000001,0.4466666666666678,0.0,0.6789999999999985,0.34172459671495625,0.4466666666666678,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,25,0 days 00:01:11.498000,HARD,9.0,True,0 days 01:32:31.741000,10,0 days 00:00:17.554000,0 days 00:00:32.104000,0 days 00:00:21.840000,1,71.498,5551.741,0.6469999999999345,True,False,False,9.0,0.0,0.0,0.0,0.0,17.554,32.104,21.84,0,0,0,0.0,71.54740000000001,0.9881327339988194,-0.04999328359469638,0,0,73.024,71.539,-1.4849999999999994,2.3430000000000035,-1.5259999999999962,0.7680000000000007,0.0,0.0019999999999988916,0.3239549351375886,0.7680000000000007,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,26,0 days 00:01:11.539000,HARD,10.0,True,0 days 01:33:43.280000,9,0 days 00:00:17.255000,0 days 00:00:31.834000,0 days 00:00:22.450000,1,71.539,5623.28,0.6950000000006185,True,False,False,10.0,0.0,0.0,0.0,0.0,17.255,31.834,22.45,0,0,0,0.0,71.7108,0.8694709310839444,-0.1975914246906754,0,0,71.498,71.317,-0.1810000000000116,0.7780000000000058,0.04099999999999682,0.06900000000000261,0.0,0.6099999999999994,0.3073231198592124,0.06900000000000261,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,27,0 days 00:01:11.317000,HARD,11.0,True,0 days 01:34:54.597000,8,0 days 00:00:17.804000,0 days 00:00:31.863000,0 days 00:00:21.650000,1,71.317,5694.597,0.8789999999999054,True,False,False,11.0,0.0,0.0,0.0,0.0,17.804,31.863,21.65,0,0,0,0.0,71.8746,0.6959880027701508,-0.801163235257885,0,0,71.539,71.209,-0.3299999999999983,0.24800000000000466,-0.2220000000000084,-0.16066666666666643,0.0,-0.19000000000000128,0.2859358319623476,-0.16066666666666643,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,28,0 days 00:01:11.209000,HARD,12.0,True,0 days 01:36:05.806000,8,0 days 00:00:17.872000,0 days 00:00:31.544000,0 days 00:00:21.793000,1,71.209,5765.806,1.0210000000006403,True,False,False,12.0,0.0,0.0,0.0,0.0,17.872,31.544,21.793,0,0,0,0.0,71.8798,0.6906140021748656,-0.9713095852205893,0,0,71.317,70.944,-0.37299999999999045,0.0,-0.10799999999998988,-0.5690000000000026,0.0,0.14300000000000068,0.41558897964214586,-0.5690000000000026,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,29,0 days 00:01:10.944000,HARD,13.0,True,0 days 01:37:16.750000,8,0 days 00:00:17.704000,0 days 00:00:31.526000,0 days 00:00:21.714000,1,70.944,5836.75,1.550000000000182,True,False,False,13.0,0.0,0.0,0.0,0.0,17.704,31.526,21.714,0,0,0,0.0,71.7174,0.7426232557629596,-1.0414432809613752,0,0,71.209,71.172,-0.03700000000000614,0.0,-0.26500000000000057,-0.09633333333333383,0.0,0.06400000000000006,0.38084997046081015,-0.09633333333333383,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,30,0 days 00:01:11.172000,HARD,14.0,True,0 days 01:38:27.922000,7,0 days 00:00:17.779000,0 days 00:00:31.736000,0 days 00:00:21.657000,1,71.172,5907.922,1.7260000000005675,True,False,False,14.0,0.0,0.0,0.0,0.0,17.779,31.736,21.657,0,0,0,0.0,71.3014,0.24063520108238878,-0.5377434366125841,0,0,70.944,71.508,0.563999999999993,0.0,0.22799999999999443,-0.19833333333333295,0.0,0.0070000000000014495,0.29733011956409683,-0.19833333333333295,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,31,0 days 00:01:11.508000,HARD,15.0,True,0 days 01:39:39.430000,7,0 days 00:00:17.841000,0 days 00:00:32,0 days 00:00:21.667000,1,71.508,5979.43,1.7069999999994252,True,False,False,15.0,0.0,0.0,0.0,0.0,17.841,32.0,21.667,0,0,0,0.0,71.2362,0.21705920851223637,1.2521929010198,0,0,71.172,71.577,0.40500000000000114,0.22799999999999443,0.3359999999999985,-0.04833333333333201,0.0,0.010000000000001563,0.2968176207707352,-0.04833333333333201,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,32,0 days 00:01:11.577000,HARD,16.0,True,0 days 01:40:51.007000,6,0 days 00:00:17.598000,0 days 00:00:31.807000,0 days 00:00:22.172000,1,71.577,6051.007,0.40500000000065484,True,False,False,16.0,0.0,0.0,0.0,0.0,17.598,31.807,22.172,0,0,0,0.0,71.22999999999999,0.20643037567169398,1.6809541661246394,0,0,71.508,71.343,-0.16499999999999204,0.563999999999993,0.06900000000000261,0.09966666666666413,0.0,0.5150000000000006,0.12304755178385374,0.09966666666666413,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,33,0 days 00:01:11.343000,HARD,17.0,True,0 days 01:42:02.350000,6,0 days 00:00:17.892000,0 days 00:00:31.793000,0 days 00:00:21.658000,1,71.343,6122.35,0.9919999999992797,True,False,False,17.0,0.0,0.0,0.0,0.0,17.892,31.793,21.658,0,0,0,0.0,71.282,0.2596988640713647,0.23488743479156832,0,0,71.577,71.266,-0.31099999999999284,0.6329999999999956,-0.23399999999999466,0.21099999999999852,0.0,0.0010000000000012221,0.21254105485764363,0.21099999999999852,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,34,0 days 00:01:11.266000,HARD,18.0,True,0 days 01:43:13.616000,6,0 days 00:00:17.891000,0 days 00:00:31.728000,0 days 00:00:21.647000,1,71.266,6193.616,1.069999999999709,True,False,False,18.0,0.0,0.0,0.0,0.0,17.891,31.728,21.647,0,0,0,0.0,71.30879999999999,0.25718417525181786,-0.16641770419225277,0,0,71.343,70.882,-0.4609999999999985,0.3990000000000009,-0.07699999999999818,0.05700000000000216,0.0,-0.011000000000002785,0.22259222807636359,0.05700000000000216,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,35,0 days 00:01:10.882000,HARD,19.0,True,0 days 01:44:24.498000,6,0 days 00:00:17.821000,0 days 00:00:31.457000,0 days 00:00:21.604000,1,70.882,6264.498,1.3220000000001164,True,False,False,19.0,0.0,0.0,0.0,0.0,17.821,31.457,21.604,0,0,0,0.0,71.3732,0.16777276298600877,-2.9277696287385764,1,0,71.266,71.126,-0.14000000000000057,0.0940000000000083,-0.38400000000000034,-0.0806666666666634,0.0,-0.04299999999999926,0.22967324615636028,-0.0806666666666634,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,36,0 days 00:01:11.126000,HARD,20.0,True,0 days 01:45:35.624000,6,0 days 00:00:17.940000,0 days 00:00:31.533000,0 days 00:00:21.653000,1,71.126,6335.624,2.0250000000005457,True,False,False,20.0,0.0,0.0,0.0,0.0,17.94,31.533,21.653,0,0,0,0.0,71.3152,0.27228973539220347,-0.6948480805840065,0,1,70.882,71.378,0.4959999999999951,0.0,0.24399999999999977,-0.23166666666666438,0.0,0.04899999999999949,0.23597626999340438,-0.23166666666666438,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,37,0 days 00:01:11.378000,HARD,21.0,True,0 days 01:46:47.002000,6,0 days 00:00:17.828000,0 days 00:00:31.950000,0 days 00:00:21.600000,1,71.378,6407.002,2.175999999999476,True,False,False,21.0,0.0,0.0,0.0,0.0,17.828,31.95,21.6,0,0,0,0.0,71.2388,0.2578792353020215,0.5397875475975217,0,0,71.126,71.497,0.3709999999999951,0.24399999999999977,0.25199999999999534,-0.07233333333333292,0.0,-0.003999999999997783,0.23311627999777312,-0.07233333333333292,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,38,0 days 00:01:11.497000,HARD,22.0,True,0 days 01:47:58.499000,6,0 days 00:00:17.830000,0 days 00:00:31.896000,0 days 00:00:21.771000,1,71.497,6478.499,2.592000000000553,True,False,False,22.0,0.0,0.0,0.0,0.0,17.83,31.896,21.771,0,0,0,0.0,71.199,0.20191830030969263,1.4758444358086595,0,0,71.378,71.484,0.10599999999999454,0.4959999999999951,0.11899999999999977,0.03733333333333159,0.0,0.17099999999999937,0.033072647308613985,0.03733333333333159,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,39,0 days 00:01:11.484000,HARD,23.0,True,0 days 01:49:09.983000,6,0 days 00:00:17.883000,0 days 00:00:31.838000,0 days 00:00:21.763000,12,71.484,6549.983,2.844000000000051,True,False,False,23.0,0.0,0.0,0.0,0.0,17.883,31.838,21.763,0,0,1,0.0,71.2298,0.2379121686672524,1.0684615310935413,0,0,71.497,72.084,0.5870000000000033,0.6149999999999949,-0.01300000000000523,0.2049999999999983,0.0,0.16300000000000026,0.08423063575683097,0.2049999999999983,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,40,0 days 00:01:12.084000,HARD,24.0,True,0 days 01:50:22.067000,6,0 days 00:00:17.875000,0 days 00:00:32.173000,0 days 00:00:22.036000,21,72.084,6622.067,3.1890000000003056,True,False,False,24.0,0.0,0.0,0.0,0.0,17.875,32.173,22.036,0,0,1,0.0,71.27340000000001,0.26467489491818996,3.0626251887265217,0,0,71.484,71.786,0.3020000000000067,0.6019999999999897,0.6000000000000085,0.11933333333332996,0.0,0.43599999999999994,0.09682045238481306,0.11933333333332996,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,41,0 days 00:01:11.786000,HARD,25.0,True,0 days 01:51:33.853000,6,0 days 00:00:17.797000,0 days 00:00:32.083000,0 days 00:00:21.906000,1,71.786,6693.853,3.4700000000002547,True,False,False,25.0,0.0,0.0,0.0,0.0,17.797,32.083,21.906,0,0,0,0.0,71.5138,0.3518269460970295,0.7736758171016515,0,0,72.084,71.395,-0.6890000000000072,0.9579999999999984,-0.2980000000000018,0.23533333333333437,0.0,0.14299999999999713,0.1699102704370746,0.23533333333333437,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,42,0 days 00:01:11.395000,HARD,26.0,True,0 days 01:52:45.248000,6,0 days 00:00:17.807000,0 days 00:00:31.857000,0 days 00:00:21.731000,1,71.395,6765.248,3.9190000000007785,True,False,False,26.0,0.0,0.0,0.0,0.0,17.807,31.857,21.731,0,0,0,0.0,71.6458,0.2879725681379528,-0.8709162876925582,0,0,71.786,72.181,0.394999999999996,0.40800000000000125,-0.39100000000000534,0.09633333333333383,0.0,-0.03200000000000003,0.1589927671310863,0.09633333333333383,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,45,0 days 00:01:12.181000,None,,True,0 days 01:56:42.677000,9,0 days 00:00:17.452000,0 days 00:00:32.737000,0 days 00:00:21.992000,1,72.181,7002.677,1.2000000000007276,False,False,True,0.0,0.0,0.0,0.0,0.0,17.452,32.737,21.992,0,0,0,0.0,71.6492,0.2840945265223682,1.871912164270904,0,0,71.395,72.222,0.8269999999999982,0.0,0.7860000000000014,-0.029666666666666213,0.0,0.26099999999999923,0.16744163162129075,-0.029666666666666213,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,46,0 days 00:01:12.222000,None,,True,0 days 01:57:54.899000,9,0 days 00:00:17.847000,0 days 00:00:32.521000,0 days 00:00:21.854000,1,72.222,7074.899,0.41299999999955617,False,False,True,0.0,0.0,0.0,0.0,0.0,17.847,32.521,21.854,0,0,0,0.0,71.786,0.34961192771410654,1.2470970394251815,0,0,72.181,70.345,-1.8359999999999985,0.7860000000000014,0.04099999999999682,0.0323333333333314,0.0,0.12299999999999756,0.1715304637666442,0.0323333333333314,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,47,0 days 00:01:10.345000,None,,True,0 days 01:59:05.244000,8,0 days 00:00:17.562000,0 days 00:00:31.396000,0 days 00:00:21.387000,1,70.345,7145.244,0.9459999999999127,False,False,True,0.0,0.0,0.0,0.0,0.0,17.562,31.396,21.387,0,0,0,0.0,71.9336,0.34600476875323216,-4.591266200533139,1,0,72.222,69.828,-2.3939999999999912,0.8269999999999982,-1.8769999999999953,0.14533333333333096,0.0,-0.3440000000000012,0.17426043727708276,0.14533333333333096,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,48,0 days 00:01:09.828000,None,,True,0 days 02:00:15.072000,8,0 days 00:00:17.624000,0 days 00:00:31.058000,0 days 00:00:21.146000,1,69.828,7215.072,1.444999999999709,False,False,True,0.0,0.0,0.0,0.0,0.0,17.624,31.058,21.146,0,0,0,0.0,71.58579999999999,0.7705651821877041,-2.2811827482386837,1,1,70.345,70.07,-0.2750000000000057,0.0,-0.5169999999999959,-0.34999999999999903,0.0,-0.24099999999999966,0.2337192760556986,-0.34999999999999903,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,49,0 days 00:01:10.070000,None,,True,0 days 02:01:25.142000,8,0 days 00:00:17.592000,0 days 00:00:31.222000,0 days 00:00:21.256000,1,70.07,7285.142,1.9510000000000218,False,False,True,0.0,0.0,0.0,0.0,0.0,17.592,31.222,21.256,0,0,0,0.0,71.1942,1.079132846316876,-1.0417623778545357,0,1,69.828,69.625,-0.20300000000000296,0.0,0.24199999999999022,-0.7843333333333314,0.0,0.10999999999999943,0.24991658608423692,-0.7843333333333314,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,50,0 days 00:01:09.625000,None,,True,0 days 02:02:34.767000,8,0 days 00:00:17.380000,0 days 00:00:31.084000,0 days 00:00:21.161000,1,69.625,7354.767,2.837999999999738,False,False,True,0.0,0.0,0.0,0.0,0.0,17.38,31.084,21.161,0,0,0,0.0,70.9292,1.1758497778202628,-1.1091552888819365,0,0,70.07,70.252,0.18200000000000216,0.24199999999999022,-0.4449999999999932,-0.7173333333333337,0.0,0.015000000000000568,0.2598609243422332,-0.7173333333333337,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,51,0 days 00:01:10.252000,None,,True,0 days 02:03:45.019000,8,0 days 00:00:17.661000,0 days 00:00:31.319000,0 days 00:00:21.272000,1,70.252,7425.019,3.074999999999818,False,False,True,0.0,0.0,0.0,0.0,0.0,17.661,31.319,21.272,0,0,0,0.0,70.418,1.043766975909832,-0.1590393294971916,0,0,69.625,70.132,0.507000000000005,0.0,0.6269999999999953,-0.23999999999999963,0.0,0.12599999999999767,0.21281282856068584,-0.23999999999999963,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,52,0 days 00:01:10.132000,None,,True,0 days 02:04:55.151000,8,0 days 00:00:17.730000,0 days 00:00:31.279000,0 days 00:00:21.123000,1,70.132,7495.151,3.0070000000005166,False,False,True,0.0,0.0,0.0,0.0,0.0,17.73,31.279,21.123,0,0,0,0.0,70.024,0.29780782394012373,0.3626499753133357,0,0,70.252,70.376,0.12400000000000944,0.6269999999999953,-0.11999999999999034,0.14133333333333079,0.0,-0.038000000000000256,0.21348700194625403,0.14133333333333079,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,53,0 days 00:01:10.376000,None,,True,0 days 02:06:05.527000,8,0 days 00:00:17.710000,0 days 00:00:31.410000,0 days 00:00:21.256000,1,70.376,7565.527,2.9570000000003347,False,False,True,0.0,0.0,0.0,0.0,0.0,17.71,31.41,21.256,0,0,0,0.0,69.9814,0.25214440307084185,1.5649762405757044,0,0,70.132,70.657,0.5249999999999915,0.507000000000005,0.24399999999999977,0.020666666666670608,0.0,0.13299999999999912,0.1479604676932314,0.020666666666670608,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,54,0 days 00:01:10.657000,None,,True,0 days 02:07:16.184000,8,0 days 00:00:17.767000,0 days 00:00:31.461000,0 days 00:00:21.429000,1,70.657,7636.184,2.5579999999999927,False,False,True,0.0,0.0,0.0,0.0,0.0,17.767,31.461,21.429,0,0,0,0.0,70.091,0.28566763904922426,1.9813234774642197,0,0,70.376,70.104,-0.27200000000000557,0.7510000000000048,0.2809999999999917,0.2503333333333349,0.0,0.3059999999999974,0.07647025565538462,0.2503333333333349,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,55,0 days 00:01:10.104000,None,,True,0 days 02:08:26.288000,8,0 days 00:00:17.572000,0 days 00:00:31.322000,0 days 00:00:21.210000,1,70.104,7706.288,2.630000000000109,False,False,True,0.0,0.0,0.0,0.0,0.0,17.572,31.322,21.21,0,0,0,0.0,70.2084,0.37994249564896654,-0.2747784235655879,0,0,70.657,69.921,-0.73599999999999,1.0319999999999965,-0.5529999999999973,0.13500000000000037,0.0,0.08699999999999974,0.1323982628284816,0.13500000000000037,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,56,0 days 00:01:09.921000,None,,True,0 days 02:09:36.209000,8,0 days 00:00:17.624000,0 days 00:00:31.105000,0 days 00:00:21.192000,12,69.921,7776.209,2.8090000000001965,False,False,True,0.0,0.0,0.0,0.0,0.0,17.624,31.105,21.192,0,0,1,0.0,70.30420000000001,0.22476699045894602,-1.7048766779212368,1,0,70.104,69.998,-0.10599999999999454,0.0,-0.18299999999999272,-0.009333333333335267,0.0,-0.018000000000000682,0.1233032846277818,-0.009333333333335267,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,60,0 days 00:01:09.998000,None,,True,0 days 02:14:59.287000,6,0 days 00:00:17.625000,0 days 00:00:31.011000,0 days 00:00:21.362000,1,69.998,8099.287,2.90099999999984,False,False,True,0.0,0.0,0.0,0.0,0.0,17.625,31.011,21.362,0,0,0,0.0,70.23800000000001,0.2847305744031814,-0.8429021031656637,0,1,69.921,69.815,-0.10600000000000875,0.0,0.07699999999999818,-0.1516666666666661,0.0,0.16999999999999815,0.13827689611789729,-0.1516666666666661,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,61,0 days 00:01:09.815000,None,,True,0 days 02:16:09.102000,6,0 days 00:00:17.539000,0 days 00:00:31.049000,0 days 00:00:21.227000,1,69.815,8169.102,3.024000000000342,False,False,True,0.0,0.0,0.0,0.0,0.0,17.539,31.049,21.227,0,0,0,0.0,70.2112,0.3029268888691856,-1.30790634492371,0,0,69.998,70.008,0.009999999999990905,0.07699999999999818,-0.18300000000000693,-0.21966666666666393,0.0,0.03500000000000014,0.11851286849958446,-0.21966666666666393,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,62,0 days 00:01:10.008000,None,,True,0 days 02:17:19.110000,6,0 days 00:00:17.632000,0 days 00:00:31.134000,0 days 00:00:21.242000,1,70.008,8239.11,3.013999999999214,False,False,True,0.0,0.0,0.0,0.0,0.0,17.632,31.134,21.242,0,0,0,0.0,70.099,0.32936681678632634,-0.2762876991917604,0,0,69.815,70.165,0.3500000000000085,0.0,0.19299999999999784,-0.09633333333333383,0.0,0.05000000000000071,0.126860159230547,-0.09633333333333383,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,63,0 days 00:01:10.165000,None,,True,0 days 02:18:29.275000,6,0 days 00:00:17.589000,0 days 00:00:31.252000,0 days 00:00:21.324000,1,70.165,8309.275,2.8590000000003783,False,False,True,0.0,0.0,0.0,0.0,0.0,17.589,31.252,21.324,0,0,0,0.0,69.9692,0.10794304053504197,1.8139196286252675,0,0,70.008,70.137,0.1290000000000049,0.19299999999999784,0.1570000000000107,0.028999999999996362,0.0,0.09700000000000131,0.06986200684205911,0.028999999999996362,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,64,0 days 00:01:10.137000,None,,True,0 days 02:19:39.412000,6,0 days 00:00:17.666000,0 days 00:00:31.168000,0 days 00:00:21.303000,1,70.137,8379.412,2.992000000000189,False,False,True,0.0,0.0,0.0,0.0,0.0,17.666,31.168,21.303,0,0,0,0.0,69.98140000000001,0.12848073785572572,1.211076481944864,0,0,70.165,70.298,0.13299999999999557,0.3500000000000085,-0.028000000000005798,0.0556666666666672,0.0,0.07600000000000051,0.0707933612706724,0.0556666666666672,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,65,0 days 00:01:10.298000,None,,True,0 days 02:20:49.710000,6,0 days 00:00:17.733000,0 days 00:00:31.317000,0 days 00:00:21.248000,1,70.298,8449.71,2.9580000000005384,False,False,True,0.0,0.0,0.0,0.0,0.0,17.733,31.317,21.248,0,0,0,0.0,70.02459999999999,0.1389794948902745,1.9671966732636426,0,0,70.137,70.569,0.43200000000000216,0.32200000000000273,0.16100000000000136,0.10733333333333424,0.0,0.006000000000000227,0.05285167925430472,0.10733333333333424,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,66,0 days 00:01:10.569000,None,,True,0 days 02:22:00.279000,6,0 days 00:00:17.771000,0 days 00:00:31.422000,0 days 00:00:21.376000,1,70.569,8520.279,3.602999999999156,False,False,True,0.0,0.0,0.0,0.0,0.0,17.771,31.422,21.376,0,0,0,0.0,70.0846,0.1825521843198849,2.653487833107476,0,0,70.298,70.948,0.6499999999999915,0.4830000000000041,0.2710000000000008,0.09666666666666875,0.0,0.1280000000000001,0.035379372521287304,0.09666666666666875,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
MSC,67,0 days 00:01:10.948000,None,,True,0 days 02:23:11.227000,6,0 days 00:00:17.761000,0 days 00:00:31.315000,0 days 00:00:21.872000,1,70.948,8591.227,4.742999999998574,False,False,True,0.0,0.0,0.0,0.0,0.0,17.761,31.315,21.872,0,0,0,0.0,70.2354,0.2130476472528472,3.3447916895053695,0,0,70.569,71.111,0.5420000000000016,0.561000000000007,0.3789999999999907,0.13466666666666546,0.0,0.6239999999999988,0.04640905084140376,0.13466666666666546,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
