Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,compound_nan,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
HUL,49,0 days 00:01:31.154000,MEDIUM,13.0,True,0 days 02:15:26.844000,26.0,14,35.0,0 days 00:00:30.216000,0 days 00:00:34.959000,0 days 00:00:25.979000,1,91.154,8126.844,14.631000000000313,False,True,False,13.0,0.0,0.0,30.216,34.959,25.979,0,0,0,0.0,91.1316,0.11068107335971605,0.2023832921026155,0,0,91.124,91.227,0.10300000000000864,0.07199999999998852,0.030000000000001137,-0.06566666666666758,0.0,0.1319999999999979,0.012798437404621462,-0.06566666666666758,0,0,2025,Miami Grand Prix,0.0,19,0.0
HUL,50,0 days 00:01:31.227000,MEDIUM,14.0,True,0 days 02:16:58.071000,26.0,14,35.0,0 days 00:00:30.335000,0 days 00:00:35.011000,0 days 00:00:25.881000,1,91.227,8218.071,16.338999999999942,False,True,False,14.0,0.0,0.0,30.335,35.011,25.881,0,0,0,0.0,91.14079999999998,0.11013945705358509,0.7826441341369725,0,0,91.154,91.363,0.20900000000000318,0.10199999999998965,0.0730000000000075,0.033666666666666366,0.0,0.0259999999999998,0.05093328970329644,0.033666666666666366,0,0,2025,Miami Grand Prix,0.0,19,0.0
HUL,51,0 days 00:01:31.363000,MEDIUM,15.0,True,0 days 02:18:29.434000,26.0,14,34.9,0 days 00:00:30.438000,0 days 00:00:35.107000,0 days 00:00:25.818000,1,91.363,8309.434,17.20300000000134,False,True,False,15.0,0.0,0.0,30.438,35.107,25.818,0,0,0,0.0,91.122,0.07367835503090032,3.2709742216547246,0,0,91.227,91.767,0.539999999999992,0.17499999999999716,0.13599999999999568,0.058333333333332384,0.0,-0.06299999999999883,0.0514412286011903,0.058333333333332384,0,0,2025,Miami Grand Prix,0.0,19,0.0
HUL,52,0 days 00:01:31.767000,MEDIUM,16.0,True,0 days 02:20:01.201000,26.0,14,35.0,0 days 00:00:30.653000,0 days 00:00:35.138000,0 days 00:00:25.976000,1,91.767,8401.201,17.41700000000128,False,True,False,16.0,0.0,0.0,30.653,35.138,25.976,0,0,0,0.0,91.184,0.11812493386265725,4.935452498774281,0,0,91.363,91.419,0.055999999999997385,0.31099999999999284,0.40399999999999636,0.0796666666666681,0.0,0.1579999999999977,0.06990922685883365,0.0796666666666681,0,0,2025,Miami Grand Prix,0.0,19,0.0
HUL,53,0 days 00:01:31.419000,MEDIUM,17.0,True,0 days 02:21:32.620000,26.0,14,34.8,0 days 00:00:30.490000,0 days 00:00:35.083000,0 days 00:00:25.846000,1,91.419,8492.62,18.60699999999997,False,True,False,17.0,0.0,0.0,30.49,35.083,25.846,0,0,0,0.0,91.327,0.2626946897066109,0.3502164436698299,0,0,91.767,91.137,-0.6299999999999955,0.6430000000000007,-0.347999999999999,0.20433333333333317,0.0,0.027999999999998693,0.08897921105516592,0.20433333333333317,0,0,2025,Miami Grand Prix,0.0,19,0.0
HUL,54,0 days 00:01:31.137000,MEDIUM,18.0,True,0 days 02:23:03.757000,25.9,14,34.9,0 days 00:00:30.268000,0 days 00:00:35.029000,0 days 00:00:25.840000,1,91.137,8583.757,19.965000000000146,False,True,False,18.0,0.0,0.0,30.268,35.029,25.84,0,0,0,0.0,91.386,0.23763627669202764,-1.0478198171851294,0,0,91.419,91.156,-0.262999999999991,0.26500000000000057,-0.2819999999999965,0.06399999999999768,0.0,0.021999999999998465,0.08947737144105082,0.06399999999999768,0,0,2025,Miami Grand Prix,0.0,19,0.0
HUL,55,0 days 00:01:31.156000,MEDIUM,19.0,True,0 days 02:24:34.913000,25.9,14,34.9,0 days 00:00:30.355000,0 days 00:00:35.003000,0 days 00:00:25.798000,1,91.156,8674.913,20.963999999999942,False,True,False,19.0,0.0,0.0,30.355,35.003,25.798,0,0,0,0.0,91.3826,0.24186938623986612,-0.9368692893414274,0,0,91.137,93.417,2.280000000000001,0.0,0.019000000000005457,-0.07533333333333303,0.0,-0.04200000000000159,0.07910246519546554,-0.07533333333333303,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,4,0 days 00:01:33.315000,nan,,True,0 days 01:04:44.528000,26.5,19,38.6,0 days 00:00:31.972000,0 days 00:00:35.319000,0 days 00:00:26.024000,1,93.315,3884.528,0.0,False,False,True,0.0,0.0,0.0,31.972,35.319,26.024,0,0,0,0.0,91.7792,0.950405281971878,1.6159421976417827,0,0,93.315,94.526,1.2109999999999985,2.1779999999999973,0.0,0.6660000000000016,0.0,0.22600000000000264,0.7519289860086544,0.0,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,5,0 days 00:01:34.526000,nan,,True,0 days 01:06:19.054000,26.4,19,38.4,0 days 00:00:32.646000,0 days 00:00:35.667000,0 days 00:00:26.213000,1,94.526,3979.054,0.0,False,False,True,0.0,0.0,0.0,32.646,35.667,26.213,0,0,0,0.0,,,0.0,0,0,93.315,94.334,1.0190000000000055,0.0,1.2109999999999985,0.0,0.0,0.0,0.0,0.0,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,6,0 days 00:01:34.334000,nan,,True,0 days 01:07:53.388000,26.6,19,38.9,0 days 00:00:32.337000,0 days 00:00:35.751000,0 days 00:00:26.246000,1,94.334,4073.388,0.0,False,False,True,0.0,0.0,0.0,32.337,35.751,26.246,0,0,0,0.0,,,0.0,0,0,94.526,94.046,-0.47999999999998977,0.0,-0.19199999999999307,0.6054999999999993,0.0,0.22199999999999775,0.0,0.0,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,7,0 days 00:01:34.046000,nan,,True,0 days 01:09:27.434000,26.6,19,38.9,0 days 00:00:32.155000,0 days 00:00:35.632000,0 days 00:00:26.259000,1,94.046,4167.434,0.0,False,False,True,0.0,0.0,0.0,32.155,35.632,26.259,0,0,0,0.0,94.05833333333334,0.6508642971720972,-0.018949162501180405,0,0,94.334,94.137,-0.19700000000000273,1.0190000000000055,-0.2879999999999967,0.3396666666666685,0.0,0.23499999999999943,0.1293419241133105,0.5095000000000027,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,8,0 days 00:01:34.137000,nan,,True,0 days 01:11:01.571000,26.7,19,38.9,0 days 00:00:32.170000,0 days 00:00:35.752000,0 days 00:00:26.215000,1,94.137,4261.571,0.0,False,False,True,0.0,0.0,0.0,32.17,35.752,26.215,0,0,0,0.0,94.05525,0.5314642509143925,0.1538203178470563,0,0,94.046,94.094,0.04799999999998761,0.7310000000000088,0.09099999999999397,0.24366666666666958,0.0,0.0019999999999988916,0.1139630788164892,0.24366666666666958,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,9,0 days 00:01:34.094000,nan,,True,0 days 01:12:35.665000,26.7,19,39.0,0 days 00:00:32.120000,0 days 00:00:35.592000,0 days 00:00:26.382000,1,94.094,4355.665,0.0,False,False,True,0.0,0.0,0.0,32.12,35.592,26.382,0,0,0,0.0,94.0716,0.46171127341662044,0.04851516800582432,0,0,94.137,94.204,0.06699999999999307,0.8220000000000027,-0.043000000000006366,-0.12966666666666526,0.0,0.1670000000000016,0.1242416999239791,-0.12966666666666526,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,10,0 days 00:01:34.204000,nan,,True,0 days 01:14:09.869000,26.6,19,38.5,0 days 00:00:32.191000,0 days 00:00:35.739000,0 days 00:00:26.274000,1,94.204,4449.869,0.0,False,False,True,0.0,0.0,0.0,32.191,35.739,26.274,0,0,0,0.0,94.2274,0.199624146835987,-0.11722028808085559,0,0,94.094,93.99,-0.1039999999999992,0.04799999999998761,0.10999999999999943,-0.08000000000000303,0.0,0.05900000000000105,0.11621832901913519,-0.08000000000000303,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,11,0 days 00:01:33.990000,nan,,True,0 days 01:15:43.859000,26.6,19,38.5,0 days 00:00:32.062000,0 days 00:00:35.603000,0 days 00:00:26.325000,1,93.99,4543.859,0.0,False,False,True,0.0,0.0,0.0,32.062,35.603,26.325,0,0,0,0.0,94.163,0.11185705163286012,-1.5466168424305204,1,0,94.204,94.087,-0.11699999999999022,0.15799999999998704,-0.21399999999999864,0.052666666666662344,0.0,0.10999999999999943,0.10251585243268445,0.052666666666662344,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,12,0 days 00:01:34.087000,nan,,True,0 days 01:17:17.946000,26.8,19,38.2,0 days 00:00:32.065000,0 days 00:00:35.736000,0 days 00:00:26.286000,1,94.087,4637.946,0.0,False,False,True,0.0,0.0,0.0,32.065,35.736,26.286,0,0,0,0.0,94.0942,0.08226299289471593,-0.08752416787476151,0,1,93.99,94.351,0.3610000000000042,0.0,0.09700000000000841,-0.049000000000001855,0.0,0.012000000000000455,0.09087518913322844,-0.049000000000001855,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,13,0 days 00:01:34.351000,nan,,True,0 days 01:18:52.297000,26.6,19,38.1,0 days 00:00:32.201000,0 days 00:00:35.899000,0 days 00:00:26.251000,1,94.351,4732.297,0.0,False,False,True,0.0,0.0,0.0,32.201,35.899,26.251,0,0,0,0.0,94.1024,0.07820038363074833,3.179012537506873,0,0,94.087,94.598,0.5109999999999957,0.09700000000000841,0.2639999999999958,-0.002333333333330264,0.0,-0.022999999999999687,0.06913392799487152,-0.002333333333330264,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,14,0 days 00:01:34.598000,nan,,True,0 days 01:20:26.895000,26.6,19,37.6,0 days 00:00:32.371000,0 days 00:00:35.980000,0 days 00:00:26.247000,1,94.598,4826.895,0.0,False,False,True,0.0,0.0,0.0,32.371,35.98,26.247,0,0,0,0.0,94.1452,0.13775594361041543,3.286972511912445,0,0,94.351,94.692,0.340999999999994,0.3610000000000042,0.2469999999999999,0.049000000000001855,0.0,-0.004000000000001336,0.07585842075867408,0.049000000000001855,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,15,0 days 00:01:34.692000,nan,,True,0 days 01:22:01.587000,26.5,19,37.7,0 days 00:00:32.335000,0 days 00:00:36.179000,0 days 00:00:26.178000,1,94.692,4921.587,0.0,False,False,True,0.0,0.0,0.0,32.335,36.179,26.178,0,0,0,0.0,94.24600000000001,0.23849004172081475,1.8700990480855708,0,0,94.598,94.401,-0.19700000000000273,0.6080000000000041,0.09399999999999409,0.20266666666666802,0.0,-0.06899999999999906,0.053681467938200014,0.20266666666666802,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,16,0 days 00:01:34.401000,nan,,True,0 days 01:23:35.988000,26.6,19,37.7,0 days 00:00:32.109000,0 days 00:00:36.063000,0 days 00:00:26.229000,1,94.401,5015.988,0.0,False,False,True,0.0,0.0,0.0,32.109,36.063,26.229,0,0,0,0.0,94.3436,0.3070151462061704,0.18696146007550818,0,0,94.692,94.82,0.1280000000000001,0.7019999999999982,-0.2909999999999968,0.20166666666666325,0.0,0.05099999999999838,0.06598257345693581,0.20166666666666325,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,17,0 days 00:01:34.820000,nan,,True,0 days 01:25:10.808000,26.7,19,37.6,0 days 00:00:32.125000,0 days 00:00:36.200000,0 days 00:00:26.495000,1,94.82,5110.808,0.0,False,False,True,0.0,0.0,0.0,32.125,36.2,26.495,0,0,0,0.0,94.4258,0.23532466934003482,1.6751324929321139,0,0,94.401,94.722,0.32099999999999795,0.31399999999999295,0.41899999999999693,0.01666666666666572,0.0,0.31700000000000017,0.04425268353444699,0.01666666666666572,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,18,0 days 00:01:34.722000,nan,,True,0 days 01:26:45.530000,26.8,19,37.8,0 days 00:00:32.117000,0 days 00:00:36.169000,0 days 00:00:26.436000,1,94.722,5205.53,0.0,False,False,True,0.0,0.0,0.0,32.117,36.169,26.436,0,0,0,0.0,94.57239999999999,0.196634940943869,0.760800696366121,0,0,94.82,94.501,-0.3189999999999884,0.4689999999999941,-0.09799999999999898,0.07399999999999807,0.0,0.2579999999999991,0.1529699316859362,0.07399999999999807,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,19,0 days 00:01:34.501000,nan,,True,0 days 01:28:20.031000,26.8,19,37.9,0 days 00:00:32.109000,0 days 00:00:36.125000,0 days 00:00:26.267000,1,94.501,5300.031,0.0,False,False,True,0.0,0.0,0.0,32.109,36.125,26.267,0,0,0,0.0,94.64659999999999,0.15850488951448827,-0.9185836502960297,0,0,94.722,94.448,-0.2740000000000009,0.32099999999999795,-0.22099999999998943,0.010000000000000378,0.0,0.038000000000000256,0.16827744946961845,0.010000000000000378,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,20,0 days 00:01:34.448000,nan,,True,0 days 01:29:54.479000,26.5,19,37.6,0 days 00:00:31.996000,0 days 00:00:36.165000,0 days 00:00:26.287000,1,94.448,5394.479,0.0,False,False,True,0.0,0.0,0.0,31.996,36.165,26.287,0,0,0,0.0,94.6272,0.17135547846509,-1.045779228100471,0,0,94.501,94.492,-0.009000000000000341,0.10000000000000853,-0.05300000000001148,0.03333333333333618,0.0,0.019999999999999574,0.16206017400953235,0.03333333333333618,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,21,0 days 00:01:34.492000,nan,,True,0 days 01:31:28.971000,26.6,19,37.8,0 days 00:00:32.277000,0 days 00:00:35.921000,0 days 00:00:26.294000,1,94.492,5488.971,0.0,False,False,True,0.0,0.0,0.0,32.277,35.921,26.294,0,0,0,0.0,94.5784,0.18265897185739602,-0.47301262632448776,0,0,94.448,94.433,-0.014999999999986358,0.046999999999997044,0.04400000000001114,-0.12399999999999996,0.0,0.027000000000001023,0.13957686054643886,-0.12399999999999996,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,22,0 days 00:01:34.433000,nan,,True,0 days 01:33:03.404000,26.8,19,37.8,0 days 00:00:32.179000,0 days 00:00:35.992000,0 days 00:00:26.262000,1,94.433,5583.404,0.0,False,False,True,0.0,0.0,0.0,32.179,35.992,26.262,0,0,0,0.0,94.5966,0.16416089668371134,-0.9965832503656226,0,0,94.492,94.53,0.0379999999999967,0.04400000000001114,-0.0589999999999975,-0.07666666666666326,0.0,-0.004999999999999005,0.14361928839818108,-0.07666666666666326,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,23,0 days 00:01:34.530000,nan,,True,0 days 01:34:37.934000,26.8,19,37.9,0 days 00:00:32.124000,0 days 00:00:36.209000,0 days 00:00:26.197000,1,94.53,5677.934,0.0,False,False,True,0.0,0.0,0.0,32.124,36.209,26.197,0,0,0,0.0,94.5192,0.11693887292085761,0.09235594400941868,0,0,94.433,94.337,-0.09600000000000364,0.0,0.0969999999999942,-0.022666666666665947,0.0,-0.06500000000000128,0.10760250926442122,-0.022666666666665947,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,24,0 days 00:01:34.337000,HARD,1.0,True,0 days 01:36:12.271000,26.8,19,37.7,0 days 00:00:32.136000,0 days 00:00:35.998000,0 days 00:00:26.203000,1,94.337,5772.271,0.0,True,False,False,1.0,0.0,0.0,32.136,35.998,26.203,0,0,0,0.0,94.4808,0.03973285793900609,-3.619170818790488,1,0,94.53,94.094,-0.43600000000000705,0.0969999999999942,-0.19299999999999784,0.027333333333335947,0.0,0.006000000000000227,0.04116430492550602,0.027333333333335947,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,25,0 days 00:01:34.094000,HARD,2.0,True,0 days 01:37:46.365000,26.8,19,37.5,0 days 00:00:31.998000,0 days 00:00:35.874000,0 days 00:00:26.222000,1,94.094,5866.365,0.0,True,False,False,2.0,0.0,0.0,31.998,35.874,26.222,0,0,0,0.0,94.44800000000001,0.07281140020629612,-4.861876011133247,1,1,94.337,94.112,-0.22500000000000853,0.0,-0.2430000000000092,-0.05166666666666705,0.0,0.02500000000000213,0.0365964479150646,-0.05166666666666705,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,26,0 days 00:01:34.112000,HARD,3.0,True,0 days 01:39:20.477000,26.6,19,37.2,0 days 00:00:31.862000,0 days 00:00:36.063000,0 days 00:00:26.187000,1,94.112,5960.477,0.0,True,False,False,3.0,0.0,0.0,31.862,36.063,26.187,0,0,0,0.0,94.3772,0.17425469864541118,-1.5219101812551956,1,1,94.094,94.372,0.2780000000000058,0.0,0.018000000000000682,-0.11300000000000428,0.0,-0.00999999999999801,0.037453971752006085,-0.11300000000000428,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,27,0 days 00:01:34.372000,HARD,4.0,True,0 days 01:40:54.849000,26.6,19,36.9,0 days 00:00:31.915000,0 days 00:00:36.193000,0 days 00:00:26.264000,1,94.372,6054.849,0.0,True,False,False,4.0,0.0,0.0,31.915,36.193,26.264,0,0,0,0.0,94.3012,0.1934753214236978,0.3659381438367446,0,1,94.112,91.77,-2.3419999999999987,0.018000000000000682,0.2600000000000051,-0.13933333333333545,0.0,0.07699999999999818,0.03365560874505261,-0.13933333333333545,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,30,0 days 00:01:31.770000,HARD,7.0,True,0 days 01:46:23.406000,26.5,18,36.0,0 days 00:00:31.034000,0 days 00:00:34.949000,0 days 00:00:25.787000,1,91.77,6383.406,0.0,True,False,False,7.0,0.0,0.0,31.034,34.949,25.787,0,0,0,0.0,94.289,0.1848161248376405,-13.629763107591002,1,0,94.372,92.361,-2.0109999999999957,0.2780000000000058,-2.602000000000004,0.01166666666666553,0.0,-0.40000000000000213,0.05171363456575037,0.01166666666666553,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,31,0 days 00:01:32.361000,HARD,8.0,True,0 days 01:47:55.767000,26.4,17,36.4,0 days 00:00:31.238000,0 days 00:00:35.127000,0 days 00:00:25.996000,1,92.361,6475.767,0.0,True,False,False,8.0,0.0,0.0,31.238,35.127,25.996,0,0,0,0.0,93.737,1.106841000324805,-1.2431776556851437,0,1,91.77,94.513,2.743000000000009,0.0,0.5910000000000082,-0.7746666666666661,0.0,0.20899999999999963,0.19264552940569468,-0.7746666666666661,0,0,2025,Miami Grand Prix,0.0,19,0.0
LAW,34,0 days 00:01:34.513000,MEDIUM,3.0,True,0 days 01:53:01.774000,26.1,17,35.9,0 days 00:00:31.228000,0 days 00:00:37.123000,0 days 00:00:26.162000,1,94.513,6781.774,0.0,False,True,False,3.0,0.0,0.0,31.228,37.123,26.162,0,0,0,0.0,93.34179999999999,1.1887860194332815,0.9852067410401982,0,0,92.361,92.855,0.4939999999999998,0.5910000000000082,2.152000000000001,-0.5836666666666636,0.0,0.375,0.22824044339248978,-0.5836666666666636,0,0,2025,Miami Grand Prix,0.0,19,0.0
LEC,4,0 days 00:01:32.763000,nan,,True,0 days 01:04:26.680000,26.5,8,38.6,0 days 00:00:31.521000,0 days 00:00:35.221000,0 days 00:00:26.021000,1,92.763,3866.68,1.5540000000000873,False,False,True,0.0,0.0,0.0,31.521,35.221,26.021,0,0,0,0.0,93.17420000000001,1.2208676013393296,-0.3368096585976308,0,0,92.763,92.509,-0.2540000000000049,0.9930000000000092,0.0,0.3616666666666693,0.0,0.02500000000000213,0.30279646629378043,0.0,0,0,2025,Miami Grand Prix,0.0,19,0.0
LEC,5,0 days 00:01:32.509000,nan,,True,0 days 01:05:59.189000,26.4,8,38.4,0 days 00:00:31.396000,0 days 00:00:35.250000,0 days 00:00:25.863000,1,92.509,3959.189,1.9900000000002365,False,False,True,0.0,0.0,0.0,31.396,35.25,25.863,0,0,0,0.0,,,0.0,0,0,92.763,93.363,0.5999999999999943,0.0,-0.2540000000000049,0.0,0.0,0.0,0.0,0.0,0,0,2025,Miami Grand Prix,0.0,19,0.0
LEC,6,0 days 00:01:33.363000,nan,,True,0 days 01:07:32.552000,26.5,8,38.5,0 days 00:00:31.854000,0 days 00:00:35.541000,0 days 00:00:25.968000,1,93.363,4052.552,1.663000000000011,False,False,True,0.0,0.0,0.0,31.854,35.541,25.968,0,0,0,0.0,,,0.0,0,0,92.509,93.047,0.5379999999999967,0.0,0.8539999999999992,-0.12700000000000244,0.0,0.10500000000000043,0.0,0.0,0,0,2025,Miami Grand Prix,0.0,19,0.0
LEC,7,0 days 00:01:33.047000,nan,,True,0 days 01:09:05.599000,26.6,8,38.9,0 days 00:00:31.760000,0 days 00:00:35.329000,0 days 00:00:25.958000,1,93.047,4145.599,1.6920000000000073,False,False,True,0.0,0.0,0.0,31.76,35.329,25.958,0,0,0,0.0,92.87833333333333,0.4385263200006756,0.3846215357527614,0,0,93.363,93.415,0.05200000000000671,0.8539999999999992,-0.3160000000000025,0.1999999999999981,0.0,0.09499999999999886,0.05484827557301433,0.29999999999999716,0,0,2025,Miami Grand Prix,0.0,19,0.0
LEC,8,0 days 00:01:33.415000,nan,,True,0 days 01:10:39.014000,26.6,8,38.9,0 days 00:00:31.818000,0 days 00:00:35.555000,0 days 00:00:26.042000,1,93.415,4239.014,1.4639999999999418,False,False,True,0.0,0.0,0.0,31.818,35.555,26.042,0,0,0,0.0,92.9205,0.36785277852242376,1.3442877935740756,0,0,93.047,93.033,-0.013999999999995794,0.5379999999999967,0.3680000000000092,0.09466666666666394,0.0,0.17900000000000205,0.05170025789748642,0.09466666666666394,0,0,2025,Miami Grand Prix,0.0,19,0.0
LEC,9,0 days 00:01:33.033000,nan,,True,0 days 01:12:12.047000,26.7,8,39.0,0 days 00:00:31.803000,0 days 00:00:35.257000,0 days 00:00:25.973000,1,93.033,4332.047,1.7030000000004293,False,False,True,0.0,0.0,0.0,31.803,35.257,25.973,0,0,0,0.0,93.01939999999999,0.3878051056909913,0.03506916180429974,0,0,93.415,92.85,-0.5650000000000119,0.9060000000000059,-0.382000000000005,0.302000000000002,0.0,0.015000000000000568,0.07083925465446428,0.302000000000002,0,0,2025,Miami Grand Prix,0.0,19,0.0
LEC,10,0 days 00:01:32.850000,nan,,True,0 days 01:13:44.897000,26.7,8,38.9,0 days 00:00:31.603000,0 days 00:00:35.183000,0 days 00:00:26.064000,1,92.85,4424.897,1.998000000000502,False,False,True,0.0,0.0,0.0,31.603,35.183,26.064,0,0,0,0.0,93.07339999999999,0.3610523507747891,-0.6187468369077219,0,0,93.033,93.558,0.5250000000000057,0.5240000000000009,-0.18300000000000693,-0.10999999999999943,0.0,0.10600000000000165,0.0729191332916134,-0.10999999999999943,0,0,2025,Miami Grand Prix,0.0,19,0.0
LEC,11,0 days 00:01:33.558000,nan,,True,0 days 01:15:18.455000,26.6,8,38.5,0 days 00:00:31.963000,0 days 00:00:35.429000,0 days 00:00:26.166000,1,93.558,4518.455,1.6589999999996508,False,False,True,0.0,0.0,0.0,31.963,35.429,26.166,0,0,0,0.0,93.14160000000001,0.23955124712679166,1.738250186523138,0,0,92.85,93.096,0.24600000000000932,0.0,0.7080000000000126,-0.06566666666666758,0.0,0.1930000000000014,0.058206528843421555,-0.06566666666666758,0,0,2025,Miami Grand Prix,0.0,19,0.0
LEC,12,0 days 00:01:33.096000,nan,,True,0 days 01:16:51.551000,26.8,8,38.2,0 days 00:00:31.792000,0 days 00:00:35.379000,0 days 00:00:25.925000,1,93.096,4611.551,1.8019999999996799,False,False,True,0.0,0.0,0.0,31.792,35.379,25.925,0,0,0,0.0,93.1806,0.29423850869660445,-0.2875218487707451,0,0,93.558,93.112,-0.44600000000001216,0.7080000000000126,-0.4620000000000033,0.04766666666666689,0.0,-0.047999999999998266,0.0718108626880369,0.04766666666666689,0,0,2025,Miami Grand Prix,0.0,19,0.0
LEC,13,0 days 00:01:33.112000,nan,,True,0 days 01:18:24.663000,26.7,8,38.2,0 days 00:00:31.906000,0 days 00:00:35.356000,0 days 00:00:25.850000,1,93.112,4704.663,1.9150000000008731,False,False,True,0.0,0.0,0.0,31.906,35.356,25.85,0,0,0,0.0,93.1904,0.28945345048902255,-0.27085529596398894,0,0,93.096,93.6,0.5039999999999907,0.24600000000000932,0.015999999999991132,0.021000000000000796,0.0,-0.07499999999999929,0.10422331792837934,0.021000000000000796,0,0,2025,Miami Grand Prix,0.0,19,0.0
LEC,14,0 days 00:01:33.600000,nan,,True,0 days 01:19:58.263000,26.6,8,37.6,0 days 00:00:32.061000,0 days 00:00:35.511000,0 days 00:00:26.028000,1,93.6,4798.263,1.4200000000000728,False,False,True,0.0,0.0,0.0,32.061,35.511,26.028,0,0,0,0.0,93.1298,0.26099463596020817,1.801569592685725,0,0,93.112,93.409,0.29700000000001125,0.26200000000000045,0.48799999999999955,0.08733333333333348,0.0,0.17799999999999727,0.11106619647759639,0.08733333333333348,0,0,2025,Miami Grand Prix,0.0,19,0.0
LEC,15,0 days 00:01:33.409000,nan,,True,0 days 01:21:31.672000,26.5,8,37.6,0 days 00:00:31.873000,0 days 00:00:35.496000,0 days 00:00:26.040000,1,93.409,4891.672,1.5,False,False,True,0.0,0.0,0.0,31.873,35.496,26.04,0,0,0,0.0,93.2432,0.32399567898353315,0.5117352198034439,0,0,93.6,93.207,-0.3930000000000007,0.75,-0.1909999999999883,0.013999999999995794,0.0,0.18999999999999773,0.12553366082449685,0.013999999999995794,0,0,2025,Miami Grand Prix,0.0,19,0.0
LEC,16,0 days 00:01:33.207000,nan,,True,0 days 01:23:04.879000,26.6,8,37.7,0 days 00:00:31.610000,0 days 00:00:35.585000,0 days 00:00:26.012000,1,93.207,4984.879,1.6589999999996508,False,False,True,0.0,0.0,0.0,31.61,35.585,26.012,0,0,0,0.0,93.35499999999999,0.2399374918598586,-0.6168273197022464,0,0,93.409,93.05,-0.35900000000000887,0.3130000000000024,-0.2020000000000124,0.10433333333333412,0.0,0.16199999999999903,0.13655877855341142,0.10433333333333412,0,0,2025,Miami Grand Prix,0.0,19,0.0
LEC,17,0 days 00:01:33.050000,nan,,True,0 days 01:24:37.929000,26.5,8,37.6,0 days 00:00:31.544000,0 days 00:00:35.455000,0 days 00:00:26.051000,1,93.05,5077.929,1.8220000000001164,False,False,True,0.0,0.0,0.0,31.544,35.455,26.051,0,0,0,0.0,93.28479999999999,0.21583257400123582,-1.0878802751926053,0,0,93.207,93.269,0.06200000000001182,0.11099999999999,-0.15699999999999648,0.03166666666666629,0.0,0.038999999999997925,0.13117469268117055,0.03166666666666629,0,0,2025,Miami Grand Prix,0.0,19,0.0
LEC,18,0 days 00:01:33.269000,nan,,True,0 days 01:26:11.198000,26.8,8,37.8,0 days 00:00:31.559000,0 days 00:00:35.582000,0 days 00:00:26.128000,1,93.269,5171.198,1.8779999999997017,False,False,True,0.0,0.0,0.0,31.559,35.582,26.128,0,0,0,0.0,93.2756,0.2266038393319937,-0.029125720108926167,0,0,93.05,92.61,-0.4399999999999977,0.0,0.2190000000000083,-0.18333333333333238,0.0,0.11599999999999966,0.11441896695915306,-0.18333333333333238,0,0,2025,Miami Grand Prix,0.0,19,0.0
