Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_INTERMEDIATE,compound_MEDIUM,compound_SOFT,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
OCO,19,0 days 00:02:02.158000,INTERMEDIATE,19.0,True,0 days 02:48:52.750000,27.3,14,27.8,0 days 00:00:32.198000,0 days 00:00:47.629000,0 days 00:00:42.331000,1,122.158,10132.75,0.8850000000002183,True,False,False,19.0,0.0,0.0,32.198,47.629,42.331,0,0,0,0.0,122.84020000000001,0.29115150695106995,-2.3431099744046913,1,0,122.501,122.038,-0.46300000000000807,0.0,-0.3430000000000035,-0.10999999999999943,0.0,-0.2560000000000002,0.11343941114092033,-0.10999999999999943,0,1,2022,Singapore Grand Prix,0.0,19,0.0
OCO,20,0 days 00:02:02.038000,INTERMEDIATE,20.0,True,0 days 02:50:54.788000,27.3,14,27.6,0 days 00:00:31.946000,0 days 00:00:47.600000,0 days 00:00:42.492000,1,122.038,10254.788,0.9120000000002619,True,False,False,20.0,0.0,0.0,31.946,47.6,42.492,0,0,0,0.0,122.62280000000001,0.3179216884704148,-1.8394466977500212,1,1,122.158,121.732,-0.42600000000000193,0.0,-0.12000000000000455,-0.27500000000000097,0.0,0.16099999999999426,0.18346253023437484,-0.27500000000000097,0,1,2022,Singapore Grand Prix,0.0,19,0.0
OCO,23,0 days 00:02:01.732000,INTERMEDIATE,23.0,True,0 days 02:57:46.481000,27.3,13,27.6,0 days 00:00:32.166000,0 days 00:00:47.379000,0 days 00:00:42.187000,1,121.732,10666.481,1.095999999999549,True,False,False,23.0,0.0,0.0,32.166,47.379,42.187,0,0,0,0.0,122.4642,0.3798587895519611,-1.9275583983817435,1,1,122.038,121.105,-0.9329999999999927,0.0,-0.3059999999999974,-0.20100000000000287,0.0,-0.14400000000000546,0.19276540145990534,-0.20100000000000287,0,0,2022,Singapore Grand Prix,0.0,19,0.0
OCO,24,0 days 00:02:01.105000,INTERMEDIATE,24.0,True,0 days 02:59:47.586000,27.2,13,27.6,0 days 00:00:31.990000,0 days 00:00:47.073000,0 days 00:00:42.042000,1,121.105,10787.586,1.6190000000005966,True,False,False,24.0,0.0,0.0,31.99,47.073,42.042,0,0,0,0.0,122.21400000000001,0.36439470358374054,-3.043403180927828,1,1,121.732,121.171,-0.5609999999999928,0.0,-0.6269999999999953,-0.25633333333333513,0.0,-0.14499999999999602,0.1834625302343733,-0.25633333333333513,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,2,0 days 00:02:01.358000,INTERMEDIATE,2.0,True,0 days 02:12:03.464000,26.9,1,29.9,0 days 00:00:31.756000,0 days 00:00:47.539000,0 days 00:00:42.063000,1,121.358,7923.464,0.8890000000001237,True,False,False,2.0,0.0,0.0,31.756,47.539,42.063,0,0,0,0.0,121.64080000000001,0.48512235569994727,-0.5829457180796741,0,0,121.358,120.875,-0.4830000000000041,0.2530000000000001,0.0,-0.28899999999999676,0.0,0.021000000000000796,0.2670724620772401,0.0,0,1,2022,Singapore Grand Prix,0.0,19,0.0
PER,3,0 days 00:02:00.875000,INTERMEDIATE,3.0,True,0 days 02:14:04.339000,26.9,1,29.8,0 days 00:00:31.660000,0 days 00:00:47.618000,0 days 00:00:41.597000,1,120.875,8044.339,0.9530000000004293,True,False,False,3.0,0.0,0.0,31.66,47.618,41.597,0,0,0,0.0,,,0.0,0,0,121.358,120.31,-1.0480000000000018,0.0,-0.4830000000000041,0.0,0.0,0.0,0.0,0.0,0,1,2022,Singapore Grand Prix,0.0,19,0.0
PER,4,0 days 00:02:00.310000,INTERMEDIATE,4.0,True,0 days 02:16:04.649000,26.8,1,29.4,0 days 00:00:31.720000,0 days 00:00:47.296000,0 days 00:00:41.294000,1,120.31,8164.649,1.376999999999498,True,False,False,4.0,0.0,0.0,31.72,47.296,41.294,0,0,0,0.0,,,0.0,0,0,120.875,120.267,-0.6080000000000041,0.0,-0.5649999999999977,-0.24150000000000205,0.0,-0.3030000000000044,0.0,0.0,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,5,0 days 00:02:00.267000,INTERMEDIATE,5.0,True,0 days 02:18:04.916000,26.9,1,29.3,0 days 00:00:31.705000,0 days 00:00:47.054000,0 days 00:00:41.508000,1,120.267,8284.916,1.3290000000015425,True,False,False,5.0,0.0,0.0,31.705,47.054,41.508,0,0,0,0.0,120.84766666666667,0.5245343967113446,-1.1070135158099428,0,0,120.31,120.094,-0.21600000000000819,0.0,-0.043000000000006366,-0.34933333333333394,0.0,0.21400000000000574,0.18130361276047702,-0.5240000000000009,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,6,0 days 00:02:00.094000,INTERMEDIATE,6.0,True,0 days 02:20:05.010000,27.0,1,29.4,0 days 00:00:31.615000,0 days 00:00:46.953000,0 days 00:00:41.526000,1,120.094,8405.01,1.4639999999999418,True,False,False,6.0,0.0,0.0,31.615,46.953,41.526,0,0,0,0.0,120.7025,0.5174144051596061,-1.1760399284057492,0,0,120.267,120.714,0.44700000000000273,0.0,-0.17300000000000182,-0.3636666666666694,0.0,0.23200000000000642,0.21361179742701886,-0.3636666666666694,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,7,0 days 00:02:00.714000,INTERMEDIATE,7.0,True,0 days 02:22:05.724000,27.0,1,29.4,0 days 00:00:31.579000,0 days 00:00:47.212000,0 days 00:00:41.923000,12,120.714,8525.724,0.8879999999990105,True,False,False,7.0,0.0,0.0,31.579,47.212,41.923,0,0,1,0.0,120.5808,0.524254422966562,0.2540751096505255,0,0,120.094,119.58,-0.5139999999999958,0.0,0.6200000000000045,-0.2603333333333353,0.0,0.6290000000000049,0.21592290290750052,-0.2603333333333353,0,1,2022,Singapore Grand Prix,0.0,19,0.0
PER,11,0 days 00:01:59.580000,INTERMEDIATE,11.0,True,0 days 02:32:12.505000,27.0,1,29.1,0 days 00:00:31.409000,0 days 00:00:46.771000,0 days 00:00:41.400000,1,119.58,9132.505,1.1810000000004948,True,False,False,11.0,0.0,0.0,31.409,46.771,41.4,0,0,0,0.0,120.452,0.3279199597462771,-2.659185493541461,1,0,120.714,119.473,-1.2409999999999997,0.6200000000000045,-1.1340000000000003,0.13466666666666546,0.0,-0.10800000000000409,0.3420062864919336,0.13466666666666546,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,12,0 days 00:01:59.473000,INTERMEDIATE,12.0,True,0 days 02:34:11.978000,27.2,1,29.5,0 days 00:00:31.564000,0 days 00:00:46.597000,0 days 00:00:41.312000,1,119.473,9251.978,1.0360000000000582,True,False,False,12.0,0.0,0.0,31.564,46.597,41.312,0,0,0,0.0,120.19300000000001,0.4111496078071817,-1.7511873690943032,1,1,119.58,119.434,-0.1460000000000008,0.0,-0.10699999999999932,-0.2289999999999992,0.0,-0.08800000000000097,0.35726558748360193,-0.2289999999999992,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,13,0 days 00:01:59.434000,INTERMEDIATE,13.0,True,0 days 02:36:11.412000,27.2,1,29.1,0 days 00:00:31.385000,0 days 00:00:46.803000,0 days 00:00:41.246000,1,119.434,9371.412,1.2549999999991996,True,False,False,13.0,0.0,0.0,31.385,46.803,41.246,0,0,0,0.0,120.02559999999998,0.5100914623868917,-1.1597920052056694,0,1,119.473,119.429,-0.04399999999999693,0.0,-0.03900000000000148,-0.20699999999999838,0.0,-0.0659999999999954,0.30005866093149536,-0.20699999999999838,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,14,0 days 00:01:59.429000,INTERMEDIATE,14.0,True,0 days 02:38:10.841000,27.3,1,29.1,0 days 00:00:31.347000,0 days 00:00:46.698000,0 days 00:00:41.384000,1,119.429,9490.841,1.4290000000000873,True,False,False,14.0,0.0,0.0,31.347,46.698,41.384,0,0,0,0.0,119.859,0.5462856395696281,-0.7871339988705415,0,0,119.434,119.018,-0.4159999999999968,0.0,-0.0049999999999954525,-0.426666666666667,0.0,0.13799999999999812,0.3168078281861131,-0.426666666666667,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,15,0 days 00:01:59.018000,INTERMEDIATE,15.0,True,0 days 02:40:09.859000,27.3,1,28.7,0 days 00:00:31.399000,0 days 00:00:46.430000,0 days 00:00:41.189000,1,119.018,9609.859,1.768000000000029,True,False,False,15.0,0.0,0.0,31.399,46.43,41.189,0,0,0,0.0,119.726,0.5556397214022738,-1.2742069595262402,0,0,119.429,119.358,-0.07099999999999795,0.0,-0.41100000000000136,-0.050333333333332085,0.0,-0.05700000000000216,0.31122499899590556,-0.050333333333332085,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,16,0 days 00:01:59.358000,INTERMEDIATE,16.0,True,0 days 02:42:09.217000,27.3,1,28.7,0 days 00:00:31.537000,0 days 00:00:46.500000,0 days 00:00:41.321000,1,119.358,9729.217,1.7690000000002328,True,False,False,16.0,0.0,0.0,31.537,46.5,41.321,0,0,0,0.0,119.3868,0.21492952333263973,-0.1339974125165525,0,0,119.018,119.238,0.21999999999999886,0.0,0.3400000000000034,-0.1516666666666661,0.0,0.1319999999999979,0.09937907224360656,-0.1516666666666661,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,17,0 days 00:01:59.238000,INTERMEDIATE,17.0,True,0 days 02:44:08.455000,27.3,1,28.7,0 days 00:00:31.483000,0 days 00:00:46.387000,0 days 00:00:41.368000,1,119.238,9848.455,1.5139999999992142,True,False,False,17.0,0.0,0.0,31.483,46.387,41.368,0,0,0,0.0,119.3424,0.186027686111491,-0.5612067869157323,0,0,119.358,118.905,-0.45300000000000296,0.3400000000000034,-0.12000000000000455,-0.025333333333331137,0.0,0.17900000000000205,0.11304954665985932,-0.025333333333331137,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,18,0 days 00:01:58.905000,INTERMEDIATE,18.0,True,0 days 02:46:07.360000,27.3,1,28.6,0 days 00:00:31.494000,0 days 00:00:46.169000,0 days 00:00:41.242000,1,118.905,9967.36,1.72400000000016,True,False,False,18.0,0.0,0.0,31.494,46.169,41.242,0,0,0,0.0,119.2954,0.17408561112278967,-2.2425747738831476,1,0,119.238,118.717,-0.5210000000000008,0.21999999999999886,-0.3329999999999984,-0.0636666666666675,0.0,0.05299999999999727,0.11710977755934736,-0.0636666666666675,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,19,0 days 00:01:58.717000,INTERMEDIATE,19.0,True,0 days 02:48:06.077000,27.3,1,28.1,0 days 00:00:31.397000,0 days 00:00:46.030000,0 days 00:00:41.290000,1,118.717,10086.077,2.183000000000902,True,False,False,19.0,0.0,0.0,31.397,46.03,41.29,0,0,0,0.0,119.18960000000001,0.22274267664728115,-2.1217308111475583,1,1,118.905,118.519,-0.3859999999999957,0.0,-0.1880000000000024,-0.037666666666666515,0.0,0.04800000000000182,0.093490641242855,-0.037666666666666515,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,20,0 days 00:01:58.519000,INTERMEDIATE,20.0,True,0 days 02:50:04.596000,27.3,1,27.7,0 days 00:00:31.428000,0 days 00:00:45.891000,0 days 00:00:41.200000,1,118.519,10204.596,2.7710000000006403,True,False,False,20.0,0.0,0.0,31.428,45.891,41.2,0,0,0,0.0,119.0472,0.25646968631788764,-2.059502655394945,1,1,118.717,118.78,0.06300000000000239,0.0,-0.1979999999999933,-0.21366666666666845,0.0,-0.041999999999994486,0.09030780697149167,-0.21366666666666845,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,21,0 days 00:01:58.780000,INTERMEDIATE,21.0,True,0 days 02:52:03.376000,27.2,1,27.6,0 days 00:00:31.650000,0 days 00:00:45.895000,0 days 00:00:41.235000,12,118.78,10323.376,3.436999999999898,True,False,False,21.0,0.0,0.0,31.65,45.895,41.235,0,0,1,0.0,118.94739999999999,0.3505171893074504,-0.47758000208416107,0,1,118.519,118.332,-0.18700000000001182,0.0,0.2609999999999957,-0.2396666666666647,0.0,0.03499999999999659,0.08509112762209549,-0.2396666666666647,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,24,0 days 00:01:58.332000,INTERMEDIATE,24.0,True,0 days 02:58:45.470000,27.2,1,27.7,0 days 00:00:31.353000,0 days 00:00:45.798000,0 days 00:00:41.181000,1,118.332,10725.47,2.686999999999898,True,False,False,24.0,0.0,0.0,31.353,45.798,41.181,0,0,0,0.0,118.8318,0.2664877107860602,-1.875508624865833,1,0,118.78,118.161,-0.6189999999999998,0.2609999999999957,-0.4480000000000075,-0.041666666666666664,0.0,-0.019000000000005457,0.07943110222072901,-0.041666666666666664,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,25,0 days 00:01:58.161000,INTERMEDIATE,25.0,True,0 days 03:00:43.631000,27.2,1,27.6,0 days 00:00:31.381000,0 days 00:00:45.718000,0 days 00:00:41.062000,1,118.161,10843.631,3.1020000000007713,True,False,False,25.0,0.0,0.0,31.381,45.718,41.062,0,0,0,0.0,118.65059999999998,0.22621737333811395,-2.164290004677072,1,1,118.332,117.451,-0.8810000000000002,0.0,-0.17099999999999227,-0.12833333333333505,0.0,-0.11899999999999977,0.04283106349368283,-0.12833333333333505,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,31,0 days 00:01:57.451000,INTERMEDIATE,31.0,True,0 days 03:14:02.373000,27.1,1,27.7,0 days 00:00:31.131000,0 days 00:00:45.333000,0 days 00:00:40.987000,1,117.451,11642.373,3.1480000000010477,True,False,False,31.0,0.0,0.0,31.131,45.333,40.987,0,0,0,0.0,118.5018,0.2593158306004324,-4.052201508742973,1,1,118.161,117.603,-0.5580000000000069,0.0,-0.710000000000008,-0.11933333333333469,0.0,-0.07499999999999574,0.06695744917482972,-0.11933333333333469,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,32,0 days 00:01:57.603000,INTERMEDIATE,32.0,True,0 days 03:15:59.976000,27.0,1,27.7,0 days 00:00:31.085000,0 days 00:00:45.600000,0 days 00:00:40.918000,1,117.603,11759.976,2.7709999999988213,True,False,False,32.0,0.0,0.0,31.085,45.6,40.918,0,0,0,0.0,118.24860000000001,0.5015718293524715,-1.2871536282918534,0,1,117.451,116.945,-0.5060000000000002,0.0,0.15200000000000102,-0.44300000000000256,0.0,-0.06900000000000261,0.05799999999999774,-0.44300000000000256,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,33,0 days 00:01:56.945000,INTERMEDIATE,33.0,True,0 days 03:17:56.921000,27.1,1,27.7,0 days 00:00:31.151000,0 days 00:00:44.840000,0 days 00:00:40.954000,12,116.945,11876.921,2.6370000000006257,True,False,False,33.0,0.0,0.0,31.151,44.84,40.954,0,0,1,0.0,118.0654,0.5436380229527532,-2.0609301643666966,1,0,117.603,116.267,-1.3359999999999985,0.15200000000000102,-0.6580000000000013,-0.24299999999999974,0.0,0.036000000000001364,0.05901525226583164,-0.24299999999999974,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,34,0 days 00:01:56.267000,INTERMEDIATE,34.0,True,0 days 03:19:53.188000,27.1,1,28.0,0 days 00:00:31.181000,0 days 00:00:44.710000,0 days 00:00:40.376000,1,116.267,11993.188,25.02299999999923,True,False,False,34.0,0.0,0.0,31.181,44.71,40.376,0,0,0,0.0,117.69839999999999,0.5597694168137122,-2.5571243390675584,1,1,116.945,116.34,-0.6049999999999898,0.0,-0.6779999999999973,-0.40533333333333604,0.0,-0.5420000000000016,0.05937339471514113,-0.40533333333333604,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,40,0 days 00:01:56.340000,MEDIUM,5.0,True,0 days 03:35:23.693000,27.1,1,28.8,0 days 00:00:31.071000,0 days 00:00:44.575000,0 days 00:00:40.694000,1,116.34,12923.693,1.0540000000000873,False,True,False,5.0,0.0,0.0,31.071,44.575,40.694,0,0,0,0.0,117.28539999999998,0.7155381191802074,-1.3212433756612767,0,1,116.267,113.693,-2.573999999999998,0.0,0.0730000000000075,-0.39466666666666583,0.0,0.31800000000000495,0.2243517327769066,-0.39466666666666583,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,41,0 days 00:01:53.693000,MEDIUM,6.0,True,0 days 03:37:17.386000,27.0,1,29.2,0 days 00:00:30.169000,0 days 00:00:43.584000,0 days 00:00:39.940000,1,113.693,13037.386,0.6630000000004657,False,True,False,6.0,0.0,0.0,30.169,43.584,39.94,0,0,0,0.0,116.9212,0.6147919973453871,-5.250881621652622,1,0,116.34,112.701,-3.63900000000001,0.0730000000000075,-2.6470000000000056,-0.420999999999997,0.0,-0.43599999999999994,0.3100504797609599,-0.420999999999997,0,1,2022,Singapore Grand Prix,0.0,19,0.0
PER,42,0 days 00:01:52.701000,MEDIUM,7.0,True,0 days 03:39:10.087000,27.1,1,29.4,0 days 00:00:30.105000,0 days 00:00:42.773000,0 days 00:00:39.823000,1,112.701,13150.087,0.49500000000080036,False,True,False,7.0,0.0,0.0,30.105,42.773,39.823,0,0,0,0.0,116.16959999999999,1.4855934167866751,-2.3348245629026447,1,1,113.693,111.903,-1.789999999999992,0.0,-0.9920000000000044,-1.0839999999999985,0.0,-0.11699999999999733,0.3517780550290218,-1.0839999999999985,0,1,2022,Singapore Grand Prix,0.0,19,0.0
PER,43,0 days 00:01:51.903000,MEDIUM,8.0,True,0 days 03:41:01.990000,27.1,1,29.6,0 days 00:00:29.761000,0 days 00:00:42.541000,0 days 00:00:39.601000,1,111.903,13261.99,0.31600000000071304,False,True,False,8.0,0.0,0.0,29.761,42.541,39.601,0,0,0,0.0,115.1892,1.8707338666950712,-1.756636824994008,1,1,112.701,111.355,-1.3459999999999894,0.0,-0.7979999999999876,-1.1886666666666674,0.0,-0.2220000000000013,0.35005456717489297,-1.1886666666666674,0,1,2022,Singapore Grand Prix,0.0,19,0.0
PER,44,0 days 00:01:51.355000,MEDIUM,9.0,True,0 days 03:42:53.345000,27.2,1,29.6,0 days 00:00:29.592000,0 days 00:00:42.534000,0 days 00:00:39.229000,1,111.355,13373.345,0.5430000000014843,False,True,False,9.0,0.0,0.0,29.592,42.534,39.229,0,0,0,0.0,114.1808,2.0390257967960723,-1.3858578956873373,0,1,111.903,110.538,-1.365000000000009,0.0,-0.5480000000000018,-1.4789999999999992,0.0,-0.3719999999999999,0.33479725207952604,-1.4789999999999992,0,1,2022,Singapore Grand Prix,0.0,19,0.0
PER,45,0 days 00:01:50.538000,MEDIUM,10.0,True,0 days 03:44:43.883000,27.2,1,29.5,0 days 00:00:29.436000,0 days 00:00:42.049000,0 days 00:00:39.053000,1,110.538,13483.883,0.3330000000005384,False,True,False,10.0,0.0,0.0,29.436,42.049,39.053,0,0,0,0.0,113.19839999999999,1.9645528244360937,-1.3542013057162963,0,0,111.355,110.363,-0.9920000000000044,0.0,-0.8170000000000073,-0.7793333333333313,0.0,-0.17600000000000193,0.29796342057373637,-0.7793333333333313,0,1,2022,Singapore Grand Prix,0.0,19,0.0
PER,46,0 days 00:01:50.363000,MEDIUM,11.0,True,0 days 03:46:34.246000,27.3,1,29.7,0 days 00:00:29.385000,0 days 00:00:42.163000,0 days 00:00:38.815000,1,110.363,13594.246,0.7680000000000291,False,True,False,11.0,0.0,0.0,29.385,42.163,38.815,0,0,0,0.0,112.03799999999998,1.2158647128689088,-1.377620373608603,0,0,110.538,110.501,-0.03699999999999193,0.0,-0.17499999999999716,-0.7209999999999989,0.0,-0.23799999999999955,0.13450204459412538,-0.7209999999999989,0,1,2022,Singapore Grand Prix,0.0,19,0.0
PER,47,0 days 00:01:50.501000,MEDIUM,12.0,True,0 days 03:48:24.747000,27.3,1,29.4,0 days 00:00:29.560000,0 days 00:00:41.777000,0 days 00:00:39.164000,1,110.501,13704.747,0.4180000000014843,False,True,False,12.0,0.0,0.0,29.56,41.777,39.164,0,0,0,0.0,111.372,0.9698102907268855,-0.8981137943454582,0,0,110.363,109.5,-0.8629999999999995,0.0,0.13800000000000523,-0.5133333333333354,0.0,0.34900000000000375,0.09467312184564369,-0.5133333333333354,0,1,2022,Singapore Grand Prix,0.0,19,0.0
PER,48,0 days 00:01:49.500000,MEDIUM,13.0,True,0 days 03:50:14.247000,27.4,1,29.3,0 days 00:00:29.316000,0 days 00:00:41.753000,0 days 00:00:38.431000,1,109.5,13814.247,1.3870000000006257,False,True,False,13.0,0.0,0.0,29.316,41.753,38.431,0,0,0,0.0,110.93200000000002,0.6683053194459515,-2.14273320641409,1,0,110.501,109.189,-1.3120000000000118,0.13800000000000523,-1.0010000000000048,-0.2846666666666664,0.0,-0.38400000000000034,0.2784927288099296,-0.2846666666666664,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,49,0 days 00:01:49.189000,MEDIUM,14.0,True,0 days 03:52:03.436000,27.5,1,29.2,0 days 00:00:29.400000,0 days 00:00:41.537000,0 days 00:00:38.252000,1,109.189,13923.436,1.375,False,True,False,14.0,0.0,0.0,29.4,41.537,38.252,0,0,0,0.0,110.4514,0.6594371084491227,-1.9143599652269359,1,1,109.5,109.285,-0.2150000000000034,0.0,-0.31100000000000705,-0.3459999999999989,0.0,-0.17899999999999494,0.3001886073787628,-0.3459999999999989,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,50,0 days 00:01:49.285000,MEDIUM,15.0,True,0 days 03:53:52.721000,27.5,1,28.8,0 days 00:00:29.228000,0 days 00:00:41.490000,0 days 00:00:38.567000,1,109.285,14032.721,1.4260000000012951,False,True,False,15.0,0.0,0.0,29.228,41.49,38.567,0,0,0,0.0,110.01820000000001,0.6281478329181166,-1.167241151806359,0,1,109.189,109.565,0.3760000000000048,0.0,0.09600000000000364,-0.39133333333333553,0.0,0.3149999999999977,0.2784067168729965,-0.39133333333333553,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,51,0 days 00:01:49.565000,MEDIUM,16.0,True,0 days 03:55:42.286000,27.5,1,28.8,0 days 00:00:29.236000,0 days 00:00:41.654000,0 days 00:00:38.675000,1,109.565,14142.286,1.9599999999991269,False,True,False,16.0,0.0,0.0,29.236,41.654,38.675,0,0,0,0.0,109.76759999999999,0.6188027149259393,-0.32740644976684957,0,0,109.285,108.841,-0.4440000000000026,0.09600000000000364,0.28000000000000114,-0.40533333333333604,0.0,0.4229999999999947,0.33667981822497167,-0.40533333333333604,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,52,0 days 00:01:48.841000,MEDIUM,17.0,True,0 days 03:57:31.127000,27.6,1,28.7,0 days 00:00:29.278000,0 days 00:00:41.605000,0 days 00:00:37.958000,1,108.841,14251.127,2.675999999999476,False,True,False,17.0,0.0,0.0,29.278,41.605,37.958,0,0,0,0.0,109.60799999999999,0.5222193025920262,-1.4687316156124546,0,0,109.565,108.578,-0.9869999999999948,0.3760000000000048,-0.7240000000000038,0.021666666666665908,0.0,-0.29400000000000404,0.3621245642040854,0.021666666666665908,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,53,0 days 00:01:48.578000,MEDIUM,18.0,True,0 days 03:59:19.705000,27.6,1,28.5,0 days 00:00:29.122000,0 days 00:00:41.378000,0 days 00:00:38.078000,1,108.578,14359.705,2.936999999999898,False,True,False,18.0,0.0,0.0,29.122,41.378,38.078,0,0,0,0.0,109.276,0.2874769555976265,-2.428020703603681,1,0,108.841,108.576,-0.26500000000000057,0.0,-0.262999999999991,-0.11599999999999966,0.0,0.12000000000000455,0.3678501053418344,-0.11599999999999966,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,54,0 days 00:01:48.576000,MEDIUM,19.0,True,0 days 04:01:08.281000,27.6,1,28.6,0 days 00:00:29.155000,0 days 00:00:41.456000,0 days 00:00:37.965000,1,108.576,14468.281,3.113999999999578,False,True,False,19.0,0.0,0.0,29.155,41.456,37.965,0,0,0,0.0,109.0916,0.3865175287094544,-1.3339627874615314,0,1,108.578,108.645,0.06699999999999307,0.0,-0.0020000000000095497,-0.23566666666666455,0.0,0.007000000000005002,0.3087822857613419,-0.23566666666666455,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,55,0 days 00:01:48.645000,MEDIUM,20.0,True,0 days 04:02:56.926000,27.5,1,28.6,0 days 00:00:29.235000,0 days 00:00:41.506000,0 days 00:00:37.904000,1,108.645,14576.926,3.485000000000582,False,True,False,20.0,0.0,0.0,29.235,41.506,37.904,0,0,0,0.0,108.96900000000001,0.4412442634184144,-0.7342871666815891,0,0,108.576,108.251,-0.32499999999998863,0.0,0.06900000000000261,-0.3296666666666681,0.0,-0.05399999999999494,0.28010301676347493,-0.3296666666666681,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,56,0 days 00:01:48.251000,MEDIUM,21.0,True,0 days 04:04:45.177000,27.5,1,29.1,0 days 00:00:29.165000,0 days 00:00:41.311000,0 days 00:00:37.775000,1,108.251,14685.177,4.246000000001004,False,True,False,21.0,0.0,0.0,29.165,41.311,37.775,0,0,0,0.0,108.84099999999998,0.4189230239550618,-1.4083732959572657,0,0,108.645,108.165,-0.47999999999998977,0.06900000000000261,-0.39399999999999125,-0.06533333333333265,0.0,-0.1290000000000049,0.2619967557051032,-0.06533333333333265,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,57,0 days 00:01:48.165000,MEDIUM,22.0,True,0 days 04:06:33.342000,27.5,1,29.2,0 days 00:00:29.113000,0 days 00:00:41.536000,0 days 00:00:37.516000,1,108.165,14793.342,5.149999999999636,False,True,False,22.0,0.0,0.0,29.113,41.536,37.516,0,0,0,0.0,108.5782,0.2124798813997186,-1.944654699908621,1,0,108.251,109.009,0.7579999999999956,0.0,-0.08599999999999852,-0.10899999999999939,0.0,-0.25900000000000034,0.1548725282288672,-0.10899999999999939,0,0,2022,Singapore Grand Prix,0.0,19,0.0
PER,58,0 days 00:01:49.009000,MEDIUM,23.0,True,0 days 04:08:22.351000,27.6,1,29.4,0 days 00:00:29.191000,0 days 00:00:41.902000,0 days 00:00:37.916000,1,109.009,14902.351,7.322000000000116,False,True,False,23.0,0.0,0.0,29.191,41.902,37.916,0,0,0,0.0,108.44300000000001,0.21844106756659099,2.59108786779503,0,1,108.165,109.652,1.4869999999999948,0.0,0.8439999999999941,-0.1369999999999957,0.0,0.3999999999999986,0.14251491150051918,-0.1369999999999957,0,0,2022,Singapore Grand Prix,0.0,19,0.0
RIC,2,0 days 00:02:08.435000,INTERMEDIATE,2.0,True,0 days 02:12:24.406000,26.9,13,29.9,0 days 00:00:33.224000,0 days 00:00:51.213000,0 days 00:00:43.998000,1,128.435,7944.406,0.9570000000003347,True,False,False,2.0,0.0,0.0,33.224,51.213,43.998,0,0,0,0.0,108.7444,0.6088471072442099,32.34079585123505,0,0,128.435,125.767,-2.6680000000000064,20.269999999999996,0.0,0.46699999999999875,0.0,6.481999999999999,0.40666116116491907,0.0,0,1,2022,Singapore Grand Prix,0.0,19,0.0
