Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
ALB,27,0 days 00:01:19.006000,HARD,9.0,True,0 days 01:39:55.375000,21.4,16,41.9,0 days 00:00:22.393000,0 days 00:00:25.204000,0 days 00:00:31.409000,1,79.006,5995.375,0.5860000000002401,True,False,9.0,0.0,0.0,22.393,25.204,31.409,0,0,0,0.0,79.26140000000001,0.23388950382601947,-1.091968625449691,0,0,79.115,79.248,0.13300000000000978,0.06599999999998829,-0.10899999999999466,-0.1330000000000003,0.0,0.0589999999999975,0.08952820784534883,-0.1330000000000003,0,1,2022,Canadian Grand Prix,0.0,14,0.0
ALB,28,0 days 00:01:19.248000,HARD,10.0,True,0 days 01:41:14.623000,21.2,16,41.9,0 days 00:00:22.477000,0 days 00:00:25.284000,0 days 00:00:31.487000,1,79.248,6074.623,0.4610000000002401,True,False,10.0,0.0,0.0,22.477,25.284,31.487,0,0,0,0.0,79.15899999999999,0.20357676684725182,0.4371815181974647,0,0,79.006,79.244,0.23799999999999955,0.0,0.24200000000000443,-0.03500000000000133,0.0,0.1369999999999969,0.08780261955089917,-0.03500000000000133,0,1,2022,Canadian Grand Prix,0.0,14,0.0
ALB,29,0 days 00:01:19.244000,HARD,11.0,True,0 days 01:42:33.867000,21.2,16,41.9,0 days 00:00:22.377000,0 days 00:00:25.434000,0 days 00:00:31.433000,1,79.244,6153.867,0.3829999999998108,True,False,11.0,0.0,0.0,22.377,25.434,31.433,0,0,0,0.0,79.1058,0.09154070132995754,1.5097109590831859,0,0,79.248,79.225,-0.023000000000010346,0.24200000000000443,-0.0040000000000048885,0.06633333333333269,0.0,0.027000000000001023,0.08692352961080076,0.06633333333333269,0,1,2022,Canadian Grand Prix,0.0,14,0.0
ALB,30,0 days 00:01:19.225000,HARD,12.0,True,0 days 01:43:53.092000,21.2,16,42.0,0 days 00:00:22.451000,0 days 00:00:25.339000,0 days 00:00:31.435000,1,79.225,6233.092,0.5360000000000582,True,False,12.0,0.0,0.0,22.451,25.339,31.435,0,0,0,0.0,79.1324,0.11073978508188072,0.8361945070736957,0,0,79.244,79.254,0.010000000000005116,0.23799999999999955,-0.019000000000005457,0.04300000000000163,0.0,0.0259999999999998,0.08696723520958777,0.04300000000000163,0,1,2022,Canadian Grand Prix,0.0,14,0.0
ALB,31,0 days 00:01:19.254000,HARD,13.0,True,0 days 01:45:12.346000,21.2,16,41.9,0 days 00:00:22.433000,0 days 00:00:25.314000,0 days 00:00:31.507000,1,79.254,6312.346,0.5500000000001819,True,False,13.0,0.0,0.0,22.433,25.314,31.507,0,0,0,0.0,79.1676,0.10544809149520987,0.8193604907864704,0,0,79.225,79.155,-0.06999999999999318,0.2189999999999941,0.029000000000010573,0.07299999999999802,0.0,0.07400000000000162,0.045238258145068266,0.07299999999999802,0,1,2022,Canadian Grand Prix,0.0,14,0.0
ALB,32,0 days 00:01:19.155000,HARD,14.0,True,0 days 01:46:31.501000,21.3,16,41.9,0 days 00:00:22.315000,0 days 00:00:25.278000,0 days 00:00:31.562000,1,79.155,6391.501,0.6660000000001673,True,False,14.0,0.0,0.0,22.315,25.278,31.562,0,0,0,0.0,79.19539999999999,0.10643213800343727,-0.37958459500913505,0,0,79.254,78.934,-0.3200000000000074,0.24800000000000466,-0.09900000000000375,0.002000000000000076,0.0,0.12900000000000134,0.04545657268206486,0.002000000000000076,0,1,2022,Canadian Grand Prix,0.0,14,0.0
ALB,33,0 days 00:01:18.934000,HARD,15.0,True,0 days 01:47:50.435000,21.5,16,41.9,0 days 00:00:22.289000,0 days 00:00:25.238000,0 days 00:00:31.407000,1,78.934,6470.435,0.6939999999995052,True,False,15.0,0.0,0.0,22.289,25.238,31.407,0,0,0,0.0,79.2252,0.04071486215110228,-7.15217944050241,1,0,79.155,79.184,0.028999999999996362,0.0,-0.22100000000000364,-0.029666666666666213,0.0,-0.027999999999998693,0.05338820094365305,-0.029666666666666213,0,1,2022,Canadian Grand Prix,0.0,14,0.0
ALB,34,0 days 00:01:19.184000,HARD,16.0,True,0 days 01:49:09.619000,21.6,16,41.8,0 days 00:00:22.435000,0 days 00:00:25.265000,0 days 00:00:31.484000,1,79.184,6549.619,0.535000000000764,True,False,16.0,0.0,0.0,22.435,25.265,31.484,0,0,0,0.0,79.1624,0.1334065215796502,0.16191112506517188,0,1,78.934,79.201,0.2669999999999959,0.0,0.25,-0.09699999999999893,0.0,0.07700000000000173,0.05896863573120868,-0.09699999999999893,0,1,2022,Canadian Grand Prix,0.0,14,0.0
ALB,35,0 days 00:01:19.201000,HARD,17.0,True,0 days 01:50:28.820000,21.6,16,41.8,0 days 00:00:22.536000,0 days 00:00:25.235000,0 days 00:00:31.430000,1,79.201,6628.82,0.6100000000005821,True,False,17.0,0.0,0.0,22.536,25.235,31.43,0,0,0,0.0,79.1504,0.12676474273228128,0.39916461714321066,0,0,79.184,79.268,0.08400000000000318,0.25,0.016999999999995907,-0.023333333333335798,0.0,0.022999999999999687,0.05926466063346679,-0.023333333333335798,0,1,2022,Canadian Grand Prix,0.0,14,0.0
ALB,36,0 days 00:01:19.268000,HARD,18.0,True,0 days 01:51:48.088000,21.6,15,41.8,0 days 00:00:22.326000,0 days 00:00:25.467000,0 days 00:00:31.475000,1,79.268,6708.088,1.8960000000006403,True,False,18.0,0.0,0.0,22.326,25.467,31.475,0,0,0,0.0,79.1456,0.12364990901727911,0.9898915492359522,0,0,79.201,80.493,1.2920000000000016,0.2669999999999959,0.06700000000000728,0.015333333333330756,0.0,0.06800000000000139,0.05965316420777688,0.015333333333330756,0,0,2022,Canadian Grand Prix,0.0,14,0.0
ALB,37,0 days 00:01:20.493000,HARD,19.0,True,0 days 01:53:08.581000,21.6,15,41.9,0 days 00:00:23.745000,0 days 00:00:25.264000,0 days 00:00:31.484000,1,80.493,6788.581,0.5370000000002619,True,False,19.0,0.0,0.0,23.745,25.264,31.484,0,0,0,0.0,79.14840000000001,0.12683572052060685,10.601114532096895,0,0,79.268,79.027,-0.24099999999999966,0.3340000000000032,1.2249999999999943,0.1113333333333344,0.0,0.054000000000002046,0.05923428061519773,0.1113333333333344,0,1,2022,Canadian Grand Prix,0.0,14,0.0
ALB,38,0 days 00:01:19.027000,HARD,20.0,True,0 days 01:54:27.608000,21.7,15,42.0,0 days 00:00:22.319000,0 days 00:00:25.343000,0 days 00:00:31.365000,1,79.027,6867.608,0.6970000000001164,True,False,20.0,0.0,0.0,22.319,25.343,31.365,0,0,0,0.0,79.416,0.6152653898928473,-0.6322474925295941,0,0,80.493,79.068,-1.4249999999999972,1.5589999999999975,-1.465999999999994,0.4363333333333325,0.0,-0.06500000000000128,0.04258755686817437,0.4363333333333325,0,1,2022,Canadian Grand Prix,0.0,14,0.0
