Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,Position,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,TyreAge,AirTemp,TrackTemp,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,RaceKey
ALB,26,0 days 00:01:34.460000,HARD,4.0,True,0 days 01:41:36.863000,13,0 days 00:00:35.275000,0 days 00:00:29.551000,0 days 00:00:29.634000,1,94.46,6096.863,1.7779999999993379,True,False,4.0,0.0,0.0,0.0,0.0,35.275,29.551,29.634,0,0,0,0.0,95.50040000000001,0.8067070719908179,-1.2896874666444744,0,1,94.623,94.067,-0.5560000000000116,0.0,-0.16300000000001091,-0.4103333333333315,0.0,0.13800000000000168,0.3426757943012628,-0.4103333333333315,0,0,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,27,0 days 00:01:34.067000,HARD,5.0,True,0 days 01:43:10.930000,13,0 days 00:00:35.171000,0 days 00:00:29.368000,0 days 00:00:29.528000,1,94.067,6190.93,3.9589999999998327,True,False,5.0,0.0,0.0,0.0,0.0,35.171,29.368,29.528,0,0,0,0.0,95.2132,0.882697400018829,-1.2985197418453454,0,0,94.46,94.532,0.07200000000000273,0.0,-0.3930000000000007,-0.6610000000000014,0.0,0.03200000000000003,0.3289174668514902,-0.6610000000000014,0,0,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,28,0 days 00:01:34.532000,HARD,6.0,True,0 days 01:44:45.462000,12,0 days 00:00:35.299000,0 days 00:00:29.466000,0 days 00:00:29.767000,1,94.532,6285.462,1.7859999999991487,True,False,6.0,0.0,0.0,0.0,0.0,35.299,29.466,29.767,0,0,0,0.0,94.8558,0.9193876766631167,-0.3521909290488052,0,0,94.067,94.231,0.16400000000000148,0.0,0.4650000000000034,-0.206333333333338,0.0,0.2710000000000008,0.31388963028427835,-0.206333333333338,0,0,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,29,0 days 00:01:34.231000,HARD,7.0,True,0 days 01:46:19.693000,11,0 days 00:00:35.281000,0 days 00:00:29.436000,0 days 00:00:29.514000,1,94.231,6379.693,1.7049999999999272,True,False,7.0,0.0,0.0,0.0,0.0,35.281,29.436,29.514,0,0,0,0.0,94.4736,0.24308085074725183,-0.9980218485094012,0,0,94.532,94.185,-0.3469999999999942,0.4650000000000034,-0.30100000000000193,-0.03033333333333606,0.0,-0.013999999999999346,0.32418713731423865,-0.03033333333333606,0,0,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,30,0 days 00:01:34.185000,HARD,8.0,True,0 days 01:47:53.878000,11,0 days 00:00:35.179000,0 days 00:00:29.513000,0 days 00:00:29.493000,1,94.185,6473.878,3.005000000000109,True,False,8.0,0.0,0.0,0.0,0.0,35.179,29.513,29.493,0,0,0,0.0,94.3826,0.22841256532863483,-0.8651012684687106,0,0,94.231,93.923,-0.3079999999999927,0.16400000000000148,-0.04599999999999227,-0.07633333333333307,0.0,-0.021000000000000796,0.12016530281241787,-0.07633333333333307,0,0,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,31,0 days 00:01:33.923000,HARD,9.0,True,0 days 01:49:27.801000,10,0 days 00:00:34.891000,0 days 00:00:29.474000,0 days 00:00:29.558000,1,93.923,6567.801,0.7729999999992287,True,False,9.0,0.0,0.0,0.0,0.0,34.891,29.474,29.558,0,0,0,0.0,94.29499999999999,0.1946625284948431,-1.9109995276252691,1,0,94.185,93.781,-0.40399999999999636,0.11800000000000921,-0.26200000000000045,0.039333333333336405,0.0,0.06500000000000128,0.12367174293265266,0.039333333333336405,0,1,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,32,0 days 00:01:33.781000,HARD,10.0,True,0 days 01:51:01.582000,10,0 days 00:00:34.890000,0 days 00:00:29.330000,0 days 00:00:29.561000,1,93.781,6661.582,2.7379999999993743,True,False,10.0,0.0,0.0,0.0,0.0,34.89,29.33,29.561,0,0,0,0.0,94.1876,0.22641731382560495,-1.7957990629337466,1,1,93.923,93.93,0.007000000000005002,0.0,-0.1419999999999959,-0.2029999999999982,0.0,0.06800000000000139,0.11952949426815158,-0.2029999999999982,0,0,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,33,0 days 00:01:33.930000,HARD,11.0,True,0 days 01:52:35.512000,10,0 days 00:00:35.040000,0 days 00:00:29.337000,0 days 00:00:29.553000,1,93.93,6755.512,3.992000000000189,True,False,11.0,0.0,0.0,0.0,0.0,35.04,29.337,29.553,0,0,0,0.0,94.1304,0.2913242180114801,-0.6878933765544016,0,1,93.781,93.79,0.009000000000000341,0.0,0.1490000000000009,-0.14999999999999622,0.0,0.060000000000002274,0.11799872880671244,-0.14999999999999622,0,0,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,34,0 days 00:01:33.790000,HARD,12.0,True,0 days 01:54:09.302000,10,0 days 00:00:34.941000,0 days 00:00:29.301000,0 days 00:00:29.548000,1,93.79,6849.302,5.382000000000517,True,False,12.0,0.0,0.0,0.0,0.0,34.941,29.301,29.548,0,0,0,0.0,94.01,0.19096858380372528,-1.1520219484169796,0,0,93.93,93.819,-0.1110000000000042,0.1490000000000009,-0.14000000000000057,-0.08499999999999848,0.0,-0.005000000000002558,0.04498110714511235,-0.08499999999999848,0,0,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,35,0 days 00:01:33.819000,HARD,13.0,True,0 days 01:55:43.121000,9,0 days 00:00:34.874000,0 days 00:00:29.345000,0 days 00:00:29.600000,1,93.819,6943.121,6.752999999999702,True,False,13.0,0.0,0.0,0.0,0.0,34.874,29.345,29.6,0,0,0,0.0,93.9218,0.1632014093076453,-0.6298965213358991,0,0,93.79,93.738,-0.05200000000000671,0.009000000000000341,0.028999999999996362,-0.04433333333333186,0.0,0.052000000000003155,0.0428287286759733,-0.04433333333333186,0,0,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
