Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_MEDIUM,compound_SOFT,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
PER,38,0 days 00:01:16.028000,MEDIUM,18.0,True,0 days 02:18:03.074000,20.5,4,47.5,0 days 00:00:19.569000,0 days 00:00:38.954000,0 days 00:00:17.505000,1,76.028,8283.074,5.320999999999913,True,False,18.0,0.0,0.0,19.569,38.954,17.505,0,0,0,0.0,75.79159999999999,0.22975051686599834,1.0289421900969975,0,0,76.062,76.126,0.06400000000000716,0.5349999999999966,-0.033999999999991815,0.10999999999999943,0.0,0.045999999999999375,0.06227519570422953,0.10999999999999943,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,39,0 days 00:01:16.126000,MEDIUM,19.0,True,0 days 02:19:19.200000,20.5,4,47.5,0 days 00:00:19.490000,0 days 00:00:39.038000,0 days 00:00:17.598000,1,76.126,8359.2,5.370999999999185,True,False,19.0,0.0,0.0,19.49,39.038,17.598,0,0,0,0.0,75.869,0.23151241867380806,1.1100916377281167,0,0,76.028,76.415,0.38700000000000045,0.5010000000000048,0.09799999999999898,0.1670000000000016,0.0,0.09299999999999997,0.05025435304528437,0.1670000000000016,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,40,0 days 00:01:16.415000,MEDIUM,20.0,True,0 days 02:20:35.615000,20.4,4,47.0,0 days 00:00:19.450000,0 days 00:00:39.300000,0 days 00:00:17.665000,1,76.415,8435.615,4.945999999999913,True,False,20.0,0.0,0.0,19.45,39.3,17.665,0,0,0,0.0,75.9478,0.24011705478828343,1.9457176851179774,0,0,76.126,76.078,-0.04800000000000182,0.5990000000000038,0.2890000000000015,0.043333333333336554,0.0,0.16000000000000014,0.051504368746739214,0.043333333333336554,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,41,0 days 00:01:16.078000,MEDIUM,21.0,True,0 days 02:21:51.693000,20.5,4,46.6,0 days 00:00:19.552000,0 days 00:00:38.912000,0 days 00:00:17.614000,1,76.078,8511.693,4.811999999999898,True,False,21.0,0.0,0.0,19.552,38.912,17.614,0,0,0,0.0,76.12539999999998,0.1689076670853248,-0.28062669278380054,0,0,76.415,76.038,-0.37700000000000955,0.41900000000001114,-0.3370000000000033,0.11766666666666954,0.0,0.10900000000000176,0.0435488231758334,0.11766666666666954,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,42,0 days 00:01:16.038000,MEDIUM,22.0,True,0 days 02:23:07.731000,20.5,4,47.1,0 days 00:00:19.551000,0 days 00:00:38.843000,0 days 00:00:17.644000,1,76.038,8587.731,4.959000000000742,True,False,22.0,0.0,0.0,19.551,38.843,17.644,0,0,0,0.0,76.1418,0.1567456538479048,-0.6622193180598626,0,0,76.078,76.308,0.23000000000000398,0.04999999999999716,-0.04000000000000625,0.01666666666666572,0.0,0.045999999999999375,0.043154374054086675,0.01666666666666572,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,43,0 days 00:01:16.308000,MEDIUM,23.0,True,0 days 02:24:24.039000,20.5,4,46.9,0 days 00:00:19.420000,0 days 00:00:39.176000,0 days 00:00:17.712000,1,76.308,8664.039,4.916999999999462,True,False,23.0,0.0,0.0,19.42,39.176,17.712,0,0,0,0.0,76.13700000000001,0.16013119621175328,1.0678743683015168,0,0,76.038,76.369,0.33100000000000307,0.009999999999990905,0.27000000000001023,-0.029333333333336025,0.0,0.09799999999999898,0.047798535542420646,-0.029333333333336025,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,44,0 days 00:01:16.369000,MEDIUM,24.0,True,0 days 02:25:40.408000,20.3,4,47.1,0 days 00:00:19.518000,0 days 00:00:39.021000,0 days 00:00:17.830000,1,76.369,8740.408,5.108000000000175,True,False,24.0,0.0,0.0,19.518,39.021,17.83,0,0,0,0.0,76.19300000000001,0.16143729432881962,1.0902065766879516,0,0,76.308,76.32,0.011999999999986244,0.27000000000001023,0.06099999999999284,-0.03566666666666644,0.0,0.21599999999999753,0.04075168708164155,-0.03566666666666644,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,45,0 days 00:01:16.320000,MEDIUM,25.0,True,0 days 02:26:56.728000,20.3,4,47.1,0 days 00:00:19.574000,0 days 00:00:38.997000,0 days 00:00:17.749000,1,76.32,8816.728,5.269000000000233,True,False,25.0,0.0,0.0,19.574,38.997,17.749,0,0,0,0.0,76.24159999999999,0.17242766599421191,0.4546834149145983,0,0,76.369,75.224,-1.144999999999996,0.33100000000000307,-0.049000000000006594,0.09699999999999893,0.0,0.10500000000000043,0.06466993118907668,0.09699999999999893,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,48,0 days 00:01:15.224000,SOFT,5.0,True,0 days 02:31:05.525000,20.3,6,46.2,0 days 00:00:19.338000,0 days 00:00:38.511000,0 days 00:00:17.375000,1,75.224,9065.525,1.5050000000010186,False,True,5.0,0.0,0.0,19.338,38.511,17.375,0,0,0,0.0,76.22260000000001,0.15264272010223823,-6.542074193457508,1,0,76.32,74.977,-1.3429999999999893,0.2819999999999965,-1.0959999999999894,0.09399999999999882,0.0,-0.33699999999999974,0.06202177037137764,0.09399999999999882,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,49,0 days 00:01:14.977000,SOFT,6.0,True,0 days 02:32:20.502000,20.2,6,45.4,0 days 00:00:19.261000,0 days 00:00:38.312000,0 days 00:00:17.404000,1,74.977,9140.502,2.941999999999098,False,True,6.0,0.0,0.0,19.261,38.312,17.404,0,0,0,0.0,76.0518,0.48052804288636675,-2.236706090125442,1,1,75.224,75.34,0.11599999999999966,0.0,-0.2469999999999999,-0.3613333333333344,0.0,0.028999999999999915,0.2119511736226051,-0.3613333333333344,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,50,0 days 00:01:15.340000,SOFT,7.0,True,0 days 02:33:35.842000,20.3,6,43.2,0 days 00:00:19.303000,0 days 00:00:38.566000,0 days 00:00:17.471000,1,75.34,9215.842,3.963999999999942,False,True,7.0,0.0,0.0,19.303,38.566,17.471,0,0,0,0.0,75.83959999999999,0.680714551041914,-0.733934656215722,0,1,74.977,74.778,-0.19899999999999807,0.0,0.36299999999999955,-0.46399999999999864,0.0,0.09600000000000009,0.21167829364391544,-0.46399999999999864,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,51,0 days 00:01:14.778000,SOFT,8.0,True,0 days 02:34:50.620000,20.3,6,42.5,0 days 00:00:19.205000,0 days 00:00:38.198000,0 days 00:00:17.375000,1,74.778,9290.62,5.279999999998836,False,True,8.0,0.0,0.0,19.205,38.198,17.375,0,0,0,0.0,75.646,0.6512077241558073,-1.3329080227437815,0,0,75.34,74.749,-0.5910000000000082,0.36299999999999955,-0.5619999999999976,-0.3266666666666633,0.0,0.0,0.21150106382711112,-0.3266666666666633,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,52,0 days 00:01:14.749000,SOFT,9.0,True,0 days 02:36:05.369000,20.3,5,41.8,0 days 00:00:19.226000,0 days 00:00:38.195000,0 days 00:00:17.328000,1,74.749,9365.369,6.546999999998661,False,True,9.0,0.0,0.0,19.226,38.195,17.328,0,0,0,0.0,75.3278,0.5959708046541986,-0.9711885137323789,0,0,74.778,74.759,-0.019000000000005457,0.0,-0.029000000000010573,-0.14866666666666598,0.0,-0.0470000000000006,0.18190739402234316,-0.14866666666666598,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,53,0 days 00:01:14.759000,SOFT,10.0,True,0 days 02:37:20.128000,20.3,4,41.1,0 days 00:00:19.242000,0 days 00:00:38.218000,0 days 00:00:17.299000,1,74.759,9440.128,7.84099999999853,False,True,10.0,0.0,0.0,19.242,38.218,17.299,0,0,0,0.0,75.01360000000001,0.2634697326073014,-0.9663349086837575,0,0,74.749,74.477,-0.27199999999999136,0.0,0.010000000000005116,-0.07600000000000288,0.0,-0.028999999999999915,0.16764456448092788,-0.07600000000000288,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,54,0 days 00:01:14.477000,SOFT,11.0,True,0 days 02:38:34.605000,20.2,4,40.5,0 days 00:00:19.070000,0 days 00:00:38.119000,0 days 00:00:17.288000,1,74.477,9514.605,9.515000000001237,False,True,11.0,0.0,0.0,19.07,38.119,17.288,0,0,0,0.0,74.92060000000001,0.25247435513366395,-1.7570101318415274,1,0,74.759,74.124,-0.6350000000000051,0.010000000000005116,-0.2819999999999965,-0.19366666666666768,0.0,-0.010999999999999233,0.056184517440305816,-0.19366666666666768,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,55,0 days 00:01:14.124000,SOFT,12.0,True,0 days 02:39:48.729000,20.0,4,40.0,0 days 00:00:18.979000,0 days 00:00:38.054000,0 days 00:00:17.091000,1,74.124,9588.729,13.858000000000175,False,True,12.0,0.0,0.0,18.979,38.054,17.091,0,0,0,0.0,74.8206,0.3156632699573356,-2.2067819296624362,1,1,74.477,74.956,0.4789999999999992,0.0,-0.35300000000000864,-0.10033333333333398,0.0,-0.19699999999999918,0.05561204905413955,-0.10033333333333398,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,56,0 days 00:01:14.956000,SOFT,13.0,True,0 days 02:41:03.685000,20.0,4,39.6,0 days 00:00:19.275000,0 days 00:00:38.572000,0 days 00:00:17.109000,1,74.956,9663.685,13.631000000001222,False,True,13.0,0.0,0.0,19.275,38.572,17.109,0,0,0,0.0,74.5774,0.28209803260596483,1.3420866374096099,0,1,74.124,74.686,0.5620000000000118,0.0,0.8320000000000078,-0.20833333333333334,0.0,0.018000000000000682,0.08038781002117158,-0.20833333333333334,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,57,0 days 00:01:14.686000,SOFT,14.0,True,0 days 02:42:18.371000,20.0,4,39.6,0 days 00:00:19.150000,0 days 00:00:38.471000,0 days 00:00:17.065000,1,74.686,9738.371,13.59100000000035,False,True,14.0,0.0,0.0,19.15,38.471,17.065,0,0,0,0.0,74.61300000000001,0.32213273661668723,0.22661465818935872,0,0,74.956,74.36,-0.5960000000000036,0.8320000000000078,-0.269999999999996,0.06566666666666758,0.0,-0.0259999999999998,0.0838939807137556,0.06566666666666758,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,58,0 days 00:01:14.360000,SOFT,15.0,True,0 days 02:43:32.731000,19.9,4,38.7,0 days 00:00:19.020000,0 days 00:00:38.352000,0 days 00:00:16.988000,1,74.36,9812.731,13.753000000000611,False,True,15.0,0.0,0.0,19.02,38.352,16.988,0,0,0,0.0,74.60040000000001,0.31666907016656454,-0.759152132772425,0,0,74.686,74.543,-0.14300000000000068,0.5620000000000118,-0.3260000000000076,0.06966666666666772,0.0,-0.07700000000000173,0.08480271222077744,0.06966666666666772,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,59,0 days 00:01:14.543000,SOFT,16.0,True,0 days 02:44:47.274000,19.9,4,38.4,0 days 00:00:19.365000,0 days 00:00:38.206000,0 days 00:00:16.972000,1,74.543,9887.274,13.340000000000146,False,True,16.0,0.0,0.0,19.365,38.206,16.972,0,0,0,0.0,74.5206,0.316983911263898,0.07066604708955089,0,0,74.36,75.126,0.7660000000000053,0.2360000000000042,0.18300000000000693,0.07866666666666806,0.0,-0.015999999999998238,0.0846894326347746,0.07866666666666806,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,60,0 days 00:01:15.126000,SOFT,17.0,True,0 days 02:46:02.400000,19.8,4,38.0,0 days 00:00:19.294000,0 days 00:00:38.824000,0 days 00:00:17.008000,1,75.126,9962.4,12.622999999999593,False,True,17.0,0.0,0.0,19.294,38.824,17.008,0,0,0,0.0,74.53380000000001,0.3160873297051914,1.8735328636941089,0,0,74.543,75.048,0.5049999999999955,0.41900000000001114,0.5829999999999984,-0.13766666666666558,0.0,0.03599999999999781,0.0840136893607229,-0.13766666666666558,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,61,0 days 00:01:15.048000,SOFT,18.0,True,0 days 02:47:17.448000,19.8,4,37.9,0 days 00:00:19.226000,0 days 00:00:38.630000,0 days 00:00:17.192000,1,75.048,10037.448,12.05199999999968,False,True,18.0,0.0,0.0,19.226,38.63,17.192,0,0,0,0.0,74.7342,0.30887246559081794,1.0159532977462302,0,0,75.126,74.771,-0.355000000000004,0.7660000000000053,-0.07800000000000296,0.14666666666666592,0.0,0.21999999999999886,0.04369210454990722,0.14666666666666592,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,62,0 days 00:01:14.771000,SOFT,19.0,True,0 days 02:48:32.219000,19.9,4,37.6,0 days 00:00:19.058000,0 days 00:00:38.518000,0 days 00:00:17.195000,1,74.771,10112.219,11.621000000001004,False,True,19.0,0.0,0.0,19.058,38.518,17.195,0,0,0,0.0,74.7526,0.3275634289723903,0.05617232686116083,0,0,75.048,74.638,-0.4099999999999966,0.6880000000000024,-0.277000000000001,0.22933333333333414,0.0,0.22299999999999898,0.11489473443113021,0.22933333333333414,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,63,0 days 00:01:14.638000,SOFT,20.0,True,0 days 02:49:46.857000,19.8,4,37.6,0 days 00:00:19.066000,0 days 00:00:38.475000,0 days 00:00:17.097000,1,74.638,10186.857,11.264999999999418,False,True,20.0,0.0,0.0,19.066,38.475,17.097,0,0,0,0.0,74.7696,0.3254416998482983,-0.4043735024163648,0,0,74.771,74.349,-0.42199999999999704,0.41100000000000136,-0.13299999999999557,0.07599999999999814,0.0,0.08900000000000219,0.13766880547168248,0.07599999999999814,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,64,0 days 00:01:14.349000,SOFT,21.0,True,0 days 02:51:01.206000,19.9,4,37.8,0 days 00:00:18.963000,0 days 00:00:38.315000,0 days 00:00:17.071000,1,74.349,10261.206,11.001000000000204,False,True,21.0,0.0,0.0,18.963,38.315,17.071,0,0,0,0.0,74.8252,0.2538399101799155,-1.875985536169126,1,0,74.638,74.757,0.11899999999999977,0.09499999999999886,-0.2890000000000015,-0.16266666666666652,0.0,-0.0259999999999998,0.10800601835083001,-0.16266666666666652,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,65,0 days 00:01:14.757000,SOFT,22.0,True,0 days 02:52:15.963000,19.8,4,37.8,0 days 00:00:19.173000,0 days 00:00:38.509000,0 days 00:00:17.075000,1,74.757,10335.963,10.475000000000364,False,True,22.0,0.0,0.0,19.173,38.509,17.075,0,0,0,0.0,74.7864,0.3151750307371241,-0.09328150117487222,0,1,74.349,74.44,0.09099999999999397,0.0,0.40800000000000125,-0.23299999999999935,0.0,0.003999999999997783,0.11098333208189384,-0.23299999999999935,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,66,0 days 00:01:14.440000,SOFT,23.0,True,0 days 02:53:30.403000,19.7,4,37.1,0 days 00:00:19.204000,0 days 00:00:38.209000,0 days 00:00:17.027000,1,74.44,10410.403,10.40099999999984,False,True,23.0,0.0,0.0,19.204,38.209,17.027,0,0,0,0.0,74.71260000000001,0.25280684326209635,-1.0782935955471524,0,0,74.757,74.712,-0.045000000000001705,0.40800000000000125,-0.3170000000000073,-0.0046666666666652645,0.0,-0.04400000000000048,0.11696366957307709,-0.0046666666666652645,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,67,0 days 00:01:14.712000,SOFT,24.0,True,0 days 02:54:45.115000,19.7,4,37.0,0 days 00:00:19.136000,0 days 00:00:38.498000,0 days 00:00:17.078000,1,74.712,10485.115,9.695999999999913,False,True,24.0,0.0,0.0,19.136,38.498,17.078,0,0,0,0.0,74.59100000000001,0.18942676685237692,0.6387692827713847,0,0,74.44,74.699,0.25900000000000034,0.09099999999999397,0.27200000000000557,-0.0660000000000025,0.0,0.05099999999999838,0.10974379253515903,-0.0660000000000025,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,68,0 days 00:01:14.699000,SOFT,25.0,True,0 days 02:55:59.814000,19.7,4,36.8,0 days 00:00:18.986000,0 days 00:00:38.527000,0 days 00:00:17.186000,1,74.699,10559.814,9.393000000000029,False,True,25.0,0.0,0.0,18.986,38.527,17.186,0,0,0,0.0,74.5792,0.1768295789740633,0.6774884648544559,0,0,74.712,74.768,0.055999999999997385,0.36299999999999955,-0.01300000000000523,0.12099999999999984,0.0,0.15899999999999892,0.05489717661228203,0.12099999999999984,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,69,0 days 00:01:14.768000,SOFT,26.0,True,0 days 02:57:14.582000,19.6,4,36.6,0 days 00:00:19.311000,0 days 00:00:38.437000,0 days 00:00:17.020000,1,74.768,10634.582,8.962999999999738,False,True,26.0,0.0,0.0,19.311,38.437,17.02,0,0,0,0.0,74.59140000000001,0.18386489605181433,0.9604878570742856,0,0,74.699,75.652,0.953000000000003,0.3499999999999943,0.06900000000000261,-0.019333333333335645,0.0,-0.0070000000000014495,0.08118312632561006,-0.019333333333335645,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PER,70,0 days 00:01:15.652000,SOFT,27.0,True,0 days 02:58:30.234000,19.8,3,36.5,0 days 00:00:19.294000,0 days 00:00:38.935000,0 days 00:00:17.423000,1,75.652,10710.234,0.43800000000010186,False,True,27.0,0.0,0.0,19.294,38.935,17.423,0,0,0,0.0,74.67519999999999,0.13466885311810955,7.253347580997974,0,0,74.768,75.939,1.1709999999999923,0.32800000000000296,0.8840000000000003,0.10933333333333432,0.0,0.4029999999999987,0.07837282692362198,0.10933333333333432,0,1,2023,São Paulo Grand Prix,0.0,15,0.0
PIA,4,0 days 00:01:17.084000,MEDIUM,3.0,True,0 days 01:35:51.273000,20.9,16,49.8,0 days 00:00:20.226000,0 days 00:00:39.220000,0 days 00:00:17.638000,1,77.084,5751.273,0.9610000000002401,True,False,3.0,0.0,0.0,20.226,39.22,17.638,0,0,0,0.0,75.154,0.5948978903981482,3.2442542344675536,0,0,77.084,76.932,-0.15200000000000102,2.385000000000005,0.0,0.4133333333333316,0.0,0.6180000000000021,0.157501746022068,0.0,0,1,2023,São Paulo Grand Prix,0.0,15,0.0
PIA,5,0 days 00:01:16.932000,MEDIUM,4.0,True,0 days 01:37:08.205000,21.0,16,49.8,0 days 00:00:19.860000,0 days 00:00:39.414000,0 days 00:00:17.658000,1,76.932,5828.205,0.7520000000004075,True,False,4.0,0.0,0.0,19.86,39.414,17.658,0,0,0,0.0,,,0.0,0,0,77.084,76.738,-0.34600000000000364,0.0,-0.15200000000000102,0.0,0.0,0.0,0.0,0.0,0,1,2023,São Paulo Grand Prix,0.0,15,0.0
PIA,6,0 days 00:01:16.738000,MEDIUM,5.0,True,0 days 01:38:24.943000,21.1,16,49.6,0 days 00:00:19.801000,0 days 00:00:39.346000,0 days 00:00:17.591000,1,76.738,5904.943,0.4149999999999636,True,False,5.0,0.0,0.0,19.801,39.346,17.591,0,0,0,0.0,,,0.0,0,0,76.932,76.713,-0.2190000000000083,0.0,-0.19400000000000261,-0.07600000000000051,0.0,-0.0470000000000006,0.0,0.0,0,1,2023,São Paulo Grand Prix,0.0,15,0.0
PIA,7,0 days 00:01:16.713000,MEDIUM,6.0,True,0 days 01:39:41.656000,21.1,16,49.3,0 days 00:00:19.938000,0 days 00:00:39.209000,0 days 00:00:17.566000,1,76.713,5981.656,0.3100000000004002,True,False,6.0,0.0,0.0,19.938,39.209,17.566,0,0,0,0.0,76.918,0.17342433508594593,-1.182071708093436,0,0,76.738,76.641,-0.0969999999999942,0.0,-0.025000000000005684,-0.11533333333333455,0.0,-0.02500000000000213,0.371114986673045,-0.17300000000000182,0,1,2023,São Paulo Grand Prix,0.0,15,0.0
PIA,8,0 days 00:01:16.641000,MEDIUM,7.0,True,0 days 01:40:58.297000,21.0,16,49.4,0 days 00:00:19.547000,0 days 00:00:39.549000,0 days 00:00:17.545000,1,76.641,6058.297,0.16000000000076398,True,False,7.0,0.0,0.0,19.547,39.549,17.545,0,0,0,0.0,76.86675,0.1748053679572487,-1.2914363136445637,0,0,76.713,77.289,0.5760000000000076,0.0,-0.07199999999998852,-0.12366666666666977,0.0,-0.020999999999997243,0.3215737344166461,-0.12366666666666977,0,1,2023,São Paulo Grand Prix,0.0,15,0.0
PIA,9,0 days 00:01:17.289000,MEDIUM,8.0,True,0 days 01:42:15.586000,21.0,17,49.4,0 days 00:00:19.716000,0 days 00:00:39.867000,0 days 00:00:17.706000,1,77.289,6135.586,0.0,True,False,8.0,0.0,0.0,19.716,39.867,17.706,0,0,0,0.0,76.8216,0.18196235874488248,2.5686631192515414,0,0,76.641,78.311,1.6700000000000017,0.0,0.6479999999999961,-0.09699999999999893,0.0,0.1609999999999978,0.2872603348880603,-0.09699999999999893,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PIA,10,0 days 00:01:18.311000,MEDIUM,9.0,True,0 days 01:43:33.897000,20.8,17,48.9,0 days 00:00:20.261000,0 days 00:00:40.361000,0 days 00:00:17.689000,1,78.311,6213.897,0.0,True,False,9.0,0.0,0.0,20.261,40.361,17.689,0,0,0,0.0,76.8626,0.2615555390352141,5.537638412639403,0,0,77.289,77.211,-0.07800000000000296,0.6479999999999961,1.0220000000000056,0.1836666666666673,0.0,0.14399999999999835,0.08407020875434919,0.1836666666666673,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PIA,11,0 days 00:01:17.211000,MEDIUM,10.0,True,0 days 01:44:51.108000,20.8,17,49.1,0 days 00:00:19.943000,0 days 00:00:39.543000,0 days 00:00:17.725000,1,77.211,6291.108,0.0,True,False,10.0,0.0,0.0,19.943,39.543,17.725,0,0,0,0.0,77.1384,0.7046919894535566,0.10302373389584131,0,0,78.311,77.478,-0.8330000000000126,1.6700000000000017,-1.1000000000000085,0.5326666666666711,0.0,0.17999999999999972,0.1011721305498693,0.5326666666666711,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PIA,12,0 days 00:01:17.478000,MEDIUM,11.0,True,0 days 01:46:08.586000,20.6,17,48.8,0 days 00:00:19.872000,0 days 00:00:39.795000,0 days 00:00:17.811000,1,77.478,6368.586,0.0,True,False,11.0,0.0,0.0,19.872,39.795,17.811,0,0,0,0.0,77.23299999999999,0.6683128010146251,0.366594803553139,0,0,77.211,77.977,0.7660000000000053,0.5699999999999932,0.2669999999999959,0.18999999999999773,0.0,0.12199999999999989,0.10195440157246685,0.18999999999999773,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PIA,13,0 days 00:01:17.977000,MEDIUM,12.0,True,0 days 01:47:26.563000,20.6,17,49.1,0 days 00:00:19.824000,0 days 00:00:40.371000,0 days 00:00:17.782000,1,77.977,6446.563,0.0,True,False,12.0,0.0,0.0,19.824,40.371,17.782,0,0,0,0.0,77.386,0.6039759929003935,0.9785157141129527,0,0,77.478,77.698,0.21999999999999886,0.8369999999999891,0.49900000000000944,0.06299999999999766,0.0,0.09299999999999997,0.08016046407051129,0.06299999999999766,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PIA,14,0 days 00:01:17.698000,MEDIUM,13.0,True,0 days 01:48:44.261000,20.8,17,48.9,0 days 00:00:19.741000,0 days 00:00:40.438000,0 days 00:00:17.519000,1,77.698,6524.261,0.0,True,False,13.0,0.0,0.0,19.741,40.438,17.519,0,0,0,0.0,77.6532,0.47339856358045157,0.09463484565977469,0,0,77.977,77.526,-0.4510000000000076,0.7660000000000053,-0.2790000000000106,-0.1113333333333344,0.0,-0.20600000000000307,0.033874769371908225,-0.1113333333333344,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PIA,15,0 days 00:01:17.526000,MEDIUM,14.0,True,0 days 01:50:01.787000,20.9,17,49.0,0 days 00:00:19.686000,0 days 00:00:39.983000,0 days 00:00:17.857000,1,77.526,6601.787,0.0,True,False,14.0,0.0,0.0,19.686,39.983,17.857,0,0,0,0.0,77.735,0.42788257735042357,-0.488451764720577,0,0,77.698,77.442,-0.2560000000000002,0.48699999999999477,-0.17199999999999704,0.16233333333333158,0.0,0.33800000000000097,0.1556656673772362,0.16233333333333158,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PIA,16,0 days 00:01:17.442000,MEDIUM,15.0,True,0 days 01:51:19.229000,21.0,17,48.7,0 days 00:00:19.841000,0 days 00:00:39.920000,0 days 00:00:17.681000,1,77.442,6679.229,0.0,True,False,15.0,0.0,0.0,19.841,39.92,17.681,0,0,0,0.0,77.578,0.2832816619550726,-0.48008755336086306,0,0,77.526,77.265,-0.2609999999999957,0.3149999999999977,-0.08400000000000318,0.016000000000000607,0.0,0.1620000000000026,0.19815852240062898,0.016000000000000607,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PIA,17,0 days 00:01:17.265000,MEDIUM,16.0,True,0 days 01:52:36.494000,20.9,17,48.8,0 days 00:00:19.693000,0 days 00:00:39.744000,0 days 00:00:17.828000,1,77.265,6756.494,0.0,True,False,16.0,0.0,0.0,19.693,39.744,17.828,0,0,0,0.0,77.6242,0.22030024965948508,-1.6305020105751653,1,0,77.442,77.583,0.14100000000000534,0.0,-0.1769999999999925,-0.17833333333333692,0.0,0.30900000000000105,0.19662197232252723,-0.17833333333333692,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PIA,18,0 days 00:01:17.583000,MEDIUM,17.0,True,0 days 01:53:54.077000,20.8,17,48.9,0 days 00:00:20.037000,0 days 00:00:39.790000,0 days 00:00:17.756000,1,77.583,6834.077,0.0,True,False,17.0,0.0,0.0,20.037,39.79,17.756,0,0,0,0.0,77.58160000000001,0.2705111827633513,0.005175386783230993,0,1,77.265,77.096,-0.16899999999999693,0.0,0.31799999999999784,-0.1443333333333309,0.0,0.07499999999999929,0.21804288568995034,-0.1443333333333309,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PIA,19,0 days 00:01:17.096000,MEDIUM,18.0,True,0 days 01:55:11.173000,20.6,17,48.9,0 days 00:00:19.821000,0 days 00:00:39.441000,0 days 00:00:17.834000,1,77.096,6911.173,0.0,True,False,18.0,0.0,0.0,19.821,39.441,17.834,0,0,0,0.0,77.5028,0.16226429058797665,-2.5070210982707284,1,0,77.583,77.433,-0.14999999999999147,0.31799999999999784,-0.48699999999999477,0.01900000000000072,0.0,0.1529999999999987,0.21914219128228316,0.01900000000000072,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
PIA,20,0 days 00:01:17.433000,MEDIUM,19.0,True,0 days 01:56:28.606000,20.6,17,48.3,0 days 00:00:19.837000,0 days 00:00:39.830000,0 days 00:00:17.766000,1,77.433,6988.606,0.0,True,False,19.0,0.0,0.0,19.837,39.83,17.766,0,0,0,0.0,77.38239999999999,0.20013820225036494,0.2528252948765798,0,1,77.096,77.043,-0.05299999999999727,0.0,0.3370000000000033,-0.1153333333333298,0.0,0.00999999999999801,0.11172421402722037,-0.1153333333333298,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
