Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_INTERMEDIATE,compound_MEDIUM,compound_None,compound_SOFT,compound_WET,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
OCO,20,0 days 00:01:31.615000,WET,20.0,True,0 days 02:38:27.412000,22.0,8,27.5,0 days 00:00:24.483000,0 days 00:00:41.544000,0 days 00:00:25.588000,12,91.615,9507.412,0.17699999999967986,False,False,False,False,False,True,20.0,0.0,0.0,24.483,41.544,25.588,0,0,1,0.0,93.6122,0.9100339004672573,-2.194643517098147,1,1,92.411,88.133,-4.278000000000006,0.0,-0.7960000000000065,-0.3159999999999978,0.0,-0.06299999999999883,0.31279945652126545,-0.3159999999999978,0,1,2022,Monaco Grand Prix,0.0,19,0.0
OCO,23,0 days 00:01:28.133000,HARD,,True,0 days 02:43:20.243000,22.1,9,27.2,0 days 00:00:24.350000,0 days 00:00:40.137000,0 days 00:00:23.646000,1,88.133,9800.243,4.443999999999505,True,False,False,False,False,False,0.0,0.0,0.0,24.35,40.137,23.646,0,0,0,0.0,93.0356,1.1016436810510162,-4.450259266519563,1,1,91.615,86.053,-5.561999999999998,0.0,-3.4819999999999993,-0.5420000000000016,0.0,-1.9420000000000002,0.3123526852773944,-0.5420000000000016,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,24,0 days 00:01:26.053000,HARD,,True,0 days 02:44:46.296000,22.2,9,27.8,0 days 00:00:23.278000,0 days 00:00:39.281000,0 days 00:00:23.494000,1,86.053,9886.296,11.643000000000029,True,False,False,False,False,False,0.0,0.0,0.0,23.278,39.281,23.494,0,0,0,0.0,91.9904,2.414702838860224,-2.4588532818400703,1,1,88.133,84.83,-3.3029999999999973,0.0,-2.0799999999999983,-2.1396666666666704,0.0,-0.15200000000000102,0.9219296610913437,-2.1396666666666704,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,25,0 days 00:01:24.830000,HARD,,True,0 days 02:46:11.126000,22.3,9,27.9,0 days 00:00:23.286000,0 days 00:00:38.779000,0 days 00:00:22.765000,1,84.83,9971.126,10.869000000000597,True,False,False,False,False,False,0.0,0.0,0.0,23.286,38.779,22.765,0,0,0,0.0,90.5528,3.416079946371221,-1.6752535332433105,1,1,86.053,114.222,28.168999999999997,0.0,-1.222999999999999,-2.119333333333335,0.0,-0.7289999999999992,0.832996818721416,-2.119333333333335,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,32,0 days 00:01:54.222000,MEDIUM,2.0,True,0 days 03:19:02.296000,21.9,9,28.3,0 days 00:00:33.590000,0 days 00:00:52.372000,0 days 00:00:28.260000,1,114.222,11942.296,1.118000000000393,False,False,True,False,False,False,2.0,0.0,0.0,33.59,52.372,28.26,0,0,0,0.0,88.6084,3.336607228907762,7.676540342563665,0,1,84.83,85.084,0.2540000000000049,0.0,29.391999999999996,-2.2616666666666654,0.0,5.495000000000001,0.779550960489434,-2.2616666666666654,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,33,0 days 00:01:25.084000,MEDIUM,3.0,True,0 days 03:20:27.380000,21.9,9,28.5,0 days 00:00:23.573000,0 days 00:00:38.684000,0 days 00:00:22.827000,1,85.084,12027.38,1.037000000000262,False,False,True,False,False,False,3.0,0.0,0.0,23.573,38.684,22.827,0,0,0,0.0,92.9706,12.155087260073435,-0.6488312120889171,0,0,114.222,82.812,-31.409999999999997,29.391999999999996,-29.13799999999999,8.696333333333333,0.0,0.062000000000001165,2.879389119240399,8.696333333333333,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,34,0 days 00:01:22.812000,MEDIUM,4.0,True,0 days 03:21:50.192000,22.0,9,28.8,0 days 00:00:22.347000,0 days 00:00:38.094000,0 days 00:00:22.371000,1,82.812,12110.192,1.121000000001004,False,False,True,False,False,False,4.0,0.0,0.0,22.347,38.094,22.371,0,0,0,0.0,91.6644,12.676894347591585,-0.6983098349858712,0,0,85.084,82.636,-2.4480000000000075,0.2540000000000049,-2.2720000000000056,-0.322999999999998,0.0,-0.3940000000000019,2.8735790749516537,-0.322999999999998,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,35,0 days 00:01:22.636000,MEDIUM,5.0,True,0 days 03:23:12.828000,22.1,9,28.8,0 days 00:00:21.974000,0 days 00:00:38.284000,0 days 00:00:22.378000,1,82.636,12192.828,0.7990000000008877,False,False,True,False,False,False,5.0,0.0,0.0,21.974,38.284,22.378,0,0,0,0.0,90.6002,13.257509125020412,-0.6007312478457557,0,0,82.812,82.32,-0.49200000000000443,0.0,-0.17600000000000193,-0.6726666666666669,0.0,0.0070000000000014495,2.6096716843311922,-0.6726666666666669,0,1,2022,Monaco Grand Prix,0.0,19,0.0
OCO,36,0 days 00:01:22.320000,MEDIUM,6.0,True,0 days 03:24:35.148000,22.3,9,28.9,0 days 00:00:21.785000,0 days 00:00:38.070000,0 days 00:00:22.465000,1,82.32,12275.148,0.6480000000010477,False,False,True,False,False,False,6.0,0.0,0.0,21.785,38.07,22.465,0,0,0,0.0,89.9168,13.633254094309232,-0.5572257325689429,0,0,82.636,81.74,-0.8960000000000008,0.0,-0.3160000000000025,-10.528666666666666,0.0,0.0940000000000012,2.5952407788103207,-10.528666666666666,0,1,2022,Monaco Grand Prix,0.0,19,0.0
OCO,37,0 days 00:01:21.740000,MEDIUM,7.0,True,0 days 03:25:56.888000,22.3,9,29.1,0 days 00:00:21.718000,0 days 00:00:37.824000,0 days 00:00:22.198000,1,81.74,12356.888,0.8109999999996944,False,False,True,False,False,False,7.0,0.0,0.0,21.718,37.824,22.198,0,0,0,0.0,89.4148,13.910771768669035,-0.5517163337612806,0,0,82.32,81.071,-1.2489999999999952,0.0,-0.5799999999999983,-0.9213333333333367,0.0,-0.17299999999999827,2.49103647102968,-0.9213333333333367,0,1,2022,Monaco Grand Prix,0.0,19,0.0
OCO,38,0 days 00:01:21.071000,MEDIUM,8.0,True,0 days 03:27:17.959000,22.3,9,29.1,0 days 00:00:21.626000,0 days 00:00:37.432000,0 days 00:00:22.013000,1,81.071,12437.959,0.8719999999993888,False,False,True,False,False,False,8.0,0.0,0.0,21.626,37.432,22.013,0,0,0,0.0,82.91839999999999,1.2774587273173588,-1.4461523965470895,0,0,81.74,80.336,-1.4039999999999964,0.0,-0.6689999999999969,-0.3573333333333342,0.0,-0.18499999999999872,0.2032552582345634,-0.3573333333333342,0,1,2022,Monaco Grand Prix,0.0,19,0.0
OCO,39,0 days 00:01:20.336000,MEDIUM,9.0,True,0 days 03:28:38.295000,22.3,9,28.8,0 days 00:00:21.491000,0 days 00:00:37.164000,0 days 00:00:21.681000,1,80.336,12518.295,1.3140000000003056,False,False,True,False,False,False,9.0,0.0,0.0,21.491,37.164,21.681,0,0,0,0.0,82.1158,0.7123610039855032,-2.498452315669169,1,0,81.071,79.733,-1.3379999999999939,0.0,-0.7349999999999994,-0.521666666666666,0.0,-0.33200000000000074,0.18941673632495887,-0.521666666666666,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,40,0 days 00:01:19.733000,MEDIUM,10.0,True,0 days 03:29:58.028000,22.3,9,28.7,0 days 00:00:21.327000,0 days 00:00:36.903000,0 days 00:00:21.503000,1,79.733,12598.028,1.360000000000582,False,False,True,False,False,False,10.0,0.0,0.0,21.327,36.903,21.503,0,0,0,0.0,81.6206,0.933636867309346,-2.021771061204854,1,1,80.336,80.015,-0.32099999999999795,0.0,-0.6029999999999944,-0.6613333333333316,0.0,-0.17800000000000082,0.16872966544149487,-0.6613333333333316,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,41,0 days 00:01:20.015000,MEDIUM,11.0,True,0 days 03:31:18.043000,22.4,9,28.9,0 days 00:00:21.143000,0 days 00:00:37.117000,0 days 00:00:21.755000,1,80.015,12678.043,1.2010000000009313,False,False,True,False,False,False,11.0,0.0,0.0,21.143,37.117,21.755,0,0,0,0.0,81.03999999999999,1.040820109336474,-0.9848003423506413,0,1,79.733,79.939,0.20599999999998886,0.0,0.2819999999999965,-0.6689999999999969,0.0,0.2519999999999989,0.15417749511520404,-0.6689999999999969,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,42,0 days 00:01:19.939000,MEDIUM,12.0,True,0 days 03:32:37.982000,22.5,9,29.4,0 days 00:00:21.259000,0 days 00:00:37.085000,0 days 00:00:21.595000,1,79.939,12757.982,1.2990000000008877,False,False,True,False,False,False,12.0,0.0,0.0,21.259,37.085,21.595,0,0,0,0.0,80.579,0.8189697796617341,-0.7814696169428194,0,0,80.015,79.489,-0.5259999999999962,0.2819999999999965,-0.07600000000000762,-0.35199999999999915,0.0,0.09199999999999875,0.22004249589567554,-0.35199999999999915,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,43,0 days 00:01:19.489000,MEDIUM,13.0,True,0 days 03:33:57.471000,22.6,9,29.4,0 days 00:00:21.277000,0 days 00:00:36.890000,0 days 00:00:21.322000,1,79.489,12837.471,1.3549999999995634,False,False,True,False,False,False,13.0,0.0,0.0,21.277,36.89,21.322,0,0,0,0.0,80.2188,0.5234034772517163,-1.3943354060848556,0,0,79.939,79.821,-0.117999999999995,0.20599999999998886,-0.44999999999998863,-0.1323333333333352,0.0,-0.18100000000000094,0.23635820273474406,-0.1323333333333352,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,44,0 days 00:01:19.821000,MEDIUM,14.0,True,0 days 03:35:17.292000,22.4,9,29.5,0 days 00:00:21.187000,0 days 00:00:37.225000,0 days 00:00:21.409000,1,79.821,12917.292,1.106999999999971,False,False,True,False,False,False,14.0,0.0,0.0,21.187,37.225,21.409,0,0,0,0.0,79.9024,0.3168687425404652,-0.25688870207703457,0,0,79.489,79.273,-0.21600000000000819,0.0,0.33199999999999363,-0.08133333333333326,0.0,0.08699999999999974,0.23587878242859933,-0.08133333333333326,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,45,0 days 00:01:19.273000,MEDIUM,15.0,True,0 days 03:36:36.565000,22.3,9,28.7,0 days 00:00:21.042000,0 days 00:00:36.849000,0 days 00:00:21.382000,1,79.273,12996.565,1.3539999999993597,False,False,True,False,False,False,15.0,0.0,0.0,21.042,36.849,21.382,0,0,0,0.0,79.7994,0.2044475482835936,-2.5747435193980843,1,0,79.821,78.774,-1.046999999999997,0.33199999999999363,-0.5480000000000018,-0.06466666666666754,0.0,0.060000000000002274,0.18904047185721523,-0.06466666666666754,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,46,0 days 00:01:18.774000,MEDIUM,16.0,True,0 days 03:37:55.339000,22.4,9,29.0,0 days 00:00:20.932000,0 days 00:00:36.512000,0 days 00:00:21.330000,1,78.774,13075.339,1.3979999999992287,False,False,True,False,False,False,16.0,0.0,0.0,20.932,36.512,21.33,0,0,0,0.0,79.70739999999999,0.3152630647557235,-2.9607020433022235,1,1,79.273,78.402,-0.8709999999999951,0.0,-0.4989999999999952,-0.22199999999999895,0.0,0.007999999999999119,0.1554654302409336,-0.22199999999999895,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,47,0 days 00:01:18.402000,MEDIUM,17.0,True,0 days 03:39:13.741000,22.5,9,29.0,0 days 00:00:20.769000,0 days 00:00:36.429000,0 days 00:00:21.204000,1,78.402,13153.741,1.4150000000008731,False,False,True,False,False,False,17.0,0.0,0.0,20.769,36.429,21.204,0,0,0,0.0,79.4592,0.4653398757888285,-2.271887828671172,1,1,78.774,78.564,-0.21000000000000796,0.0,-0.3719999999999999,-0.23833333333333448,0.0,-0.12599999999999767,0.11356363854684601,-0.23833333333333448,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,48,0 days 00:01:18.564000,MEDIUM,18.0,True,0 days 03:40:32.305000,22.5,9,29.6,0 days 00:00:20.637000,0 days 00:00:36.625000,0 days 00:00:21.302000,1,78.564,13232.305,1.282999999999447,False,False,True,False,False,False,18.0,0.0,0.0,20.637,36.625,21.302,0,0,0,0.0,79.15180000000001,0.5659405445796845,-1.0386250033324012,0,1,78.402,78.443,0.04099999999999682,0.0,0.16199999999999193,-0.472999999999999,0.0,0.09799999999999898,0.11752574186108601,-0.472999999999999,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,49,0 days 00:01:18.443000,MEDIUM,19.0,True,0 days 03:41:50.748000,22.5,9,29.8,0 days 00:00:20.720000,0 days 00:00:36.654000,0 days 00:00:21.069000,1,78.443,13310.748,1.4549999999999272,False,False,True,False,False,False,19.0,0.0,0.0,20.72,36.654,21.069,0,0,0,0.0,78.9668,0.5791879660344641,-0.9043696187030934,0,0,78.564,77.571,-0.992999999999995,0.16199999999999193,-0.12099999999999511,-0.2363333333333344,0.0,-0.13500000000000156,0.09149754095055466,-0.2363333333333344,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,50,0 days 00:01:17.571000,MEDIUM,20.0,True,0 days 03:43:08.319000,22.6,9,29.5,0 days 00:00:20.587000,0 days 00:00:36.248000,0 days 00:00:20.736000,1,77.571,13388.319,2.5930000000007567,False,False,True,False,False,False,20.0,0.0,0.0,20.587,36.248,20.736,0,0,0,0.0,78.6912,0.35593777545959904,-3.1471793027687394,1,0,78.443,77.592,-0.8509999999999991,0.04099999999999682,-0.8719999999999999,-0.11033333333333435,0.0,-0.3329999999999984,0.10672862783713927,-0.11033333333333435,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,51,0 days 00:01:17.592000,MEDIUM,21.0,True,0 days 03:44:25.911000,22.6,9,29.5,0 days 00:00:20.577000,0 days 00:00:36.303000,0 days 00:00:20.712000,1,77.592,13465.911,3.118000000000393,False,False,True,False,False,False,21.0,0.0,0.0,20.577,36.303,20.712,0,0,0,0.0,78.3508,0.4592828104764111,-1.6521410832095142,1,1,77.571,77.816,0.24500000000000455,0.0,0.021000000000000796,-0.277000000000001,0.0,-0.02400000000000091,0.16357658756679774,-0.277000000000001,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,52,0 days 00:01:17.816000,MEDIUM,22.0,True,0 days 03:45:43.727000,22.5,9,29.2,0 days 00:00:20.429000,0 days 00:00:36.394000,0 days 00:00:20.993000,1,77.816,13543.727,3.2950000000000728,False,False,True,False,False,False,22.0,0.0,0.0,20.429,36.394,20.993,0,0,0,0.0,78.1144,0.49015742369069404,-0.608784006071285,0,1,77.592,78.059,0.46699999999999875,0.021000000000000796,0.22400000000000375,-0.32399999999999807,0.0,0.2809999999999988,0.1589732681931093,-0.32399999999999807,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,53,0 days 00:01:18.059000,MEDIUM,23.0,True,0 days 03:47:01.786000,22.4,9,29.2,0 days 00:00:20.545000,0 days 00:00:36.477000,0 days 00:00:21.037000,1,78.059,13621.786,3.1010000000005675,False,False,True,False,False,False,23.0,0.0,0.0,20.545,36.477,21.037,0,0,0,0.0,77.99719999999999,0.47399018977093743,0.13038244531995677,0,0,77.816,78.151,0.33499999999999375,0.24500000000000455,0.242999999999995,-0.20899999999999844,0.0,0.3249999999999993,0.23221821633971396,-0.20899999999999844,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,54,0 days 00:01:18.151000,MEDIUM,24.0,True,0 days 03:48:19.937000,22.4,9,29.2,0 days 00:00:20.754000,0 days 00:00:36.565000,0 days 00:00:20.832000,1,78.151,13699.937,2.6380000000008295,False,False,True,False,False,False,24.0,0.0,0.0,20.754,36.565,20.832,0,0,0,0.0,77.8962,0.36408062293821897,0.6998449902214109,0,0,78.059,78.239,0.18000000000000682,0.48799999999999955,0.09199999999999875,0.16266666666666652,0.0,0.120000000000001,0.27914010818941476,0.16266666666666652,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,55,0 days 00:01:18.239000,MEDIUM,25.0,True,0 days 03:49:38.176000,22.3,9,29.1,0 days 00:00:20.684000,0 days 00:00:36.591000,0 days 00:00:20.964000,1,78.239,13778.176,2.460000000000946,False,False,True,False,False,False,25.0,0.0,0.0,20.684,36.591,20.964,0,0,0,0.0,77.8378,0.2641490109750099,1.518839682643971,0,0,78.151,78.194,0.043000000000006366,0.5799999999999983,0.08800000000000807,0.1863333333333325,0.0,0.1319999999999979,0.2660915256072582,0.1863333333333325,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,56,0 days 00:01:18.194000,MEDIUM,26.0,True,0 days 03:50:56.370000,22.4,9,29.1,0 days 00:00:20.781000,0 days 00:00:36.523000,0 days 00:00:20.890000,12,78.194,13856.37,2.3029999999998836,False,False,True,False,False,False,26.0,0.0,0.0,20.781,36.523,20.89,0,0,1,0.0,77.97139999999999,0.26440177760197564,0.8419005424960154,0,0,78.239,77.92,-0.3190000000000026,0.6470000000000056,-0.045000000000001705,0.1410000000000006,0.0,0.05799999999999983,0.13953028345129445,0.1410000000000006,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,57,0 days 00:01:17.920000,MEDIUM,27.0,True,0 days 03:52:14.290000,22.5,9,29.1,0 days 00:00:20.631000,0 days 00:00:36.531000,0 days 00:00:20.758000,1,77.92,13934.29,1.9829999999983556,False,False,True,False,False,False,27.0,0.0,0.0,20.631,36.531,20.758,0,0,0,0.0,78.0918,0.16789788563020105,-1.0232409976763974,0,0,78.194,78.07,-0.12400000000000944,0.3780000000000001,-0.2740000000000009,0.045000000000001705,0.0,-0.07400000000000162,0.11397675201548131,0.045000000000001705,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,58,0 days 00:01:18.070000,MEDIUM,28.0,True,0 days 03:53:32.360000,22.4,9,29.1,0 days 00:00:20.521000,0 days 00:00:36.686000,0 days 00:00:20.863000,1,78.07,14012.36,1.981999999999971,False,False,True,False,False,False,28.0,0.0,0.0,20.521,36.686,20.863,0,0,0,0.0,78.11260000000001,0.12653576569134037,-0.33666370742906004,0,0,77.92,78.099,0.17900000000000205,0.0,0.14999999999999147,-0.07699999999999818,0.0,0.10500000000000043,0.14434749738044872,-0.07699999999999818,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,59,0 days 00:01:18.099000,MEDIUM,29.0,True,0 days 03:54:50.459000,22.4,9,29.3,0 days 00:00:20.634000,0 days 00:00:36.623000,0 days 00:00:20.842000,12,78.099,14090.459,2.0789999999997235,False,False,True,False,False,False,29.0,0.0,0.0,20.634,36.623,20.842,0,0,1,0.0,78.1148,0.12546194641840133,-0.12593459970170956,0,0,78.07,78.077,0.007000000000005002,0.14999999999999147,0.029000000000010573,-0.056333333333337045,0.0,0.08399999999999963,0.08431014173869399,-0.056333333333337045,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,60,0 days 00:01:18.077000,MEDIUM,30.0,True,0 days 03:56:08.536000,22.3,9,29.1,0 days 00:00:20.595000,0 days 00:00:36.605000,0 days 00:00:20.877000,1,78.077,14168.536,1.7510000000002037,False,False,True,False,False,False,30.0,0.0,0.0,20.595,36.605,20.877,0,0,0,0.0,78.1044,0.12385596472957312,-0.22122471097637647,0,0,78.099,78.214,0.11499999999999488,0.17900000000000205,-0.02200000000000557,-0.03166666666666629,0.0,0.11899999999999977,0.08021845174271706,-0.03166666666666629,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,61,0 days 00:01:18.214000,MEDIUM,31.0,True,0 days 03:57:26.750000,22.3,9,29.1,0 days 00:00:20.679000,0 days 00:00:36.712000,0 days 00:00:20.823000,1,78.214,14246.75,1.4279999999998836,False,False,True,False,False,False,31.0,0.0,0.0,20.679,36.712,20.823,0,0,0,0.0,78.072,0.09842001828434854,1.442795911597364,0,0,78.077,78.162,0.08500000000000796,0.15699999999999648,0.13700000000000045,0.052333333333332156,0.0,-0.01899999999999835,0.07750677389750325,0.052333333333332156,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,62,0 days 00:01:18.162000,MEDIUM,32.0,True,0 days 03:58:44.912000,22.2,9,28.9,0 days 00:00:20.616000,0 days 00:00:36.695000,0 days 00:00:20.851000,1,78.162,14324.912,1.6939999999995052,False,False,True,False,False,False,32.0,0.0,0.0,20.616,36.695,20.851,0,0,0,0.0,78.076,0.10481650632935278,0.8204814586147804,0,0,78.214,78.147,-0.06699999999999307,0.29399999999999693,-0.0519999999999925,0.04800000000000182,0.0,0.027999999999998693,0.08490288569888908,0.04800000000000182,0,0,2022,Monaco Grand Prix,0.0,19,0.0
OCO,63,0 days 00:01:18.147000,MEDIUM,33.0,True,0 days 04:00:03.059000,22.3,9,29.5,0 days 00:00:20.705000,0 days 00:00:36.694000,0 days 00:00:20.748000,1,78.147,14403.059,1.9580000000005384,False,False,True,False,False,False,33.0,0.0,0.0,20.705,36.694,20.748,0,0,0,0.0,78.1244,0.061832839164102066,0.36550157336349565,0,0,78.162,78.371,0.20899999999998897,0.09200000000001296,-0.015000000000000568,0.021000000000000796,0.0,-0.07499999999999929,0.0576393962494277,0.021000000000000796,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,3,0 days 00:01:44.570000,WET,3.0,True,0 days 02:10:43.472000,21.3,3,28.8,0 days 00:00:28.244000,0 days 00:00:48.546000,0 days 00:00:27.780000,1,104.57,7843.472,1.7049999999999272,False,False,False,False,False,True,3.0,0.0,0.0,28.244,48.546,27.78,0,0,0,0.0,78.1942,0.1102846317448466,239.16115584465823,0,0,104.57,102.377,-2.192999999999998,26.492999999999995,0.0,0.052333333333332156,0.0,7.032,0.1066592705769096,0.0,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,4,0 days 00:01:42.377000,WET,4.0,True,0 days 02:12:25.849000,21.4,3,28.6,0 days 00:00:27.351000,0 days 00:00:47.512000,0 days 00:00:27.514000,1,102.377,7945.849,0.7539999999999054,False,False,False,False,False,True,4.0,0.0,0.0,27.351,47.512,27.514,0,0,0,0.0,,,0.0,0,0,104.57,100.229,-4.340999999999994,0.0,-2.192999999999998,0.0,0.0,0.0,0.0,0.0,0,1,2022,Monaco Grand Prix,0.0,19,0.0
PER,5,0 days 00:01:40.229000,WET,5.0,True,0 days 02:14:06.078000,21.6,3,28.5,0 days 00:00:27.101000,0 days 00:00:46.748000,0 days 00:00:26.380000,1,100.229,8046.078,1.4429999999993015,False,False,False,False,False,True,5.0,0.0,0.0,27.101,46.748,26.38,0,0,0,0.0,,,0.0,0,0,102.377,98.27,-4.106999999999999,0.0,-2.147999999999996,-1.096499999999999,0.0,-1.1340000000000003,0.0,0.0,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,6,0 days 00:01:38.270000,WET,6.0,True,0 days 02:15:44.348000,21.6,3,28.3,0 days 00:00:26.095000,0 days 00:00:46.103000,0 days 00:00:26.072000,12,98.27,8144.348,1.3239999999996144,False,False,False,False,False,True,6.0,0.0,0.0,26.095,46.103,26.072,0,0,1,0.0,102.392,2.17053887318334,-1.8990675776078694,1,0,100.229,98.134,-2.094999999999999,0.0,-1.9590000000000032,-1.446999999999998,0.0,-0.30799999999999983,4.423771693928158,-2.170499999999997,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,7,0 days 00:01:38.134000,WET,7.0,True,0 days 02:17:22.482000,21.7,3,28.5,0 days 00:00:26.094000,0 days 00:00:45.815000,0 days 00:00:26.225000,1,98.134,8242.482,1.2180000000007567,False,False,False,False,False,True,7.0,0.0,0.0,26.094,45.815,26.225,0,0,0,0.0,101.36149999999999,2.7181881833309474,-1.1873718014787773,0,1,98.27,97.285,-0.9849999999999994,0.0,-0.13599999999999568,-2.099999999999999,0.0,0.15300000000000225,3.78672325368517,-2.099999999999999,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,8,0 days 00:01:37.285000,WET,8.0,True,0 days 02:18:59.767000,21.7,3,28.1,0 days 00:00:25.793000,0 days 00:00:45.657000,0 days 00:00:25.835000,1,97.285,8339.767,1.6480000000010477,False,False,False,False,False,True,8.0,0.0,0.0,25.793,45.657,25.835,0,0,0,0.0,100.716,2.7612970684082487,-1.242532011225362,0,0,98.134,96.854,-1.2800000000000011,0.0,-0.8490000000000038,-1.4143333333333317,0.0,-0.23699999999999832,3.326290847174973,-1.4143333333333317,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,9,0 days 00:01:36.854000,WET,9.0,True,0 days 02:20:36.621000,21.7,3,28.2,0 days 00:00:25.221000,0 days 00:00:45.535000,0 days 00:00:26.098000,1,96.854,8436.621,1.7450000000008004,False,False,False,False,False,True,9.0,0.0,0.0,25.221,45.535,26.098,0,0,0,0.0,99.25899999999999,2.049588129356724,-1.1734064837479379,0,0,97.285,96.883,-0.402000000000001,0.0,-0.4309999999999974,-0.9813333333333342,0.0,0.2629999999999981,0.49866391487654355,-0.9813333333333342,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,10,0 days 00:01:36.883000,WET,10.0,True,0 days 02:22:13.504000,21.9,3,28.3,0 days 00:00:25.570000,0 days 00:00:45.326000,0 days 00:00:25.987000,12,96.883,8533.504,1.6959999999999127,False,False,False,False,False,True,10.0,0.0,0.0,25.57,45.326,25.987,0,0,1,0.0,98.1544,1.300446192658506,-0.9776644410030323,0,0,96.854,95.987,-0.8670000000000044,0.0,0.028999999999996362,-0.4719999999999989,0.0,0.15199999999999747,0.5501211684710925,-0.4719999999999989,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,11,0 days 00:01:35.987000,WET,11.0,True,0 days 02:23:49.491000,22.0,3,27.6,0 days 00:00:25.291000,0 days 00:00:44.854000,0 days 00:00:25.842000,12,95.987,8629.491,1.5169999999998254,False,False,False,False,False,True,11.0,0.0,0.0,25.291,44.854,25.842,0,0,1,0.0,97.48519999999999,0.6778625966964142,-2.2101824282701603,1,0,96.883,95.597,-1.2860000000000014,0.028999999999996362,-0.8960000000000008,-0.4170000000000016,0.0,0.006999999999997897,0.25817106731777567,-0.4170000000000016,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,12,0 days 00:01:35.597000,WET,12.0,True,0 days 02:25:25.088000,21.9,3,27.3,0 days 00:00:24.891000,0 days 00:00:44.583000,0 days 00:00:26.123000,1,95.597,8725.088,1.3340000000007421,False,False,False,False,False,True,12.0,0.0,0.0,24.891,44.583,26.123,0,0,0,0.0,97.02860000000001,0.7785026011517385,-1.8389148576794325,1,1,95.987,94.104,-1.8829999999999956,0.0,-0.39000000000000057,-0.43266666666666725,0.0,0.28100000000000236,0.19303574798466624,-0.43266666666666725,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,13,0 days 00:01:34.104000,WET,13.0,True,0 days 02:26:59.192000,22.0,3,27.0,0 days 00:00:24.785000,0 days 00:00:43.507000,0 days 00:00:25.812000,1,94.104,8819.192,1.4870000000009895,False,False,False,False,False,True,13.0,0.0,0.0,24.785,43.507,25.812,0,0,0,0.0,96.5212,0.7008139553405317,-3.4491322291455444,1,1,95.597,93.245,-2.3519999999999897,0.0,-1.492999999999995,-0.41900000000000165,0.0,-0.029999999999997584,0.21448822811520396,-0.41900000000000165,0,0,2022,Monaco Grand Prix,0.0,19,0.0
