Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_INTERMEDIATE,compound_MEDIUM,compound_None,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
LEC,22,0 days 00:01:47.197000,MEDIUM,10.0,True,0 days 03:01:10.423000,18.0,3,26.0,0 days 00:00:31.309000,0 days 00:00:47.136000,0 days 00:00:28.752000,1,107.197,10870.423,2.0900000000001455,False,False,True,False,10.0,0.0,0.0,31.309,47.136,28.752,0,0,0,0.0,107.01379999999999,0.16059171834150218,1.1407811180551313,0,0,106.995,106.662,-0.3329999999999984,0.20900000000000318,0.20199999999999818,0.010000000000000378,0.0,-0.03400000000000247,0.047156123674452134,0.010000000000000378,0,0,2025,Belgian Grand Prix,0.0,19,0.0
LEC,23,0 days 00:01:46.662000,MEDIUM,11.0,True,0 days 03:02:57.085000,18.1,3,25.8,0 days 00:00:31.030000,0 days 00:00:46.919000,0 days 00:00:28.713000,1,106.662,10977.085,2.2950000000000728,False,False,True,False,11.0,0.0,0.0,31.03,46.919,28.713,0,0,0,0.0,107.01100000000001,0.15636016116606033,-2.2320263511966627,1,0,107.197,106.729,-0.4680000000000035,0.41100000000000136,-0.5349999999999966,0.13700000000000045,0.0,-0.038999999999997925,0.03338113239541535,0.13700000000000045,0,0,2025,Belgian Grand Prix,0.0,19,0.0
LEC,24,0 days 00:01:46.729000,MEDIUM,12.0,True,0 days 03:04:43.814000,18.0,3,24.7,0 days 00:00:31.048000,0 days 00:00:46.939000,0 days 00:00:28.742000,1,106.729,11083.814,2.388999999999214,False,False,True,False,12.0,0.0,0.0,31.048,46.939,28.742,0,0,0,0.0,106.95039999999999,0.22311275176438325,-0.9923233802153832,0,1,106.662,106.853,0.1909999999999883,0.0,0.06699999999999307,-0.14999999999999622,0.0,0.028999999999999915,0.034717430780520434,-0.14999999999999622,0,0,2025,Belgian Grand Prix,0.0,19,0.0
LEC,25,0 days 00:01:46.853000,MEDIUM,13.0,True,0 days 03:06:30.667000,17.7,3,24.5,0 days 00:00:31.057000,0 days 00:00:46.976000,0 days 00:00:28.820000,1,106.853,11190.667,2.184000000001106,False,False,True,False,13.0,0.0,0.0,31.057,46.976,28.82,0,0,0,0.0,106.93900000000001,0.234764775892543,-0.3663241202733788,0,0,106.729,106.71,-0.019000000000005457,0.06699999999999307,0.12399999999999523,-0.08866666666666845,0.0,0.10699999999999932,0.03205152102475324,-0.08866666666666845,0,0,2025,Belgian Grand Prix,0.0,19,0.0
LEC,26,0 days 00:01:46.710000,MEDIUM,14.0,True,0 days 03:08:17.377000,17.5,3,24.2,0 days 00:00:31.011000,0 days 00:00:46.944000,0 days 00:00:28.755000,1,106.71,11297.377,2.186999999999898,False,False,True,False,14.0,0.0,0.0,31.011,46.944,28.755,0,0,0,0.0,106.8872,0.214772437709957,-0.8250593134269679,0,0,106.853,106.591,-0.26200000000000045,0.1909999999999883,-0.14300000000000068,-0.11466666666666943,0.0,0.04199999999999804,0.05923681287848079,-0.11466666666666943,0,0,2025,Belgian Grand Prix,0.0,19,0.0
LEC,27,0 days 00:01:46.591000,MEDIUM,15.0,True,0 days 03:10:03.968000,17.5,3,24.2,0 days 00:00:30.973000,0 days 00:00:46.872000,0 days 00:00:28.746000,1,106.591,11403.968,2.1189999999987776,False,False,True,False,15.0,0.0,0.0,30.973,46.872,28.746,0,0,0,0.0,106.83019999999999,0.2168195101919529,-1.1032217524531356,0,0,106.71,106.59,-0.11999999999999034,0.04799999999998761,-0.11899999999999977,0.015999999999995868,0.0,0.003999999999997783,0.060261928279803124,0.015999999999995868,0,0,2025,Belgian Grand Prix,0.0,19,0.0
LEC,28,0 days 00:01:46.590000,MEDIUM,16.0,True,0 days 03:11:50.558000,17.5,3,24.1,0 days 00:00:30.933000,0 days 00:00:47.001000,0 days 00:00:28.656000,1,106.59,11510.558,2.172999999998865,False,False,True,False,16.0,0.0,0.0,30.933,47.001,28.656,0,0,0,0.0,106.70899999999999,0.09652719823904096,-1.2328131570264032,0,0,106.591,106.657,0.0660000000000025,0.0,-0.000999999999990564,-0.04600000000000174,0.0,-0.08999999999999986,0.05362182391526884,-0.04600000000000174,0,0,2025,Belgian Grand Prix,0.0,19,0.0
LEC,29,0 days 00:01:46.657000,MEDIUM,17.0,True,0 days 03:13:37.215000,17.5,3,24.7,0 days 00:00:31.035000,0 days 00:00:46.920000,0 days 00:00:28.702000,1,106.657,11617.215,2.066000000000713,False,False,True,False,17.0,0.0,0.0,31.035,46.92,28.702,0,0,0,0.0,106.6946,0.10975563766786396,-0.34257921323167506,0,0,106.59,106.438,-0.15200000000000102,0.0,0.06699999999999307,-0.08766666666666367,0.0,0.04600000000000293,0.07154928371409552,-0.08766666666666367,0,0,2025,Belgian Grand Prix,0.0,19,0.0
LEC,30,0 days 00:01:46.438000,MEDIUM,18.0,True,0 days 03:15:23.653000,17.6,3,24.8,0 days 00:00:30.943000,0 days 00:00:46.774000,0 days 00:00:28.721000,1,106.438,11723.653,1.956000000000131,False,False,True,False,18.0,0.0,0.0,30.943,46.774,28.721,0,0,0,0.0,106.68019999999999,0.10883335885600373,-2.2254206113443114,1,0,106.657,106.419,-0.23799999999999955,0.06699999999999307,-0.2189999999999941,-0.01766666666666576,0.0,0.06500000000000128,0.07257547795226828,-0.01766666666666576,0,0,2025,Belgian Grand Prix,0.0,19,0.0
LEC,31,0 days 00:01:46.419000,MEDIUM,19.0,True,0 days 03:17:10.072000,17.5,3,24.0,0 days 00:00:30.942000,0 days 00:00:46.845000,0 days 00:00:28.632000,1,106.419,11830.072,2.0210000000006403,False,False,True,False,19.0,0.0,0.0,30.942,46.845,28.632,0,0,0,0.0,106.5972,0.1021454844811069,-1.7445705104366533,1,1,106.438,106.466,0.027999999999991587,0.0,-0.019000000000005457,-0.05099999999999719,0.0,-0.023999999999997357,0.061893456843193334,-0.05099999999999719,0,0,2025,Belgian Grand Prix,0.0,19,0.0
LEC,32,0 days 00:01:46.466000,MEDIUM,20.0,True,0 days 03:18:56.538000,17.5,3,24.0,0 days 00:00:31.054000,0 days 00:00:46.767000,0 days 00:00:28.645000,1,106.466,11936.538,2.1859999999996944,False,False,True,False,20.0,0.0,0.0,31.054,46.767,28.645,0,0,0,0.0,106.53899999999999,0.10467807793363848,-0.6973761979683295,0,1,106.419,106.531,0.11200000000000898,0.0,0.046999999999997044,-0.05700000000000216,0.0,0.012999999999998124,0.06130415972835976,-0.05700000000000216,0,0,2025,Belgian Grand Prix,0.0,19,0.0
LEC,33,0 days 00:01:46.531000,MEDIUM,21.0,True,0 days 03:20:43.069000,17.5,3,23.8,0 days 00:00:30.981000,0 days 00:00:46.897000,0 days 00:00:28.653000,1,106.531,12043.069,2.3029999999998836,False,False,True,False,21.0,0.0,0.0,30.981,46.897,28.653,0,0,0,0.0,106.51399999999998,0.10407929669190538,0.1633369991954075,0,0,106.466,106.546,0.0800000000000125,0.046999999999997044,0.06500000000001194,-0.0636666666666675,0.0,0.020999999999997243,0.06157515732826213,-0.0636666666666675,0,0,2025,Belgian Grand Prix,0.0,19,0.0
LEC,34,0 days 00:01:46.546000,MEDIUM,22.0,True,0 days 03:22:29.615000,17.5,3,23.5,0 days 00:00:30.994000,0 days 00:00:46.814000,0 days 00:00:28.738000,1,106.546,12149.615,2.103000000000975,False,False,True,False,22.0,0.0,0.0,30.994,46.814,28.738,0,0,0,0.0,106.50219999999999,0.09636752564988835,0.4545099576297927,0,0,106.531,106.491,-0.04000000000000625,0.11200000000000898,0.015000000000000568,0.031000000000001176,0.0,0.1059999999999981,0.03390722636843347,0.031000000000001176,0,0,2025,Belgian Grand Prix,0.0,19,0.0
LEC,35,0 days 00:01:46.491000,MEDIUM,23.0,True,0 days 03:24:16.106000,17.4,3,23.6,0 days 00:00:30.982000,0 days 00:00:46.855000,0 days 00:00:28.654000,1,106.491,12256.106,2.2289999999993597,False,False,True,False,23.0,0.0,0.0,30.982,46.855,28.654,0,0,0,0.0,106.47999999999999,0.05620942981282307,0.19569670136558578,0,0,106.546,107.297,0.7509999999999906,0.12700000000000955,-0.05500000000000682,0.04233333333333652,0.0,0.009000000000000341,0.050236440956740715,0.04233333333333652,0,0,2025,Belgian Grand Prix,0.0,19,0.0
LEC,36,0 days 00:01:47.297000,MEDIUM,24.0,True,0 days 03:26:03.403000,17.4,3,23.6,0 days 00:00:30.926000,0 days 00:00:46.920000,0 days 00:00:29.451000,1,107.297,12363.403,1.5139999999992142,False,False,True,False,24.0,0.0,0.0,30.926,46.92,29.451,0,0,0,0.0,106.4906,0.05107151848029111,15.789622552757901,0,0,106.491,106.765,0.2740000000000009,0.07200000000000273,0.8059999999999974,0.008333333333335228,0.0,0.7980000000000018,0.048420037174707456,0.008333333333335228,0,0,2025,Belgian Grand Prix,0.0,19,0.0
LEC,37,0 days 00:01:46.765000,MEDIUM,25.0,True,0 days 03:27:50.168000,17.2,3,23.1,0 days 00:00:31.296000,0 days 00:00:46.807000,0 days 00:00:28.662000,1,106.765,12470.168,1.0910000000003492,False,False,True,False,25.0,0.0,0.0,31.296,46.807,28.662,0,0,0,0.0,106.6662,0.35405183236340015,0.2790551861869434,0,0,107.297,106.347,-0.9500000000000028,0.8310000000000031,-0.5319999999999965,0.25533333333333036,0.0,0.007999999999999119,0.34255262369452255,0.25533333333333036,0,0,2025,Belgian Grand Prix,0.0,19,0.0
LEC,38,0 days 00:01:46.347000,MEDIUM,26.0,True,0 days 03:29:36.515000,17.1,3,23.0,0 days 00:00:30.976000,0 days 00:00:46.788000,0 days 00:00:28.583000,1,106.347,12576.515,1.132000000001426,False,False,True,False,26.0,0.0,0.0,30.976,46.788,28.583,0,0,0,0.0,106.726,0.3366051098837928,-1.1259484448434198,0,0,106.765,106.194,-0.570999999999998,0.2740000000000009,-0.41800000000000637,0.07299999999999802,0.0,-0.0710000000000015,0.3432030011523808,0.07299999999999802,0,0,2025,Belgian Grand Prix,0.0,19,0.0
LEC,39,0 days 00:01:46.194000,MEDIUM,27.0,True,0 days 03:31:22.709000,17.1,3,22.9,0 days 00:00:30.882000,0 days 00:00:46.724000,0 days 00:00:28.588000,1,106.194,12682.709,1.1009999999987485,False,False,True,False,27.0,0.0,0.0,30.882,46.724,28.588,0,0,0,0.0,106.6892,0.37150262448585997,-1.3329650111767788,0,0,106.347,106.174,-0.1729999999999876,0.0,-0.1529999999999916,-0.04800000000000182,0.0,0.005000000000002558,0.35662515334732214,-0.04800000000000182,0,0,2025,Belgian Grand Prix,0.0,19,0.0
LEC,40,0 days 00:01:46.174000,MEDIUM,28.0,True,0 days 03:33:08.883000,17.1,3,22.4,0 days 00:00:30.874000,0 days 00:00:46.776000,0 days 00:00:28.524000,1,106.174,12788.883,1.0230000000010477,False,False,True,False,28.0,0.0,0.0,30.874,46.776,28.524,0,0,0,0.0,106.6188,0.43358759207325165,-1.0258596143702392,0,0,106.194,106.184,-0.010000000000005116,0.0,-0.01999999999999602,-0.3676666666666648,0.0,-0.0589999999999975,0.3639418909661277,-0.3676666666666648,0,0,2025,Belgian Grand Prix,0.0,19,0.0
LEC,41,0 days 00:01:46.184000,MEDIUM,29.0,True,0 days 03:34:55.067000,17.1,3,22.4,0 days 00:00:30.918000,0 days 00:00:46.647000,0 days 00:00:28.619000,1,106.184,12895.067,1.0570000000006985,False,False,True,False,29.0,0.0,0.0,30.918,46.647,28.619,0,0,0,0.0,106.5554,0.47786221863616457,-0.7772114754332262,0,0,106.174,106.315,0.14099999999999113,0.0,0.009999999999990905,-0.19699999999999798,0.0,0.09499999999999886,0.3717064702154115,-0.19699999999999798,0,0,2025,Belgian Grand Prix,0.0,19,0.0
LEC,42,0 days 00:01:46.315000,MEDIUM,30.0,True,0 days 03:36:41.382000,17.0,3,22.5,0 days 00:00:30.981000,0 days 00:00:46.760000,0 days 00:00:28.574000,1,106.315,13001.382,1.434000000001106,False,False,True,False,30.0,0.0,0.0,30.981,46.76,28.574,0,0,0,0.0,106.33279999999999,0.2518048847815994,-0.07068965328227332,0,0,106.184,106.58,0.3960000000000008,0.009999999999990905,0.13100000000000023,-0.054333333333332234,0.0,0.05000000000000071,0.06621782237434362,-0.054333333333332234,0,0,2025,Belgian Grand Prix,0.0,19,0.0
LEC,43,0 days 00:01:46.580000,MEDIUM,31.0,True,0 days 03:38:27.962000,16.9,3,22.3,0 days 00:00:30.936000,0 days 00:00:47.030000,0 days 00:00:28.614000,1,106.58,13107.962,1.430000000000291,False,False,True,False,31.0,0.0,0.0,30.936,47.03,28.614,0,0,0,0.0,106.24279999999999,0.08161311169090543,4.1316890511060596,0,0,106.315,107.204,0.8889999999999958,0.14099999999999113,0.26500000000000057,0.0403333333333317,0.0,0.08999999999999986,0.0706965345685355,0.0403333333333317,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,5,0 days 00:02:00.568000,INTERMEDIATE,5.0,True,0 days 02:28:26.159000,17.4,2,25.6,0 days 00:00:33.490000,0 days 00:00:55.624000,0 days 00:00:31.454000,1,120.568,8906.159,0.8980000000010477,False,True,False,False,5.0,0.0,0.0,33.49,55.624,31.454,0,0,0,0.0,106.4914,0.43069803807293866,32.683222944275705,0,0,120.568,119.136,-1.4320000000000022,14.393999999999991,0.0,0.3399999999999987,0.0,2.879999999999999,0.20118971146656472,0.0,0,1,2025,Belgian Grand Prix,0.0,19,0.0
NOR,6,0 days 00:01:59.136000,INTERMEDIATE,6.0,True,0 days 02:30:25.295000,17.4,2,25.8,0 days 00:00:33.123000,0 days 00:00:54.396000,0 days 00:00:31.617000,1,119.136,9025.295,1.904000000000451,False,True,False,False,6.0,0.0,0.0,33.123,54.396,31.617,0,0,0,0.0,,,0.0,0,0,120.568,119.859,-0.7090000000000032,0.0,-1.4320000000000022,0.0,0.0,0.0,0.0,0.0,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,7,0 days 00:01:59.859000,INTERMEDIATE,7.0,True,0 days 02:32:25.154000,17.5,2,25.5,0 days 00:00:33.245000,0 days 00:00:54.894000,0 days 00:00:31.720000,1,119.859,9145.154,2.59900000000016,False,True,False,False,7.0,0.0,0.0,33.245,54.894,31.72,0,0,0,0.0,,,0.0,0,0,119.136,120.747,1.6110000000000042,0.0,0.722999999999999,-0.7160000000000011,0.0,0.26599999999999824,0.0,0.0,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,8,0 days 00:02:00.747000,INTERMEDIATE,8.0,True,0 days 02:34:25.901000,17.5,2,25.5,0 days 00:00:33.377000,0 days 00:00:55.317000,0 days 00:00:32.053000,1,120.747,9265.901,3.67200000000048,False,True,False,False,8.0,0.0,0.0,33.377,55.317,32.053,0,0,0,0.0,119.85433333333333,0.7160114058681887,1.2467212943127368,0,0,119.859,121.841,1.9819999999999993,0.722999999999999,0.8880000000000052,-0.2363333333333344,0.0,0.5989999999999966,1.5915480933145982,-0.3545000000000016,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,9,0 days 00:02:01.841000,INTERMEDIATE,9.0,True,0 days 02:36:27.742000,17.5,2,25.9,0 days 00:00:33.757000,0 days 00:00:55.761000,0 days 00:00:32.323000,1,121.841,9387.742,5.540999999999258,False,True,False,False,9.0,0.0,0.0,33.757,55.761,32.323,0,0,0,0.0,120.0775,0.7355236230060902,2.397611639980449,0,0,120.747,122.285,1.5379999999999967,1.6110000000000042,1.093999999999994,0.059666666666667346,0.0,0.7059999999999995,1.3188000543423304,0.059666666666667346,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,10,0 days 00:02:02.285000,INTERMEDIATE,10.0,True,0 days 02:38:30.027000,17.5,2,25.9,0 days 00:00:33.815000,0 days 00:00:56.274000,0 days 00:00:32.196000,1,122.285,9510.027,7.463999999999942,False,True,False,False,10.0,0.0,0.0,33.815,56.274,32.196,0,0,0,0.0,120.43019999999999,1.0137715225828743,1.829603573075692,0,0,121.841,121.576,-0.26500000000000057,2.7049999999999983,0.4440000000000026,0.9016666666666661,0.0,0.4759999999999991,1.1467467898363615,0.9016666666666661,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,11,0 days 00:02:01.576000,INTERMEDIATE,11.0,True,0 days 02:40:31.603000,17.6,2,25.4,0 days 00:00:33.670000,0 days 00:00:56.152000,0 days 00:00:31.754000,1,121.576,9631.603,8.365999999999985,False,True,False,False,11.0,0.0,0.0,33.67,56.152,31.754,0,0,0,0.0,120.77359999999999,1.3174413838953158,0.609059355360105,0,0,122.285,120.458,-1.8269999999999982,3.149000000000001,-0.7090000000000032,0.8086666666666673,0.0,-0.29899999999999594,0.28130375041936356,0.8086666666666673,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,12,0 days 00:02:00.458000,INTERMEDIATE,12.0,True,0 days 02:42:32.061000,17.6,1,25.1,0 days 00:00:33.459000,0 days 00:00:55.493000,0 days 00:00:31.506000,1,120.458,9752.061,19.236000000000786,False,True,False,False,12.0,0.0,0.0,33.459,55.493,31.506,0,0,0,0.0,121.2616,0.9635869447019355,-0.8339672973138703,0,0,121.576,108.961,-12.614999999999995,1.7169999999999987,-1.117999999999995,0.27633333333333115,0.0,-0.2480000000000011,0.3977653831091867,0.27633333333333115,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,15,0 days 00:01:48.961000,HARD,2.0,True,0 days 02:48:34.900000,17.5,2,25.8,0 days 00:00:32.108000,0 days 00:00:47.843000,0 days 00:00:29.010000,1,108.961,10114.9,5.75,True,False,False,False,2.0,0.0,0.0,32.108,47.843,29.01,0,0,0,0.0,121.38139999999999,0.7616963305675105,-16.306235833834233,1,0,120.458,107.849,-12.608999999999995,0.0,-11.497,-0.4609999999999985,0.0,-2.4959999999999987,0.4822257769966245,-0.4609999999999985,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,16,0 days 00:01:47.849000,HARD,3.0,True,0 days 02:50:22.749000,17.6,2,26.3,0 days 00:00:31.425000,0 days 00:00:47.500000,0 days 00:00:28.924000,1,107.849,10222.749,5.407999999999447,True,False,False,False,3.0,0.0,0.0,31.425,47.5,28.924,0,0,0,0.0,119.0242,5.665744408283866,-1.9724151311274767,1,1,108.961,106.917,-2.043999999999997,0.0,-1.1119999999999948,-4.441333333333333,0.0,-0.08600000000000207,1.2662216235714812,-4.441333333333333,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,17,0 days 00:01:46.917000,HARD,4.0,True,0 days 02:52:09.666000,17.8,2,26.1,0 days 00:00:31.333000,0 days 00:00:46.677000,0 days 00:00:28.907000,1,106.917,10329.666,5.702000000001135,True,False,False,False,4.0,0.0,0.0,31.333,46.677,28.907,0,0,0,0.0,116.22579999999998,7.179800812000272,-1.296526219006147,0,1,107.849,106.865,-0.9840000000000089,0.0,-0.9320000000000022,-4.575666666666663,0.0,-0.01699999999999946,1.1409657312995856,-4.575666666666663,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,18,0 days 00:01:46.865000,HARD,5.0,True,0 days 02:53:56.531000,17.8,2,26.2,0 days 00:00:31.457000,0 days 00:00:46.505000,0 days 00:00:28.903000,1,106.865,10436.531,5.80199999999968,True,False,False,False,5.0,0.0,0.0,31.457,46.505,28.903,0,0,0,0.0,113.1522,7.226737279021536,-0.8699914992414467,0,0,106.917,106.344,-0.5730000000000075,0.0,-0.05200000000000671,-4.513666666666666,0.0,-0.004000000000001336,1.049897947421557,-4.513666666666666,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,19,0 days 00:01:46.344000,HARD,6.0,True,0 days 02:55:42.875000,17.9,2,26.2,0 days 00:00:31.243000,0 days 00:00:46.343000,0 days 00:00:28.758000,1,106.344,10542.875,6.244000000000597,True,False,False,False,6.0,0.0,0.0,31.243,46.343,28.758,0,0,0,0.0,110.21,5.791992316983809,-0.6674732610856132,0,0,106.865,106.664,-0.2009999999999934,0.0,-0.5210000000000008,-0.6986666666666679,0.0,-0.14499999999999957,1.0809233090279797,-0.6986666666666679,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,20,0 days 00:01:46.664000,HARD,7.0,True,0 days 02:57:29.539000,17.8,2,26.4,0 days 00:00:31.277000,0 days 00:00:46.635000,0 days 00:00:28.752000,1,106.664,10649.539,6.691999999999098,True,False,False,False,7.0,0.0,0.0,31.277,46.635,28.752,0,0,0,0.0,107.3872,1.0334593364033835,-0.6997856369626174,0,0,106.344,106.544,0.20000000000000284,0.0,0.3200000000000074,-0.5016666666666699,0.0,-0.006000000000000227,1.0895459145901094,-0.5016666666666699,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,21,0 days 00:01:46.544000,HARD,8.0,True,0 days 02:59:16.083000,17.9,2,25.8,0 days 00:00:31.183000,0 days 00:00:46.586000,0 days 00:00:28.775000,1,106.544,10756.083,7.143000000000029,True,False,False,False,8.0,0.0,0.0,31.183,46.586,28.775,0,0,0,0.0,106.9278,0.561934782692173,-0.6829974079220736,0,0,106.664,106.44,-0.22400000000000375,0.3200000000000074,-0.12000000000000455,-0.08433333333333337,0.0,0.022999999999999687,0.06214740541647615,-0.08433333333333337,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,22,0 days 00:01:46.440000,HARD,9.0,True,0 days 03:01:02.523000,17.9,2,25.8,0 days 00:00:31.100000,0 days 00:00:46.577000,0 days 00:00:28.763000,1,106.44,10862.523,7.900000000001455,True,False,False,False,9.0,0.0,0.0,31.1,46.577,28.763,0,0,0,0.0,106.6668,0.2351439984334708,-0.9645153672257796,0,0,106.544,106.534,-0.009999999999990905,0.20000000000000284,-0.1039999999999992,-0.10699999999999932,0.0,0.011000000000002785,0.06605830757747137,-0.10699999999999932,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,23,0 days 00:01:46.534000,HARD,10.0,True,0 days 03:02:49.057000,18.1,2,25.8,0 days 00:00:31.116000,0 days 00:00:46.691000,0 days 00:00:28.727000,1,106.534,10969.057,8.027999999998428,True,False,False,False,10.0,0.0,0.0,31.116,46.691,28.727,0,0,0,0.0,106.5714,0.20279497035003324,-0.18442271983095496,0,0,106.44,106.193,-0.2469999999999999,0.09600000000000364,0.0940000000000083,0.032000000000001215,0.0,-0.02499999999999858,0.06855435799422135,0.032000000000001215,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,24,0 days 00:01:46.193000,HARD,11.0,True,0 days 03:04:35.250000,18.0,2,24.7,0 days 00:00:31.111000,0 days 00:00:46.415000,0 days 00:00:28.667000,1,106.193,11075.25,8.564000000000306,True,False,False,False,11.0,0.0,0.0,31.111,46.415,28.667,0,0,0,0.0,106.50520000000002,0.12019650576977908,-2.5974132775373464,1,0,106.534,106.199,-0.33500000000000796,0.19000000000001194,-0.3410000000000082,-0.043333333333331815,0.0,-0.05999999999999872,0.06764465980400731,-0.043333333333331815,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,25,0 days 00:01:46.199000,HARD,12.0,True,0 days 03:06:21.449000,17.7,2,24.5,0 days 00:00:31.096000,0 days 00:00:46.326000,0 days 00:00:28.777000,1,106.199,11181.449,9.217999999998938,True,False,False,False,12.0,0.0,0.0,31.096,46.326,28.777,0,0,0,0.0,106.475,0.17657293110570638,-1.5630934949749875,1,1,106.193,107.66,1.4669999999999987,0.0,0.006000000000000227,-0.1169999999999997,0.0,0.10999999999999943,0.0326389338061133,-0.1169999999999997,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,26,0 days 00:01:47.660000,HARD,13.0,True,0 days 03:08:09.109000,17.5,2,24.2,0 days 00:00:31.101000,0 days 00:00:47.771000,0 days 00:00:28.788000,1,107.66,11289.109,8.268000000000029,True,False,False,False,13.0,0.0,0.0,31.101,47.771,28.788,0,0,0,0.0,106.38200000000002,0.1745866546997524,7.320147133799167,0,1,106.199,106.389,0.18999999999999773,0.006000000000000227,1.4609999999999985,-0.08033333333333322,0.0,0.12099999999999866,0.06379420036335402,-0.08033333333333322,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,27,0 days 00:01:46.389000,HARD,14.0,True,0 days 03:09:55.498000,17.5,2,24.2,0 days 00:00:31.055000,0 days 00:00:46.630000,0 days 00:00:28.704000,1,106.389,11395.498,8.470000000001164,True,False,False,False,14.0,0.0,0.0,31.055,46.63,28.704,0,0,0,0.0,106.6052,0.6082497020132996,-0.35544612563620015,0,0,107.66,105.965,-1.6949999999999932,1.4669999999999987,-1.2710000000000008,0.3753333333333302,0.0,0.036999999999999034,0.08086593844134657,0.3753333333333302,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,28,0 days 00:01:45.965000,HARD,15.0,True,0 days 03:11:41.463000,17.5,2,24.1,0 days 00:00:30.982000,0 days 00:00:46.364000,0 days 00:00:28.619000,1,105.965,11501.463,9.095000000001164,True,False,False,False,15.0,0.0,0.0,30.982,46.364,28.619,0,0,0,0.0,106.595,0.6121278461230688,-1.029196766639715,0,0,106.389,106.0,-0.3889999999999958,0.19599999999999795,-0.4239999999999924,0.06533333333333265,0.0,-0.08500000000000085,0.0800581038996033,0.06533333333333265,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,29,0 days 00:01:46,HARD,16.0,True,0 days 03:13:27.463000,17.5,2,24.7,0 days 00:00:31.024000,0 days 00:00:46.291000,0 days 00:00:28.685000,1,106.0,11607.463,9.752000000000407,True,False,False,False,16.0,0.0,0.0,31.024,46.291,28.685,0,0,0,0.0,106.48119999999999,0.6758751363967007,-0.7119658263587161,0,0,105.965,105.889,-0.07600000000000762,0.0,0.03499999999999659,-0.07799999999999822,0.0,0.06599999999999895,0.09474861476559833,-0.07799999999999822,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,30,0 days 00:01:45.889000,HARD,17.0,True,0 days 03:15:13.352000,17.6,2,24.8,0 days 00:00:30.977000,0 days 00:00:46.257000,0 days 00:00:28.655000,1,105.889,11713.352,10.300999999999476,True,False,False,False,17.0,0.0,0.0,30.977,46.257,28.655,0,0,0,0.0,106.4426,0.7014758014352708,-0.7891932962866245,0,0,106.0,106.131,0.13100000000000023,0.03499999999999659,-0.1110000000000042,-0.5533333333333322,0.0,0.036000000000001364,0.08259963680307468,-0.5533333333333322,0,0,2025,Belgian Grand Prix,0.0,19,0.0
NOR,31,0 days 00:01:46.131000,HARD,18.0,True,0 days 03:16:59.483000,17.5,2,24.7,0 days 00:00:31.057000,0 days 00:00:46.421000,0 days 00:00:28.653000,1,106.131,11819.483,10.588999999999942,True,False,False,False,18.0,0.0,0.0,31.057,46.421,28.653,0,0,0,0.0,106.3806,0.7409765853245647,-0.3368527493897401,0,0,105.889,105.964,0.07500000000000284,0.0,0.24200000000000443,-0.16666666666666666,0.0,0.03399999999999892,0.07543540282917456,-0.16666666666666666,0,0,2025,Belgian Grand Prix,0.0,19,0.0
