Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_INTERMEDIATE,compound_MEDIUM,compound_SOFT,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
ALB,38,0 days 00:01:16.196000,SOFT,38.0,True,0 days 01:57:19.468000,16.9,6,25.2,0 days 00:00:25.940000,0 days 00:00:27.411000,0 days 00:00:22.845000,1,76.196,7039.468,2.793000000000575,False,False,False,True,38.0,0.0,0.0,25.94,27.411,22.845,0,0,0,0.0,76.2686,0.0869039699901087,-0.8354048728530086,0,0,76.167,76.219,0.0519999999999925,0.0,0.028999999999996362,-0.06999999999999791,0.0,-0.05100000000000193,0.06259233179871178,-0.06999999999999791,0,0,2023,Dutch Grand Prix,0.0,14,0.0
ALB,39,0 days 00:01:16.219000,SOFT,39.0,True,0 days 01:58:35.687000,16.8,6,24.9,0 days 00:00:25.985000,0 days 00:00:27.349000,0 days 00:00:22.885000,1,76.219,7115.687,3.4420000000000073,False,False,False,True,39.0,0.0,0.0,25.985,27.349,22.885,0,0,0,0.0,76.2406,0.08218454842635257,-0.2628231268966909,0,0,76.196,76.207,0.01099999999999568,0.028999999999996362,0.022999999999996135,-0.005000000000000189,0.0,0.0400000000000027,0.05903558249056245,-0.005000000000000189,0,0,2023,Dutch Grand Prix,0.0,14,0.0
ALB,40,0 days 00:01:16.207000,SOFT,40.0,True,0 days 01:59:51.894000,16.9,6,24.9,0 days 00:00:25.953000,0 days 00:00:27.384000,0 days 00:00:22.870000,1,76.207,7191.894,3.7609999999995125,False,False,False,True,40.0,0.0,0.0,25.953,27.384,22.87,0,0,0,0.0,76.20899999999999,0.031168894751755688,-0.06416653576985377,0,0,76.219,76.484,0.26500000000000057,0.0519999999999925,-0.012000000000000455,-0.011000000000000417,0.0,0.02500000000000213,0.04348907908889426,-0.011000000000000417,0,0,2023,Dutch Grand Prix,0.0,14,0.0
ALB,41,0 days 00:01:16.484000,SOFT,41.0,True,0 days 02:01:08.378000,16.9,6,25.0,0 days 00:00:26.051000,0 days 00:00:27.448000,0 days 00:00:22.985000,1,76.484,7268.378,3.94800000000032,False,False,False,True,41.0,0.0,0.0,26.051,27.448,22.985,0,0,0,0.0,76.20819999999999,0.031156058801557304,8.852210793305417,0,0,76.207,76.27,0.06300000000000239,0.03999999999999204,0.277000000000001,0.01333333333333068,0.0,0.14000000000000057,0.0396711482062229,0.01333333333333068,0,0,2023,Dutch Grand Prix,0.0,14,0.0
ALB,42,0 days 00:01:16.270000,SOFT,42.0,True,0 days 02:02:24.648000,17.0,5,24.9,0 days 00:00:25.899000,0 days 00:00:27.473000,0 days 00:00:22.898000,1,76.27,7344.648,4.488000000000284,False,False,False,True,42.0,0.0,0.0,25.899,27.473,22.898,0,0,0,0.0,76.25460000000001,0.12967767733901764,0.11875598264861771,0,0,76.484,76.364,-0.11999999999999034,0.31699999999999307,-0.21399999999999864,0.0959999999999989,0.0,0.027999999999998693,0.0712425434694756,0.0959999999999989,0,0,2023,Dutch Grand Prix,0.0,14,0.0
ALB,43,0 days 00:01:16.364000,SOFT,43.0,True,0 days 02:03:41.012000,17.1,5,25.1,0 days 00:00:25.830000,0 days 00:00:27.611000,0 days 00:00:22.923000,1,76.364,7421.012,8.38000000000011,False,False,False,True,43.0,0.0,0.0,25.83,27.611,22.923,0,0,0,0.0,76.2752,0.1201111984789148,0.7393149108873043,0,0,76.27,75.363,-0.9069999999999965,0.07399999999999807,0.0940000000000083,0.017000000000000643,0.0,0.05299999999999727,0.06816377336973144,0.017000000000000643,0,0,2023,Dutch Grand Prix,0.0,14,0.0
ALB,46,0 days 00:01:15.363000,MEDIUM,2.0,True,0 days 02:07:50.529000,17.6,9,28.0,0 days 00:00:25.940000,0 days 00:00:26.758000,0 days 00:00:22.665000,1,75.363,7670.529,2.3489999999992506,False,False,True,False,2.0,0.0,0.0,25.94,26.758,22.665,0,0,0,0.0,76.30879999999999,0.11583911256583118,-8.164772493940633,1,0,76.364,75.019,-1.3449999999999989,0.1570000000000107,-1.0010000000000048,0.052333333333336896,0.0,-0.23300000000000054,0.04758886424364409,0.052333333333336896,0,0,2023,Dutch Grand Prix,0.0,14,0.0
ALB,47,0 days 00:01:15.019000,MEDIUM,3.0,True,0 days 02:09:05.548000,17.7,8,28.2,0 days 00:00:25.781000,0 days 00:00:26.558000,0 days 00:00:22.680000,1,75.019,7745.548,3.6840000000001965,False,False,True,False,3.0,0.0,0.0,25.781,26.558,22.68,0,0,0,0.0,76.13759999999999,0.4454214857862696,-2.511329236903345,1,1,75.363,75.265,-0.09799999999999898,0.0,-0.3439999999999941,-0.37366666666666504,0.0,0.015000000000000568,0.1397079095828151,-0.37366666666666504,0,0,2023,Dutch Grand Prix,0.0,14,0.0
ALB,48,0 days 00:01:15.265000,MEDIUM,4.0,True,0 days 02:10:20.813000,17.7,8,27.9,0 days 00:00:25.855000,0 days 00:00:26.744000,0 days 00:00:22.666000,1,75.265,7820.813,3.2730000000001382,False,False,True,False,4.0,0.0,0.0,25.855,26.744,22.666,0,0,0,0.0,75.9,0.6629068562023309,-0.9579022966179609,0,1,75.019,75.132,0.11299999999999955,0.0,0.2459999999999951,-0.4169999999999969,0.0,0.0010000000000012221,0.13937826229365902,-0.4169999999999969,0,0,2023,Dutch Grand Prix,0.0,14,0.0
ALB,49,0 days 00:01:15.132000,MEDIUM,5.0,True,0 days 02:11:35.945000,17.7,8,27.2,0 days 00:00:25.815000,0 days 00:00:26.749000,0 days 00:00:22.568000,1,75.132,7895.945,3.0570000000006985,False,False,True,False,5.0,0.0,0.0,25.815,26.749,22.568,0,0,0,0.0,75.65619999999998,0.6170005672607354,-0.849594032509957,0,0,75.265,75.024,-0.24099999999999966,0.2459999999999951,-0.13299999999999557,-0.36633333333333457,0.0,-0.09699999999999775,0.11662846993766118,-0.36633333333333457,0,0,2023,Dutch Grand Prix,0.0,14,0.0
ALB,50,0 days 00:01:15.024000,MEDIUM,6.0,True,0 days 02:12:50.969000,17.6,8,26.9,0 days 00:00:25.816000,0 days 00:00:26.749000,0 days 00:00:22.459000,1,75.024,7970.969,2.875,False,False,True,False,6.0,0.0,0.0,25.816,26.749,22.459,0,0,0,0.0,75.4286,0.5389307005544204,-0.7507458743466892,0,0,75.132,74.917,-0.2150000000000034,0.11299999999999955,-0.10800000000000409,-0.07699999999999818,0.0,-0.10900000000000176,0.11522673300931476,-0.07699999999999818,0,0,2023,Dutch Grand Prix,0.0,14,0.0
ALB,51,0 days 00:01:14.917000,MEDIUM,7.0,True,0 days 02:14:05.886000,17.5,7,26.4,0 days 00:00:25.641000,0 days 00:00:26.723000,0 days 00:00:22.553000,1,74.917,8045.886,0.24699999999938882,False,False,True,False,7.0,0.0,0.0,25.641,26.723,22.553,0,0,0,0.0,75.1606,0.15115654137379944,-1.6115743174990695,1,0,75.024,76.367,1.3430000000000035,0.0049999999999954525,-0.10699999999999932,0.0016666666666651508,0.0,0.0940000000000012,0.10002399712069163,0.0016666666666651508,0,1,2023,Dutch Grand Prix,0.0,14,0.0
ALB,52,0 days 00:01:16.367000,MEDIUM,8.0,True,0 days 02:15:22.253000,17.3,6,25.7,0 days 00:00:25.754000,0 days 00:00:27.286000,0 days 00:00:23.327000,1,76.367,8122.253,0.014000000000123691,False,False,True,False,8.0,0.0,0.0,25.754,27.286,23.327,0,0,0,0.0,75.07140000000001,0.13227358012880677,9.794850934996619,0,1,74.917,75.396,0.4789999999999992,0.0,1.4500000000000028,-0.11599999999999966,0.0,0.8680000000000021,0.08442274575018321,-0.11599999999999966,0,1,2023,Dutch Grand Prix,0.0,14,0.0
