Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,Position,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,TyreAge,AirTemp,TrackTemp,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,RaceKey
ALB,46,0 days 00:01:22.964000,HARD,46.0,True,0 days 02:14:25.229000,7,0 days 00:00:28.771000,0 days 00:00:18.286000,0 days 00:00:35.907000,1,82.964,8065.229,0.6480000000001382,True,False,46.0,0.0,0.0,0.0,0.0,28.771,18.286,35.907,0,0,0,0.0,83.3764,0.34377507181324074,-1.1996215950877487,0,0,83.962,82.936,-1.0259999999999962,0.8910000000000053,-0.9980000000000047,0.2413333333333346,0.0,-0.11400000000000432,0.20026107959361578,0.2413333333333346,0,1,2022,Australian Grand Prix,2022_Australian Grand Prix
ALB,47,0 days 00:01:22.936000,HARD,47.0,True,0 days 02:15:48.165000,7,0 days 00:00:28.703000,0 days 00:00:18.274000,0 days 00:00:35.959000,1,82.936,8148.165,0.7950000000000728,True,False,47.0,0.0,0.0,0.0,0.0,28.703,18.274,35.959,0,0,0,0.0,83.296,0.3906308999557081,-0.9215860804683352,0,0,82.964,83.029,0.06499999999999773,0.0,-0.027999999999991587,-0.09366666666666863,0.0,0.05200000000000671,0.06553853828092678,-0.09366666666666863,0,1,2022,Australian Grand Prix,2022_Australian Grand Prix
ALB,48,0 days 00:01:23.029000,HARD,48.0,True,0 days 02:17:11.194000,7,0 days 00:00:28.778000,0 days 00:00:18.383000,0 days 00:00:35.868000,1,83.029,8231.194,0.8919999999998254,True,False,48.0,0.0,0.0,0.0,0.0,28.778,18.383,35.868,0,0,0,0.0,83.2356,0.42378213742465665,-0.4875146490494535,0,0,82.936,83.025,0.08899999999999864,0.0,0.09299999999998931,-0.044999999999996966,0.0,-0.03899999999999437,0.06951115018470513,-0.044999999999996966,0,1,2022,Australian Grand Prix,2022_Australian Grand Prix
ALB,49,0 days 00:01:23.025000,HARD,49.0,True,0 days 02:18:34.219000,7,0 days 00:00:28.867000,0 days 00:00:18.307000,0 days 00:00:35.851000,1,83.025,8314.219,0.8870000000006257,True,False,49.0,0.0,0.0,0.0,0.0,28.867,18.307,35.851,0,0,0,0.0,83.19239999999999,0.43348275628935296,-0.38617453075398855,0,0,83.029,83.127,0.09799999999999898,0.09299999999998931,-0.003999999999990678,-0.31100000000000233,0.0,-0.017000000000003013,0.06822536185320384,-0.31100000000000233,0,1,2022,Australian Grand Prix,2022_Australian Grand Prix
ALB,50,0 days 00:01:23.127000,HARD,50.0,True,0 days 02:19:57.346000,7,0 days 00:00:28.656000,0 days 00:00:18.310000,0 days 00:00:36.161000,1,83.127,8397.346,0.6959999999999127,True,False,50.0,0.0,0.0,0.0,0.0,28.656,18.31,36.161,0,0,0,0.0,83.1832,0.43717582275351763,-0.12855239717062286,0,0,83.025,82.997,-0.028000000000005798,0.08899999999999864,0.10199999999998965,0.020333333333335684,0.0,0.3100000000000023,0.06067371753898547,0.020333333333335684,0,1,2022,Australian Grand Prix,2022_Australian Grand Prix
ALB,51,0 days 00:01:22.997000,HARD,51.0,True,0 days 02:21:20.343000,7,0 days 00:00:28.684000,0 days 00:00:18.345000,0 days 00:00:35.968000,1,82.997,8480.343,0.6790000000000873,True,False,51.0,0.0,0.0,0.0,0.0,28.684,18.345,35.968,0,0,0,0.0,83.0162,0.07361181970464811,-0.26082767790599165,0,0,83.127,82.706,-0.42099999999999227,0.1909999999999883,-0.12999999999999545,0.06366666666666276,0.0,0.11700000000000443,0.16297024268252394,0.06366666666666276,0,1,2022,Australian Grand Prix,2022_Australian Grand Prix
ALB,52,0 days 00:01:22.706000,HARD,52.0,True,0 days 02:22:43.049000,7,0 days 00:00:28.739000,0 days 00:00:18.188000,0 days 00:00:35.779000,1,82.706,8563.049,0.8489999999983411,True,False,52.0,0.0,0.0,0.0,0.0,28.739,18.188,35.779,0,0,0,0.0,83.0228,0.06910282194113979,-4.584472690128974,1,0,82.997,82.594,-0.4030000000000058,0.06099999999999284,-0.2909999999999968,-0.010666666666665492,0.0,-0.07199999999999562,0.1401046037787489,-0.010666666666665492,0,1,2022,Australian Grand Prix,2022_Australian Grand Prix
ALB,53,0 days 00:01:22.594000,HARD,53.0,True,0 days 02:24:05.643000,7,0 days 00:00:28.523000,0 days 00:00:18.245000,0 days 00:00:35.826000,1,82.594,8645.643,1.4650000000001455,True,False,53.0,0.0,0.0,0.0,0.0,28.523,18.245,35.826,0,0,0,0.0,82.9768,0.15917663145145766,-2.404875618421046,1,1,82.706,82.589,-0.11700000000000443,0.0,-0.11200000000000898,-0.10633333333333421,0.0,0.046999999999997044,0.1572440777899128,-0.10633333333333421,0,0,2022,Australian Grand Prix,2022_Australian Grand Prix
ALB,54,0 days 00:01:22.589000,HARD,54.0,True,0 days 02:25:28.232000,7,0 days 00:00:28.575000,0 days 00:00:18.250000,0 days 00:00:35.764000,1,82.589,8728.232,1.819999999999709,True,False,54.0,0.0,0.0,0.0,0.0,28.575,18.25,35.764,0,0,0,0.0,82.88980000000001,0.2276591750846919,-1.3212733459484263,0,1,82.594,82.758,0.16400000000000148,0.0,-0.0049999999999954525,-0.17766666666666708,0.0,-0.015000000000000568,0.1481772587140159,-0.17766666666666708,0,0,2022,Australian Grand Prix,2022_Australian Grand Prix
ALB,55,0 days 00:01:22.758000,HARD,55.0,True,0 days 02:26:50.990000,7,0 days 00:00:28.584000,0 days 00:00:18.298000,0 days 00:00:35.876000,1,82.758,8810.99,2.231999999999971,True,False,55.0,0.0,0.0,0.0,0.0,28.584,18.298,35.876,0,0,0,0.0,82.8026,0.24571182307787082,-0.1815134470996458,0,0,82.589,82.658,0.06900000000000261,0.0,0.16899999999999693,-0.13600000000000043,0.0,0.11199999999999477,0.1478624360681248,-0.13600000000000043,0,0,2022,Australian Grand Prix,2022_Australian Grand Prix
