Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,Position,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,compound_None,compound_SOFT,TyreAge,AirTemp,TrackTemp,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,RaceKey
MAG,5,0 days 00:01:18.466000,HARD,5.0,True,0 days 01:08:53.507000,15,0 days 00:00:22.059000,0 days 00:00:25.219000,0 days 00:00:31.188000,1,78.466,4133.507,1.7899999999999636,True,False,False,False,5.0,0.0,0.0,0.0,0.0,22.059,25.219,31.188,0,0,0,0.0,79.098,1.1212207632754594,-0.5636713310175621,0,0,78.198,78.684,0.4860000000000042,0.0,0.2680000000000007,-0.7186666666666687,0.0,0.04100000000000037,0.9012909260240745,-1.078000000000003,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,6,0 days 00:01:18.684000,HARD,6.0,True,0 days 01:10:12.191000,15,0 days 00:00:22.251000,0 days 00:00:25.279000,0 days 00:00:31.154000,1,78.684,4212.191,1.8810000000003129,True,False,False,False,6.0,0.0,0.0,0.0,0.0,22.251,25.279,31.154,0,0,0,0.0,78.94,0.9684764667593481,-0.26433270067636283,0,0,78.466,78.76,0.29400000000001114,0.2680000000000007,0.21800000000000352,-0.6293333333333351,0.0,0.0070000000000014495,0.748882445158562,-0.6293333333333351,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,9,0 days 00:01:18.760000,HARD,9.0,True,0 days 01:14:23.441000,15,0 days 00:00:22.264000,0 days 00:00:25.221000,0 days 00:00:31.275000,1,78.76,4463.441,0.6010000000005675,True,False,False,False,9.0,0.0,0.0,0.0,0.0,22.264,25.221,31.275,0,0,0,0.0,78.88879999999999,0.8465029237988511,-0.15215541066529137,0,0,78.684,79.105,0.4210000000000065,0.4860000000000042,0.07600000000000762,-0.019333333333335645,0.0,0.1280000000000001,0.6575376034874353,-0.019333333333335645,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,10,0 days 00:01:19.105000,HARD,10.0,True,0 days 01:15:42.546000,14,0 days 00:00:22.225000,0 days 00:00:25.459000,0 days 00:00:31.421000,1,79.105,4542.546,0.5720000000001164,True,False,False,False,10.0,0.0,0.0,0.0,0.0,22.225,25.459,31.421,0,0,0,0.0,78.57000000000001,0.23868389137101026,2.2414583444527163,0,0,78.76,78.601,-0.15900000000000603,0.5620000000000118,0.34499999999999886,0.18733333333333727,0.0,0.26699999999999946,0.19633568193275633,0.18733333333333727,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,11,0 days 00:01:18.601000,HARD,11.0,True,0 days 01:17:01.147000,12,0 days 00:00:22.186000,0 days 00:00:25.201000,0 days 00:00:31.214000,1,78.601,4621.147,0.693000000000211,True,False,False,False,11.0,0.0,0.0,0.0,0.0,22.186,25.201,31.214,0,0,0,0.0,78.64259999999999,0.3384402458337451,-0.12291682361093614,0,0,79.105,79.884,0.7789999999999964,0.9070000000000107,-0.5040000000000049,0.21300000000000333,0.0,0.05999999999999872,0.24135513253295526,0.21300000000000333,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,17,0 days 00:01:19.884000,HARD,17.0,True,0 days 01:28:19.031000,7,0 days 00:00:22.705000,0 days 00:00:25.588000,0 days 00:00:31.591000,1,79.884,5299.031,0.41200000000026193,True,False,False,False,17.0,0.0,0.0,0.0,0.0,22.705,25.588,31.591,0,0,0,0.0,78.72319999999999,0.23965955019569063,4.843537422365076,0,0,78.601,78.722,0.12099999999999511,0.13500000000000512,1.2830000000000013,-0.027666666666666135,0.0,0.37700000000000244,0.10295775832835452,-0.027666666666666135,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,18,0 days 00:01:18.722000,HARD,18.0,True,0 days 01:29:37.753000,7,0 days 00:00:22.039000,0 days 00:00:25.273000,0 days 00:00:31.410000,1,78.722,5377.753,0.33700000000044383,True,False,False,False,18.0,0.0,0.0,0.0,0.0,22.039,25.273,31.41,0,0,0,0.0,79.0068,0.526523218861228,-0.5409068200562431,0,0,79.884,78.253,-1.6310000000000002,1.2830000000000013,-1.1620000000000061,0.3746666666666651,0.0,0.1960000000000015,0.15220611025842598,0.3746666666666651,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,19,0 days 00:01:18.253000,HARD,19.0,True,0 days 01:30:56.006000,7,0 days 00:00:21.775000,0 days 00:00:25.029000,0 days 00:00:31.449000,1,78.253,5456.006,0.7269999999998618,True,False,False,False,19.0,0.0,0.0,0.0,0.0,21.775,25.029,31.449,0,0,0,0.0,79.0144,0.5209436629809298,-1.4615783895769694,0,0,78.722,79.998,1.2760000000000105,0.12099999999999511,-0.4689999999999941,-0.12766666666666993,0.0,0.23500000000000298,0.12294429632968024,-0.12766666666666993,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,20,0 days 00:01:19.998000,HARD,20.0,True,0 days 01:32:16.004000,9,0 days 00:00:21.763000,0 days 00:00:26.118000,0 days 00:00:32.117000,1,79.998,5536.004,0.07899999999972351,True,False,False,False,20.0,0.0,0.0,0.0,0.0,21.763,26.118,32.117,0,0,0,0.0,78.913,0.622320255174125,1.74347531030695,0,0,78.253,79.305,1.0520000000000067,0.0,1.7450000000000045,-0.11599999999999966,0.0,0.7069999999999972,0.11512384635687004,-0.11599999999999966,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,21,0 days 00:01:19.305000,HARD,21.0,True,0 days 01:33:35.309000,10,0 days 00:00:23.114000,0 days 00:00:25.077000,0 days 00:00:31.114000,1,79.305,5615.309,0.3099999999994907,True,False,False,False,21.0,0.0,0.0,0.0,0.0,23.114,25.077,31.114,0,0,0,0.0,79.0916,0.7952988746376993,0.26832679739075715,0,0,79.998,78.576,-1.4220000000000113,1.7450000000000045,-0.6929999999999978,0.03800000000000144,0.0,-0.2959999999999994,0.24652281841646917,0.03800000000000144,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,22,0 days 00:01:18.576000,HARD,22.0,True,0 days 01:34:53.885000,10,0 days 00:00:21.935000,0 days 00:00:25.067000,0 days 00:00:31.574000,1,78.576,5693.885,0.3359999999993306,True,False,False,False,22.0,0.0,0.0,0.0,0.0,21.935,25.067,31.574,0,0,0,0.0,79.2324,0.747617749923042,-0.8779887851346136,0,0,79.305,78.495,-0.8100000000000023,1.0520000000000067,-0.7290000000000134,0.19433333333333755,0.0,0.46000000000000085,0.3626440403481067,0.19433333333333755,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,23,0 days 00:01:18.495000,HARD,23.0,True,0 days 01:36:12.380000,10,0 days 00:00:22.121000,0 days 00:00:25.024000,0 days 00:00:31.350000,1,78.495,5772.38,0.39800000000013824,True,False,False,False,23.0,0.0,0.0,0.0,0.0,22.121,25.024,31.35,0,0,0,0.0,78.97080000000001,0.689172474784066,-0.6903932141937126,0,0,78.576,78.535,-0.04099999999999682,0.3229999999999933,-0.08099999999998886,0.10766666666666443,0.0,0.23600000000000065,0.37204341144549136,0.10766666666666443,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,24,0 days 00:01:18.535000,HARD,24.0,True,0 days 01:37:30.915000,11,0 days 00:00:21.817000,0 days 00:00:24.868000,0 days 00:00:31.850000,1,78.535,5850.915,0.45200000000022555,True,False,False,False,24.0,0.0,0.0,0.0,0.0,21.817,24.868,31.85,0,0,0,0.0,78.92540000000001,0.7165914456648167,-0.5448013681461419,0,0,78.495,78.916,0.42099999999999227,0.24200000000000443,0.03999999999999204,-0.501,0.0,0.7360000000000007,0.3707402055348181,-0.501,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,25,0 days 00:01:18.916000,HARD,25.0,True,0 days 01:38:49.831000,11,0 days 00:00:22.641000,0 days 00:00:25.089000,0 days 00:00:31.186000,1,78.916,5929.831,0.3109999999996944,True,False,False,False,25.0,0.0,0.0,0.0,0.0,22.641,25.089,31.186,0,0,0,0.0,78.98179999999999,0.6592417614198853,-0.09981163793124206,0,0,78.535,78.604,0.06900000000000261,0.03999999999999204,0.3810000000000002,-0.2566666666666701,0.0,-0.16400000000000148,0.42341681591547514,-0.2566666666666701,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,26,0 days 00:01:18.604000,HARD,26.0,True,0 days 01:40:08.435000,11,0 days 00:00:22.129000,0 days 00:00:25.096000,0 days 00:00:31.379000,1,78.604,6008.435,0.057999999999992724,True,False,False,False,26.0,0.0,0.0,0.0,0.0,22.129,25.096,31.379,0,0,0,0.0,78.7654,0.3449352113078418,-0.4679139580677861,0,0,78.916,78.494,-0.42199999999999704,0.42099999999999227,-0.3119999999999976,0.11333333333333447,0.0,0.1930000000000014,0.42852864548359,0.11333333333333447,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,27,0 days 00:01:18.494000,HARD,27.0,True,0 days 01:41:26.929000,11,0 days 00:00:22.140000,0 days 00:00:24.948000,0 days 00:00:31.406000,1,78.494,6086.929,0.16699999999946158,True,False,False,False,27.0,0.0,0.0,0.0,0.0,22.14,24.948,31.406,0,0,0,0.0,78.62519999999999,0.16772209156810147,-0.7822463861102074,0,0,78.604,78.932,0.32800000000000296,0.10899999999999466,-0.10999999999999943,0.03633333333333155,0.0,0.21999999999999886,0.3340032933969371,0.03633333333333155,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,28,0 days 00:01:18.932000,HARD,28.0,True,0 days 01:42:45.861000,12,0 days 00:00:22.006000,0 days 00:00:24.995000,0 days 00:00:31.931000,12,78.932,6165.861,0.4780000000000655,True,False,False,False,28.0,0.0,0.0,0.0,0.0,22.006,24.995,31.931,0,0,1,0.0,78.6088,0.17746182688110126,1.8212367452778602,0,0,78.494,78.838,0.3439999999999941,0.0,0.4380000000000024,-0.013666666666665606,0.0,0.745000000000001,0.32084606901129453,-0.013666666666665606,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,29,0 days 00:01:18.838000,HARD,29.0,True,0 days 01:44:04.699000,12,0 days 00:00:22.497000,0 days 00:00:25.122000,0 days 00:00:31.219000,1,78.838,6244.699,0.4190000000007785,True,False,False,False,29.0,0.0,0.0,0.0,0.0,22.497,25.122,31.219,0,0,0,0.0,78.6962,0.21171017925452093,0.6697835715755327,0,0,78.932,78.31,-0.6219999999999999,0.4380000000000024,-0.0940000000000083,0.005333333333335115,0.0,-0.16000000000000014,0.39073200534381697,0.005333333333335115,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,30,0 days 00:01:18.310000,HARD,30.0,True,0 days 01:45:23.009000,12,0 days 00:00:22.180000,0 days 00:00:24.994000,0 days 00:00:31.136000,1,78.31,6323.009,0.6019999999998618,True,False,False,False,30.0,0.0,0.0,0.0,0.0,22.18,24.994,31.136,0,0,0,0.0,78.7568,0.1968786428233946,-2.269418325891182,1,0,78.838,78.534,-0.30399999999998784,0.3439999999999941,-0.5279999999999916,0.07799999999999822,0.0,-0.08300000000000196,0.37217563058319725,0.07799999999999822,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,31,0 days 00:01:18.534000,HARD,31.0,True,0 days 01:46:41.543000,12,0 days 00:00:22.018000,0 days 00:00:24.987000,0 days 00:00:31.529000,1,78.534,6401.543,0.45100000000002183,True,False,False,False,31.0,0.0,0.0,0.0,0.0,22.018,24.987,31.529,0,0,0,0.0,78.6356,0.2529244946619071,-0.40170091131664737,0,1,78.31,78.895,0.5849999999999937,0.0,0.22400000000000375,-0.0613333333333325,0.0,0.3930000000000007,0.35556926188859533,-0.0613333333333325,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,32,0 days 00:01:18.895000,HARD,32.0,True,0 days 01:48:00.438000,12,0 days 00:00:22.167000,0 days 00:00:25.138000,0 days 00:00:31.590000,1,78.895,6480.438,0.28799999999955617,True,False,False,False,32.0,0.0,0.0,0.0,0.0,22.167,25.138,31.59,0,0,0,0.0,78.6216,0.25701517464924184,1.063750420079726,0,0,78.534,78.707,0.1729999999999876,0.22400000000000375,0.36099999999999,-0.13266666666666538,0.0,0.4540000000000006,0.3680074727502155,-0.13266666666666538,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,33,0 days 00:01:18.707000,HARD,33.0,True,0 days 01:49:19.145000,12,0 days 00:00:22.132000,0 days 00:00:25.115000,0 days 00:00:31.460000,1,78.707,6559.145,0.4329999999999927,True,False,False,False,33.0,0.0,0.0,0.0,0.0,22.132,25.115,31.46,0,0,0,0.0,78.7018,0.2695054730427257,0.019294598886173662,0,0,78.895,79.494,0.5990000000000038,0.5849999999999937,-0.1880000000000024,0.01900000000000072,0.0,0.3240000000000016,0.3821383257408247,0.01900000000000072,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,34,0 days 00:01:19.494000,HARD,34.0,True,0 days 01:50:38.639000,12,0 days 00:00:22.271000,0 days 00:00:25.200000,0 days 00:00:32.023000,1,79.494,6638.639,0.14400000000023283,True,False,False,False,34.0,0.0,0.0,0.0,0.0,22.271,25.2,32.023,0,0,0,0.0,78.6568,0.23845481752311137,3.510937663982625,0,0,78.707,78.693,-0.013999999999995794,0.39699999999999136,0.7870000000000061,0.13233333333333044,0.0,0.5630000000000024,0.28539148550718973,0.13233333333333044,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,37,0 days 00:01:18.693000,MEDIUM,2.0,True,0 days 01:55:39.210000,19,0 days 00:00:22.183000,0 days 00:00:25.081000,0 days 00:00:31.429000,1,78.693,6939.21,0.0,False,True,False,False,2.0,0.0,0.0,0.0,0.0,22.183,25.081,31.429,0,0,0,0.0,78.788,0.4498460847889934,-0.21118334295286784,0,0,79.494,77.415,-2.0789999999999935,1.1839999999999975,-0.8010000000000019,0.3199999999999979,0.0,-0.03100000000000236,0.24710261026545363,0.3199999999999979,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,38,0 days 00:01:17.415000,MEDIUM,3.0,True,0 days 01:56:56.625000,19,0 days 00:00:21.680000,0 days 00:00:24.770000,0 days 00:00:30.965000,1,77.415,7016.625,0.0,False,True,False,False,3.0,0.0,0.0,0.0,0.0,21.68,24.77,30.965,0,0,0,0.0,78.8646,0.37438255835440704,-3.871975250053541,1,0,78.693,77.602,-1.090999999999994,0.15899999999999181,-1.2779999999999916,-0.06733333333333273,0.0,-0.46399999999999864,0.22551563138727365,-0.06733333333333273,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,39,0 days 00:01:17.602000,MEDIUM,4.0,True,0 days 01:58:14.227000,19,0 days 00:00:21.765000,0 days 00:00:24.813000,0 days 00:00:31.024000,1,77.602,7094.227,0.0,False,True,False,False,4.0,0.0,0.0,0.0,0.0,21.765,24.813,31.024,0,0,0,0.0,78.6408,0.7586601347111704,-1.3692560772228746,0,1,77.415,77.053,-0.362000000000009,0.0,0.1869999999999976,-0.4306666666666625,0.0,0.05900000000000105,0.41868090474727937,-0.4306666666666625,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,40,0 days 00:01:17.053000,MEDIUM,5.0,True,0 days 01:59:31.280000,19,0 days 00:00:21.684000,0 days 00:00:24.656000,0 days 00:00:30.713000,1,77.053,7171.28,0.0,False,True,False,False,5.0,0.0,0.0,0.0,0.0,21.684,24.656,30.713,0,0,0,0.0,78.38219999999998,0.863478256819447,-1.539355495639216,1,0,77.602,79.79,2.1880000000000024,0.1869999999999976,-0.5490000000000066,-0.6306666666666653,0.0,-0.2519999999999989,0.3876218518092091,-0.6306666666666653,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,41,0 days 00:01:19.790000,MEDIUM,6.0,True,0 days 02:00:51.070000,19,0 days 00:00:22.142000,0 days 00:00:26.840000,0 days 00:00:30.808000,1,79.79,7251.07,0.0,False,True,False,False,6.0,0.0,0.0,0.0,0.0,22.142,26.84,30.808,0,0,0,0.0,78.05139999999999,1.0119922430532402,1.7179973581166599,0,1,77.053,78.044,0.9909999999999997,0.0,2.737000000000009,-0.5466666666666669,0.0,0.09499999999999886,0.3863567004725042,-0.5466666666666669,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,42,0 days 00:01:18.044000,MEDIUM,7.0,True,0 days 02:02:09.114000,19,0 days 00:00:21.988000,0 days 00:00:24.962000,0 days 00:00:31.094000,1,78.044,7329.114,0.0,False,True,False,False,7.0,0.0,0.0,0.0,0.0,21.988,24.962,31.094,0,0,0,0.0,78.1106,1.1203375830525084,-0.059446367780100415,0,0,79.79,79.123,-0.6670000000000016,2.737000000000009,-1.7460000000000093,0.7916666666666666,0.0,0.3810000000000002,0.2355510560366893,0.7916666666666666,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,43,0 days 00:01:19.123000,MEDIUM,8.0,True,0 days 02:03:28.237000,19,0 days 00:00:22.093000,0 days 00:00:26.057000,0 days 00:00:30.973000,1,79.123,7408.237,0.0,False,True,False,False,8.0,0.0,0.0,0.0,0.0,22.093,26.057,30.973,0,0,0,0.0,77.9808,1.0725706037366165,1.0649182403664723,0,0,78.044,77.638,-0.4059999999999917,0.9909999999999997,1.0790000000000077,0.147333333333331,0.0,0.259999999999998,0.32783944241045737,0.147333333333331,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,44,0 days 00:01:17.638000,MEDIUM,9.0,True,0 days 02:04:45.875000,18,0 days 00:00:21.949000,0 days 00:00:24.910000,0 days 00:00:30.779000,1,77.638,7485.875,0.5720000000001164,False,True,False,False,9.0,0.0,0.0,0.0,0.0,21.949,24.91,30.779,0,0,0,0.0,78.3224,1.1183323745648952,-0.6119826409087666,0,0,79.123,77.966,-1.1570000000000107,2.0700000000000074,-1.4849999999999994,0.6900000000000025,0.0,-0.028999999999999915,0.23968792209871495,0.6900000000000025,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,45,0 days 00:01:17.966000,MEDIUM,10.0,True,0 days 02:06:03.841000,18,0 days 00:00:21.907000,0 days 00:00:24.929000,0 days 00:00:31.130000,1,77.966,7563.841,0.8079999999999927,False,True,False,False,10.0,0.0,0.0,0.0,0.0,21.907,24.929,31.13,0,0,0,0.0,78.3296,1.1126361939106406,-0.32679145437651214,0,0,77.638,77.68,0.04200000000000159,0.585000000000008,0.32799999999998875,-0.7173333333333337,0.0,0.3509999999999991,0.24734894380207012,-0.7173333333333337,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,46,0 days 00:01:17.680000,MEDIUM,11.0,True,0 days 02:07:21.521000,18,0 days 00:00:21.744000,0 days 00:00:24.761000,0 days 00:00:31.175000,1,77.68,7641.521,1.51299999999992,False,True,False,False,11.0,0.0,0.0,0.0,0.0,21.744,24.761,31.175,0,0,0,0.0,78.5122,0.9065898741988953,-0.917945394807515,0,0,77.966,77.44,-0.5259999999999962,0.32799999999998875,-0.28599999999998715,-0.026000000000000984,0.0,0.3960000000000008,0.17461042351474879,-0.026000000000000984,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,47,0 days 00:01:17.440000,MEDIUM,12.0,True,0 days 02:08:38.961000,18,0 days 00:00:21.589000,0 days 00:00:24.739000,0 days 00:00:31.112000,1,77.44,7718.961,2.911000000000058,False,True,False,False,12.0,0.0,0.0,0.0,0.0,21.589,24.739,31.112,0,0,0,0.0,78.09020000000001,0.6035281269335571,-1.0773317281890218,0,0,77.68,77.635,-0.045000000000001705,0.04200000000000159,-0.2400000000000091,-0.48099999999999926,0.0,0.3329999999999984,0.1762404607347586,-0.48099999999999926,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,48,0 days 00:01:17.635000,MEDIUM,13.0,True,0 days 02:09:56.596000,18,0 days 00:00:21.700000,0 days 00:00:24.685000,0 days 00:00:31.250000,1,77.635,7796.596,3.8590000000003783,False,True,False,False,13.0,0.0,0.0,0.0,0.0,21.7,24.685,31.25,0,0,0,0.0,77.96940000000001,0.6716857896367299,-0.4978518306615612,0,0,77.44,77.695,0.25499999999999545,0.0,0.1950000000000074,-0.0660000000000025,0.0,0.13800000000000168,0.17000205881106237,-0.0660000000000025,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,49,0 days 00:01:17.695000,MEDIUM,14.0,True,0 days 02:11:14.291000,18,0 days 00:00:21.731000,0 days 00:00:24.747000,0 days 00:00:31.217000,1,77.695,7874.291,4.283999999999651,False,True,False,False,14.0,0.0,0.0,0.0,0.0,21.731,24.747,31.217,0,0,0,0.0,77.67179999999999,0.188976718142441,0.12276644566615767,0,0,77.635,77.705,0.06999999999999318,0.1950000000000074,0.05999999999998806,-0.11033333333332962,0.0,0.10500000000000043,0.17891813770548756,-0.11033333333332962,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,50,0 days 00:01:17.705000,MEDIUM,15.0,True,0 days 02:12:31.996000,18,0 days 00:00:21.651000,0 days 00:00:24.842000,0 days 00:00:31.212000,1,77.705,7951.996,0.0,False,True,False,False,15.0,0.0,0.0,0.0,0.0,21.651,24.842,31.212,0,0,0,0.0,77.6832,0.18814542247923238,0.1158678202888791,0,0,77.695,77.485,-0.20999999999999375,0.25499999999999545,0.010000000000005116,0.0049999999999954525,0.0,0.10000000000000142,0.13314390710806026,0.0049999999999954525,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,51,0 days 00:01:17.485000,MEDIUM,16.0,True,0 days 02:13:49.481000,18,0 days 00:00:21.710000,0 days 00:00:24.739000,0 days 00:00:31.036000,1,77.485,8029.481,0.0,False,True,False,False,16.0,0.0,0.0,0.0,0.0,21.71,24.739,31.036,0,0,0,0.0,77.631,0.11007951671353083,-1.3263139624781317,0,0,77.705,77.423,-0.2819999999999965,0.26500000000000057,-0.21999999999999886,0.08833333333333353,0.0,-0.17599999999999838,0.13958617410044513,0.08833333333333353,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,52,0 days 00:01:17.423000,MEDIUM,17.0,True,0 days 02:15:06.904000,18,0 days 00:00:21.547000,0 days 00:00:24.706000,0 days 00:00:31.170000,1,77.423,8106.904,23.282999999999447,False,True,False,False,17.0,0.0,0.0,0.0,0.0,21.547,24.706,31.17,0,0,0,0.0,77.592,0.12224974437552108,-1.382415978563281,0,0,77.485,76.126,-1.3589999999999947,0.045000000000001705,-0.06199999999999761,-0.0500000000000019,0.0,0.13400000000000034,0.1816136008122729,-0.0500000000000019,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,55,0 days 00:01:16.126000,MEDIUM,2.0,True,0 days 02:19:19.503000,17,0 days 00:00:21.243000,0 days 00:00:24.406000,0 days 00:00:30.477000,1,76.126,8359.503,1.4429999999993015,False,True,False,False,2.0,0.0,0.0,0.0,0.0,21.243,24.406,30.477,0,0,0,0.0,77.5886,0.12765108695142213,-11.457795111110883,1,0,77.423,76.852,-0.570999999999998,0.0,-1.296999999999997,-0.09066666666666379,0.0,-0.559000000000001,0.13311724155795865,-0.09066666666666379,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,56,0 days 00:01:16.852000,MEDIUM,3.0,True,0 days 02:20:36.355000,17,0 days 00:00:21.380000,0 days 00:00:24.820000,0 days 00:00:30.652000,1,76.852,8436.355,1.4940000000005966,False,True,False,False,3.0,0.0,0.0,0.0,0.0,21.38,24.82,30.652,0,0,0,0.0,77.2868,0.6608344724663221,-0.6579559906692886,0,1,76.126,77.045,0.9189999999999969,0.0,0.7259999999999991,-0.5263333333333312,0.0,0.1750000000000007,0.296257826900827,-0.5263333333333312,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,57,0 days 00:01:17.045000,MEDIUM,4.0,True,0 days 02:21:53.400000,17,0 days 00:00:21.547000,0 days 00:00:24.572000,0 days 00:00:30.926000,1,77.045,8513.4,1.2330000000001746,False,True,False,False,4.0,0.0,0.0,0.0,0.0,21.547,24.572,30.926,0,0,0,0.0,77.1182,0.6377896988818698,-0.11477137390009477,0,0,76.852,76.883,0.0309999999999917,0.7259999999999991,0.19299999999999784,-0.21099999999999852,0.0,0.44899999999999807,0.3085380041421161,-0.21099999999999852,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,58,0 days 00:01:16.883000,MEDIUM,5.0,True,0 days 02:23:10.283000,17,0 days 00:00:21.582000,0 days 00:00:24.439000,0 days 00:00:30.862000,1,76.883,8590.283,1.4160000000010768,False,True,False,False,5.0,0.0,0.0,0.0,0.0,21.582,24.439,30.862,0,0,0,0.0,76.9862,0.5479522789438999,-0.18833756873665058,0,0,77.045,76.739,-0.3059999999999974,0.9189999999999969,-0.16200000000000614,-0.12600000000000003,0.0,0.384999999999998,0.3852055295553269,-0.12600000000000003,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,59,0 days 00:01:16.739000,MEDIUM,6.0,True,0 days 02:24:27.022000,17,0 days 00:00:21.307000,0 days 00:00:24.560000,0 days 00:00:30.872000,1,76.739,8667.022,1.628999999998996,False,True,False,False,6.0,0.0,0.0,0.0,0.0,21.307,24.56,30.872,0,0,0,0.0,76.86580000000001,0.47179836794948804,-0.26875887797386033,0,0,76.883,76.722,-0.16100000000000136,0.7569999999999908,-0.14399999999999125,0.25233333333333025,0.0,0.21999999999999886,0.40083562715906357,0.25233333333333025,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,60,0 days 00:01:16.722000,MEDIUM,7.0,True,0 days 02:25:43.744000,17,0 days 00:00:21.331000,0 days 00:00:24.489000,0 days 00:00:30.902000,1,76.722,8743.744,2.4799999999995634,False,True,False,False,7.0,0.0,0.0,0.0,0.0,21.331,24.489,30.902,0,0,0,0.0,76.72900000000001,0.35440442999458716,-0.01975144610953685,0,0,76.739,76.778,0.03900000000000148,0.6129999999999995,-0.017000000000010118,-0.037666666666666515,0.0,0.0400000000000027,0.40359385525550284,-0.037666666666666515,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,61,0 days 00:01:16.778000,MEDIUM,8.0,True,0 days 02:27:00.522000,17,0 days 00:00:21.337000,0 days 00:00:24.494000,0 days 00:00:30.947000,1,76.778,8820.522,3.125,False,True,False,False,8.0,0.0,0.0,0.0,0.0,21.337,24.494,30.947,0,0,0,0.0,76.84819999999999,0.13019869430911826,-0.5391759139559148,0,0,76.722,76.875,0.1530000000000058,0.0,0.056000000000011596,-0.10766666666666917,0.0,0.08500000000000085,0.16460467794081482,-0.10766666666666917,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
MAG,62,0 days 00:01:16.875000,MEDIUM,9.0,True,0 days 02:28:17.397000,17,0 days 00:00:21.426000,0 days 00:00:24.627000,0 days 00:00:30.822000,1,76.875,8897.397,3.3729999999995925,False,True,False,False,9.0,0.0,0.0,0.0,0.0,21.426,24.627,30.822,0,0,0,0.0,76.83340000000001,0.13381442373599867,0.31087829576623666,0,0,76.778,77.057,0.27899999999999636,0.056000000000011596,0.0969999999999942,-0.03499999999999659,0.0,-0.05000000000000071,0.1796126387535112,-0.03499999999999659,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
